Informe de datos;;;;;
Archivo creado el:2022-05-28 18:35:55;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:34:11
47;2022-05-21 15:24:11;21,3;69,2;;
48;2022-05-21 15:29:11;21,3;69,2;;
49;2022-05-21 15:34:11;21,2;69,2;;
50;2022-05-21 15:39:11;21,2;69,2;;
51;2022-05-21 15:44:11;21,1;69,2;;
52;2022-05-21 15:49:11;21;69,2;;
53;2022-05-21 15:54:11;20,9;70,5;;
54;2022-05-21 15:59:11;20,8;70,5;;
55;2022-05-21 16:04:11;20,8;70,9;;
56;2022-05-21 16:09:11;20,7;70,9;;
57;2022-05-21 16:14:11;20,6;71,8;;
58;2022-05-21 16:19:11;20,6;73,1;;
59;2022-05-21 16:24:11;20,4;73,9;;
60;2022-05-21 16:29:11;20,3;74,8;;
61;2022-05-21 16:34:11;20,2;74,7;;
62;2022-05-21 16:39:11;20,1;74,3;;
63;2022-05-21 16:44:11;20,1;74,7;;
64;2022-05-21 16:49:11;20,1;74,3;;
65;2022-05-21 16:54:11;19,8;72,9;;
66;2022-05-21 16:59:11;19,7;72;;
67;2022-05-21 17:04:11;19,7;72;;
68;2022-05-21 17:09:11;19,5;72;;
69;2022-05-21 17:14:11;19,3;72;;
70;2022-05-21 17:19:11;19,3;72,4;;
71;2022-05-21 17:24:11;19,2;72,4;;
72;2022-05-21 17:29:11;19,3;72,4;;
73;2022-05-21 17:34:11;19,2;72;;
74;2022-05-21 17:39:11;19,2;72,4;;
75;2022-05-21 17:44:11;19,2;72,8;;
76;2022-05-21 17:49:11;19,1;72,8;;
77;2022-05-21 17:54:11;19;73,2;;
78;2022-05-21 17:59:11;19;73,6;;
79;2022-05-21 18:04:11;19;73,6;;
80;2022-05-21 18:09:11;19,1;73,7;;
81;2022-05-21 18:14:11;19,2;73,7;;
82;2022-05-21 18:19:11;19,2;73,7;;
83;2022-05-21 18:24:11;19,2;73,7;;
84;2022-05-21 18:29:11;19,3;73,7;;
85;2022-05-21 18:34:11;19,3;73,7;;
86;2022-05-21 18:39:11;19,3;73,3;;
87;2022-05-21 18:44:11;19,3;73,3;;
88;2022-05-21 18:49:11;19,3;73,7;;
89;2022-05-21 18:54:11;19,3;73,7;;
90;2022-05-21 18:59:11;19,3;73,7;;
91;2022-05-21 19:04:11;19,3;73,7;;
92;2022-05-21 19:09:11;19,3;73,7;;
93;2022-05-21 19:14:11;19,3;73,7;;
94;2022-05-21 19:19:11;19,3;73,7;;
95;2022-05-21 19:24:11;19,3;73,7;;
96;2022-05-21 19:29:11;19,2;73,7;;
97;2022-05-21 19:34:11;19,2;73,7;;
98;2022-05-21 19:39:11;19,2;73,7;;
99;2022-05-21 19:44:11;19,2;73,7;;
100;2022-05-21 19:49:11;19,2;73,7;;
101;2022-05-21 19:54:11;19,2;73,7;;
102;2022-05-21 19:59:11;19,2;73,7;;
103;2022-05-21 20:04:11;19,2;73,2;;
104;2022-05-21 20:09:11;19,1;73,2;;
105;2022-05-21 20:14:11;19,1;73,2;;
106;2022-05-21 20:19:11;19;73,2;;
107;2022-05-21 20:24:11;19;72,8;;
108;2022-05-21 20:29:11;19;72,8;;
109;2022-05-21 20:34:11;19;72,8;;
110;2022-05-21 20:39:11;18,9;72,8;;
111;2022-05-21 20:44:11;18,9;72,7;;
112;2022-05-21 20:49:11;18,9;72,7;;
113;2022-05-21 20:54:11;18,9;72,8;;
114;2022-05-21 20:59:11;18,8;72,7;;
115;2022-05-21 21:04:11;18,8;72,7;;
116;2022-05-21 21:09:11;18,8;72,7;;
117;2022-05-21 21:14:11;18,8;72,7;;
118;2022-05-21 21:19:11;18,7;72,7;;
119;2022-05-21 21:24:11;18,7;72,7;;
120;2022-05-21 21:29:11;18,7;72,7;;
121;2022-05-21 21:34:11;18,6;72,7;;
122;2022-05-21 21:39:11;18,6;72,7;;
123;2022-05-21 21:44:11;18,6;72,7;;
124;2022-05-21 21:49:11;18,6;72,7;;
125;2022-05-21 21:54:11;18,6;72,7;;
126;2022-05-21 21:59:11;18,6;72,7;;
127;2022-05-21 22:04:11;18,6;72,7;;
128;2022-05-21 22:09:11;18,6;72,2;;
129;2022-05-21 22:14:11;18,5;72,2;;
130;2022-05-21 22:19:11;18,5;72,2;;
131;2022-05-21 22:24:11;18,4;72,2;;
132;2022-05-21 22:29:11;18,4;72,2;;
133;2022-05-21 22:34:11;18,4;72,2;;
134;2022-05-21 22:39:11;18,4;72,2;;
135;2022-05-21 22:44:11;18,4;72,2;;
136;2022-05-21 22:49:11;18,3;71,8;;
137;2022-05-21 22:54:11;18,3;72,2;;
138;2022-05-21 22:59:11;18,2;72,2;;
139;2022-05-21 23:04:11;18,2;72,2;;
140;2022-05-21 23:09:11;18,2;72,2;;
141;2022-05-21 23:14:11;18,1;72,2;;
142;2022-05-21 23:19:11;18,1;72,2;;
143;2022-05-21 23:24:11;18,1;72,2;;
144;2022-05-21 23:29:11;18,1;72,2;;
145;2022-05-21 23:34:11;18,1;72,2;;
146;2022-05-21 23:39:11;18;72,2;;
147;2022-05-21 23:44:11;18;72,1;;
148;2022-05-21 23:49:11;18;72,1;;
149;2022-05-21 23:54:11;18;72,1;;
150;2022-05-21 23:59:11;18;72,1;;
151;2022-05-22 00:04:11;18;72,1;;
152;2022-05-22 00:09:11;18;72,1;;
153;2022-05-22 00:14:11;18;72,1;;
154;2022-05-22 00:19:11;17,9;72,1;;
155;2022-05-22 00:24:11;17,9;72,1;;
156;2022-05-22 00:29:11;17,9;72,1;;
157;2022-05-22 00:34:11;17,8;71,7;;
158;2022-05-22 00:39:11;17,7;71,7;;
159;2022-05-22 00:44:11;17,7;71,6;;
160;2022-05-22 00:49:11;17,7;72,1;;
161;2022-05-22 00:54:11;17,7;71,6;;
162;2022-05-22 00:59:11;17,7;72,1;;
163;2022-05-22 01:04:11;17,6;72,1;;
164;2022-05-22 01:09:11;17,5;72,1;;
165;2022-05-22 01:14:11;17,5;72,1;;
166;2022-05-22 01:19:11;17,5;72;;
167;2022-05-22 01:24:11;17,5;72;;
168;2022-05-22 01:29:11;17,5;72;;
169;2022-05-22 01:34:11;17,5;72,5;;
170;2022-05-22 01:39:11;17,5;72,5;;
171;2022-05-22 01:44:11;17,5;72,5;;
172;2022-05-22 01:49:11;17,5;72,1;;
173;2022-05-22 01:54:11;17,5;72;;
174;2022-05-22 01:59:11;17,5;72,1;;
175;2022-05-22 02:04:11;17,5;72;;
176;2022-05-22 02:09:11;17,4;72;;
177;2022-05-22 02:14:11;17,4;72;;
178;2022-05-22 02:19:11;17,4;72;;
179;2022-05-22 02:24:11;17,3;72;;
180;2022-05-22 02:29:11;17,3;72,4;;
181;2022-05-22 02:34:11;17,2;72,4;;
182;2022-05-22 02:39:11;17,2;72,4;;
183;2022-05-22 02:44:11;17,2;72,4;;
184;2022-05-22 02:49:11;17,2;72,9;;
185;2022-05-22 02:54:11;17,2;72,4;;
186;2022-05-22 02:59:11;17,2;72,4;;
187;2022-05-22 03:04:11;17,2;72,8;;
188;2022-05-22 03:09:11;17,1;72,8;;
189;2022-05-22 03:14:11;17,2;72,8;;
190;2022-05-22 03:19:11;17,2;72,8;;
191;2022-05-22 03:24:11;17,2;72,8;;
192;2022-05-22 03:29:11;17,2;72,8;;
193;2022-05-22 03:34:11;17,2;72,8;;
194;2022-05-22 03:39:11;17,1;72,8;;
195;2022-05-22 03:44:11;17,1;72,8;;
196;2022-05-22 03:49:11;17,1;73,3;;
197;2022-05-22 03:54:11;17,1;73,3;;
198;2022-05-22 03:59:11;17,2;73,3;;
199;2022-05-22 04:04:11;17,2;73,3;;
200;2022-05-22 04:09:11;17,2;73,3;;
201;2022-05-22 04:14:11;17,3;73,3;;
202;2022-05-22 04:19:11;17,3;73,3;;
203;2022-05-22 04:24:11;17,3;73,3;;
204;2022-05-22 04:29:11;17,3;73,3;;
205;2022-05-22 04:34:11;17,4;73,3;;
206;2022-05-22 04:39:11;17,4;73,3;;
207;2022-05-22 04:44:11;17,4;73,3;;
208;2022-05-22 04:49:11;17,4;73,3;;
209;2022-05-22 04:54:11;17,4;73,8;;
210;2022-05-22 04:59:11;17,5;73,8;;
211;2022-05-22 05:04:11;17,5;73,8;;
212;2022-05-22 05:09:11;17,5;73,8;;
213;2022-05-22 05:14:11;17,5;73,8;;
214;2022-05-22 05:19:11;17,5;73,8;;
215;2022-05-22 05:24:11;17,6;74,2;;
216;2022-05-22 05:29:11;17,6;74,2;;
217;2022-05-22 05:34:11;17,6;74,2;;
218;2022-05-22 05:39:11;17,6;74,2;;
219;2022-05-22 05:44:11;17,6;74,2;;
220;2022-05-22 05:49:11;17,6;74,2;;
221;2022-05-22 05:54:11;17,6;74,2;;
222;2022-05-22 05:59:11;17,6;74,2;;
223;2022-05-22 06:04:11;17,6;74,2;;
224;2022-05-22 06:09:11;17,6;74,7;;
225;2022-05-22 06:14:11;17,6;74,7;;
226;2022-05-22 06:19:11;17,6;74,2;;
227;2022-05-22 06:24:11;17,5;74,2;;
228;2022-05-22 06:29:11;17,4;74,6;;
229;2022-05-22 06:34:11;17,4;74,6;;
230;2022-05-22 06:39:11;17,4;74,6;;
231;2022-05-22 06:44:11;17,4;75;;
232;2022-05-22 06:49:11;17,3;75;;
233;2022-05-22 06:54:11;17,3;75;;
234;2022-05-22 06:59:11;17,4;75,5;;
235;2022-05-22 07:04:11;17,4;75,5;;
236;2022-05-22 07:09:11;17,4;75,5;;
237;2022-05-22 07:14:11;17,5;75;;
238;2022-05-22 07:19:11;17,5;75,1;;
239;2022-05-22 07:24:11;17,5;75,1;;
240;2022-05-22 07:29:11;17,5;75,1;;
241;2022-05-22 07:34:11;17,6;75,1;;
242;2022-05-22 07:39:11;17,6;75,1;;
243;2022-05-22 07:44:11;17,7;75,1;;
244;2022-05-22 07:49:11;17,8;75,1;;
245;2022-05-22 07:54:11;17,8;75,1;;
246;2022-05-22 07:59:11;17,9;75,1;;
247;2022-05-22 08:04:11;17,9;75,1;;
248;2022-05-22 08:09:11;18;75,2;;
249;2022-05-22 08:14:11;18;75,2;;
250;2022-05-22 08:19:11;18,1;75,2;;
251;2022-05-22 08:24:11;18,2;75,2;;
252;2022-05-22 08:29:11;18,3;75,2;;
253;2022-05-22 08:34:11;18,4;75,2;;
254;2022-05-22 08:39:11;18,5;74,8;;
255;2022-05-22 08:44:11;18,5;74,4;;
256;2022-05-22 08:49:11;18,5;74,4;;
257;2022-05-22 08:54:11;18,6;73,6;;
258;2022-05-22 08:59:11;18,7;73,2;;
259;2022-05-22 09:04:11;18,8;73,2;;
260;2022-05-22 09:09:11;18,8;72,7;;
261;2022-05-22 09:14:11;18,8;72,7;;
262;2022-05-22 09:19:11;18,9;73,2;;
263;2022-05-22 09:24:11;18,9;73,2;;
264;2022-05-22 09:29:11;18,9;73,2;;
265;2022-05-22 09:34:11;19;73,2;;
266;2022-05-22 09:39:11;19;73,2;;
267;2022-05-22 09:44:11;19;72,8;;
268;2022-05-22 09:49:11;19,1;72,8;;
269;2022-05-22 09:54:11;19,1;72,8;;
270;2022-05-22 09:59:11;19,1;72,3;;
271;2022-05-22 10:04:11;19,2;72,4;;
272;2022-05-22 10:09:11;19,2;72,4;;
273;2022-05-22 10:14:11;19,2;72,4;;
274;2022-05-22 10:19:11;19,3;71,9;;
275;2022-05-22 10:24:11;19,3;72;;
276;2022-05-22 10:29:11;19,4;71,5;;
277;2022-05-22 10:34:11;19,4;71,5;;
278;2022-05-22 10:39:11;19,4;71,5;;
279;2022-05-22 10:44:11;19,5;71,1;;
280;2022-05-22 10:49:11;19,5;71,1;;
281;2022-05-22 10:54:11;19,5;71,1;;
282;2022-05-22 10:59:11;19,6;71,1;;
283;2022-05-22 11:04:11;19,6;70,7;;
284;2022-05-22 11:09:11;19,7;70,7;;
285;2022-05-22 11:14:11;19,8;70,3;;
286;2022-05-22 11:19:11;19,9;70,3;;
287;2022-05-22 11:24:11;19,9;70,3;;
288;2022-05-22 11:29:11;20,1;70,3;;
289;2022-05-22 11:34:11;20,3;69,5;;
290;2022-05-22 11:39:11;20,3;69;;
291;2022-05-22 11:44:11;20,3;69,5;;
292;2022-05-22 11:49:11;20,7;69,1;;
293;2022-05-22 11:54:11;20,6;69,5;;
294;2022-05-22 11:59:11;20,6;69,5;;
295;2022-05-22 12:04:11;20,7;69,5;;
296;2022-05-22 12:09:11;20,7;69,5;;
297;2022-05-22 12:14:11;20,7;69,6;;
298;2022-05-22 12:19:11;20,6;69,5;;
299;2022-05-22 12:24:11;20,7;70;;
300;2022-05-22 12:29:11;20,9;69,1;;
301;2022-05-22 12:34:11;21;69,1;;
302;2022-05-22 12:39:11;21,1;69,2;;
303;2022-05-22 12:44:11;21,3;68,8;;
304;2022-05-22 12:49:11;21,2;68,7;;
305;2022-05-22 12:54:11;21,2;69,2;;
306;2022-05-22 12:59:11;21,3;68,7;;
307;2022-05-22 13:04:11;21,5;68,8;;
308;2022-05-22 13:09:11;21,5;68,8;;
309;2022-05-22 13:14:11;21,5;68,3;;
310;2022-05-22 13:19:11;21,6;68,4;;
311;2022-05-22 13:24:11;21,7;67,9;;
312;2022-05-22 13:29:11;21,8;67,5;;
313;2022-05-22 13:34:11;21,9;67;;
314;2022-05-22 13:39:11;21,9;66,6;;
315;2022-05-22 13:44:11;22;66,6;;
316;2022-05-22 13:49:11;21,9;66,6;;
317;2022-05-22 13:54:11;22,1;67,1;;
318;2022-05-22 13:59:11;22,2;67,1;;
319;2022-05-22 14:04:11;22,3;67,1;;
320;2022-05-22 14:09:11;22,3;66,2;;
321;2022-05-22 14:14:11;22,4;65,7;;
322;2022-05-22 14:19:11;22,5;65,3;;
323;2022-05-22 14:24:11;22,6;65,8;;
324;2022-05-22 14:29:11;22,6;65,3;;
325;2022-05-22 14:34:11;22,6;64,9;;
326;2022-05-22 14:39:11;22,5;64,8;;
327;2022-05-22 14:44:11;22,4;64,4;;
328;2022-05-22 14:49:11;22,4;64,8;;
329;2022-05-22 14:54:11;22,3;64,8;;
330;2022-05-22 14:59:11;22,2;64,8;;
331;2022-05-22 15:04:11;22,2;64,8;;
332;2022-05-22 15:09:11;22,1;65,2;;
333;2022-05-22 15:14:11;22;65,7;;
334;2022-05-22 15:19:11;22;65,7;;
335;2022-05-22 15:24:11;21,9;66,1;;
336;2022-05-22 15:29:11;21,9;66,6;;
337;2022-05-22 15:34:11;21,8;67,5;;
338;2022-05-22 15:39:11;21,8;67,9;;
339;2022-05-22 15:44:11;21,7;68,4;;
340;2022-05-22 15:49:11;21,7;68,8;;
341;2022-05-22 15:54:11;21,6;68,8;;
342;2022-05-22 15:59:11;21,5;68,8;;
343;2022-05-22 16:04:11;21,4;69,2;;
344;2022-05-22 16:09:11;21,3;69,7;;
345;2022-05-22 16:14:11;21,2;69,7;;
346;2022-05-22 16:19:11;21,2;69,6;;
347;2022-05-22 16:24:11;21,1;70,1;;
348;2022-05-22 16:29:11;21,1;70,1;;
349;2022-05-22 16:34:11;21;70,1;;
350;2022-05-22 16:39:11;21;70,5;;
351;2022-05-22 16:44:11;21;70,5;;
352;2022-05-22 16:49:11;20,9;70,5;;
353;2022-05-22 16:54:11;20,9;70,9;;
354;2022-05-22 16:59:11;20,9;71,4;;
355;2022-05-22 17:04:11;20,9;71,4;;
356;2022-05-22 17:09:11;20,9;71,4;;
357;2022-05-22 17:14:11;20,8;71,4;;
358;2022-05-22 17:19:11;20,8;71,8;;
359;2022-05-22 17:24:11;20,8;71,8;;
360;2022-05-22 17:29:11;20,7;71,8;;
361;2022-05-22 17:34:11;20,7;71,8;;
362;2022-05-22 17:39:11;20,7;71,8;;
363;2022-05-22 17:44:11;20,6;71,8;;
364;2022-05-22 17:49:11;20,6;71,8;;
365;2022-05-22 17:54:11;20,6;71,8;;
366;2022-05-22 17:59:11;20,6;72,2;;
367;2022-05-22 18:04:11;20,6;72,2;;
368;2022-05-22 18:09:11;20,5;72,2;;
369;2022-05-22 18:14:11;20,5;72,2;;
370;2022-05-22 18:19:11;20,5;72,2;;
371;2022-05-22 18:24:11;20,5;72,2;;
372;2022-05-22 18:29:11;20,5;72,6;;
373;2022-05-22 18:34:11;20,4;72,6;;
374;2022-05-22 18:39:11;20,4;72,6;;
375;2022-05-22 18:44:11;20,4;72,6;;
376;2022-05-22 18:49:11;20,4;72,6;;
377;2022-05-22 18:54:11;20,3;72,6;;
378;2022-05-22 18:59:11;20,3;72,6;;
379;2022-05-22 19:04:11;20,3;72,6;;
380;2022-05-22 19:09:11;20,3;73;;
381;2022-05-22 19:14:11;20,3;73;;
382;2022-05-22 19:19:11;20,3;73;;
383;2022-05-22 19:24:11;20,3;73,5;;
384;2022-05-22 19:29:11;20,3;73,5;;
385;2022-05-22 19:34:11;20,3;73,5;;
386;2022-05-22 19:39:11;20,3;73,4;;
387;2022-05-22 19:44:11;20,2;73,4;;
388;2022-05-22 19:49:11;20,2;73,4;;
389;2022-05-22 19:54:11;20,2;73,4;;
390;2022-05-22 19:59:11;20,2;73,4;;
391;2022-05-22 20:04:11;20,2;73,4;;
392;2022-05-22 20:09:11;20,2;73,9;;
393;2022-05-22 20:14:11;20,2;73,9;;
394;2022-05-22 20:19:11;20,2;73,9;;
395;2022-05-22 20:24:11;20,2;73,9;;
396;2022-05-22 20:29:11;20,2;73,9;;
397;2022-05-22 20:34:11;20,2;73,9;;
398;2022-05-22 20:39:11;20,2;73,9;;
399;2022-05-22 20:44:11;20,1;73,9;;
400;2022-05-22 20:49:11;20,1;73,9;;
401;2022-05-22 20:54:11;20,1;73,9;;
402;2022-05-22 20:59:11;20,1;73,9;;
403;2022-05-22 21:04:11;20,1;73,9;;
404;2022-05-22 21:09:11;20,1;73,8;;
405;2022-05-22 21:14:11;20;73,8;;
406;2022-05-22 21:19:11;20;73,8;;
407;2022-05-22 21:24:11;20;73,8;;
408;2022-05-22 21:29:11;20;73,8;;
409;2022-05-22 21:34:11;20;73,8;;
410;2022-05-22 21:39:11;20;73,8;;
411;2022-05-22 21:44:11;19,9;73,8;;
412;2022-05-22 21:49:11;19,9;73,8;;
413;2022-05-22 21:54:11;19,9;73,8;;
414;2022-05-22 21:59:11;19,9;73,8;;
415;2022-05-22 22:04:11;19,9;73,8;;
416;2022-05-22 22:09:11;19,9;73,8;;
417;2022-05-22 22:14:11;19,8;73,8;;
418;2022-05-22 22:19:11;19,8;73,4;;
419;2022-05-22 22:24:11;19,8;73,4;;
420;2022-05-22 22:29:11;19,8;73,8;;
421;2022-05-22 22:34:11;19,8;73,8;;
422;2022-05-22 22:39:11;19,8;73,8;;
423;2022-05-22 22:44:11;19,8;73,4;;
424;2022-05-22 22:49:11;19,8;73,8;;
425;2022-05-22 22:54:11;19,8;73,8;;
426;2022-05-22 22:59:11;19,8;72,9;;
427;2022-05-22 23:04:11;19,8;72,1;;
428;2022-05-22 23:09:11;19,7;70,3;;
429;2022-05-22 23:14:11;19,7;70,3;;
430;2022-05-22 23:19:11;19,6;69,8;;
431;2022-05-22 23:24:11;19,5;69,8;;
432;2022-05-22 23:29:11;19,3;69,8;;
433;2022-05-22 23:34:11;19,2;70,2;;
434;2022-05-22 23:39:11;19,2;70,6;;
435;2022-05-22 23:44:11;19,2;71;;
436;2022-05-22 23:49:11;19,1;71;;
437;2022-05-22 23:54:11;19,1;71,5;;
438;2022-05-22 23:59:11;19;71;;
439;2022-05-23 00:04:11;19;70,6;;
440;2022-05-23 00:09:11;19;71;;
441;2022-05-23 00:14:11;18,9;70,6;;
442;2022-05-23 00:19:11;18,8;71;;
443;2022-05-23 00:24:11;18,8;70,5;;
444;2022-05-23 00:29:11;18,8;70,1;;
445;2022-05-23 00:34:11;18,8;69,6;;
446;2022-05-23 00:39:11;18,8;70,1;;
447;2022-05-23 00:44:11;18,8;70,5;;
448;2022-05-23 00:49:11;18,7;70,1;;
449;2022-05-23 00:54:11;18,8;70,5;;
450;2022-05-23 00:59:11;18,7;70,5;;
451;2022-05-23 01:04:11;18,7;71;;
452;2022-05-23 01:09:11;18,7;71;;
453;2022-05-23 01:14:11;18,7;71;;
454;2022-05-23 01:19:11;18,6;70,5;;
455;2022-05-23 01:24:11;18,6;70,5;;
456;2022-05-23 01:29:11;18,6;70,9;;
457;2022-05-23 01:34:11;18,6;70,9;;
458;2022-05-23 01:39:11;18,6;70,9;;
459;2022-05-23 01:44:11;18,6;70,5;;
460;2022-05-23 01:49:11;18,5;70,9;;
461;2022-05-23 01:54:11;18,5;70,9;;
462;2022-05-23 01:59:11;18,5;70,9;;
463;2022-05-23 02:04:11;18,5;70,9;;
464;2022-05-23 02:09:11;18,5;70,9;;
465;2022-05-23 02:14:11;18,5;70,9;;
466;2022-05-23 02:19:11;18,4;70,9;;
467;2022-05-23 02:24:11;18,4;70,9;;
468;2022-05-23 02:29:11;18,3;70,5;;
469;2022-05-23 02:34:11;18,3;70,9;;
470;2022-05-23 02:39:11;18,3;70,9;;
471;2022-05-23 02:44:11;18,3;70,4;;
472;2022-05-23 02:49:11;18,2;70,4;;
473;2022-05-23 02:54:11;18,2;70,4;;
474;2022-05-23 02:59:11;18,2;70;;
475;2022-05-23 03:04:11;18,1;69,5;;
476;2022-05-23 03:09:11;18,1;69,5;;
477;2022-05-23 03:14:11;18;69,1;;
478;2022-05-23 03:19:11;18;69,1;;
479;2022-05-23 03:24:11;17,9;69,5;;
480;2022-05-23 03:29:11;17,8;69,5;;
481;2022-05-23 03:34:11;17,8;69,9;;
482;2022-05-23 03:39:11;17,9;69,5;;
483;2022-05-23 03:44:11;17,9;69,5;;
484;2022-05-23 03:49:11;17,9;69,9;;
485;2022-05-23 03:54:11;17,9;69,9;;
486;2022-05-23 03:59:11;17,9;69,5;;
487;2022-05-23 04:04:11;17,9;69,5;;
488;2022-05-23 04:09:11;17,9;69,9;;
489;2022-05-23 04:14:11;17,9;70,4;;
490;2022-05-23 04:19:11;17,9;70,4;;
491;2022-05-23 04:24:11;17,8;70,3;;
492;2022-05-23 04:29:11;17,8;70,3;;
493;2022-05-23 04:34:11;17,8;70,8;;
494;2022-05-23 04:39:11;17,8;70,3;;
495;2022-05-23 04:44:11;17,8;70,8;;
496;2022-05-23 04:49:11;17,8;70,8;;
497;2022-05-23 04:54:11;17,8;70,8;;
498;2022-05-23 04:59:11;17,8;70,8;;
499;2022-05-23 05:04:11;17,7;70,8;;
500;2022-05-23 05:09:11;17,7;70,8;;
501;2022-05-23 05:14:11;17,7;70,8;;
502;2022-05-23 05:19:11;17,7;70,8;;
503;2022-05-23 05:24:11;17,7;70,8;;
504;2022-05-23 05:29:11;17,7;70,8;;
505;2022-05-23 05:34:11;17,7;70,8;;
506;2022-05-23 05:39:11;17,7;70,8;;
507;2022-05-23 05:44:11;17,7;70,8;;
508;2022-05-23 05:49:11;17,8;70,8;;
509;2022-05-23 05:54:11;17,7;70,3;;
510;2022-05-23 05:59:11;17,6;69,9;;
511;2022-05-23 06:04:11;17,5;69,9;;
512;2022-05-23 06:09:11;17,5;70,3;;
513;2022-05-23 06:14:11;17,5;70,3;;
514;2022-05-23 06:19:11;17,5;70,3;;
515;2022-05-23 06:24:11;17,4;70,3;;
516;2022-05-23 06:29:11;17,4;70,7;;
517;2022-05-23 06:34:11;17,4;70,7;;
518;2022-05-23 06:39:11;17,4;70,7;;
519;2022-05-23 06:44:11;17,4;70,7;;
520;2022-05-23 06:49:11;17,4;70,7;;
521;2022-05-23 06:54:11;17,4;71,2;;
522;2022-05-23 06:59:11;17,6;70,8;;
523;2022-05-23 07:04:11;17,6;70,8;;
524;2022-05-23 07:09:11;17,5;70,3;;
525;2022-05-23 07:14:11;17,6;70,8;;
526;2022-05-23 07:19:11;17,7;71,2;;
527;2022-05-23 07:24:11;17,7;71,2;;
528;2022-05-23 07:29:11;17,8;71,2;;
529;2022-05-23 07:34:11;17,8;71,2;;
530;2022-05-23 07:39:11;17,8;70,8;;
531;2022-05-23 07:44:11;17,9;70,8;;
532;2022-05-23 07:49:11;17,8;70,4;;
533;2022-05-23 07:54:11;17,9;69,9;;
534;2022-05-23 07:59:11;17,9;69,9;;
535;2022-05-23 08:04:11;18;70;;
536;2022-05-23 08:09:11;18;70;;
