Informe de datos;;;;;
Archivo creado el:2022-05-28 18:05:44;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:32:06
48;2022-05-21 15:27:06;22,2;67,9;;
49;2022-05-21 15:32:06;22,2;67,9;;
50;2022-05-21 15:37:06;22,2;67,9;;
51;2022-05-21 15:42:06;22,2;67,9;;
52;2022-05-21 15:47:06;22,2;67,9;;
53;2022-05-21 15:52:06;22,2;67,9;;
54;2022-05-21 15:57:06;22,2;67,9;;
55;2022-05-21 16:02:06;22,2;67,9;;
56;2022-05-21 16:07:06;22,2;68,4;;
57;2022-05-21 16:12:06;22,2;68,8;;
58;2022-05-21 16:17:06;22,1;69,3;;
59;2022-05-21 16:22:06;22,1;69,3;;
60;2022-05-21 16:27:06;22;69,7;;
61;2022-05-21 16:32:06;22;70,6;;
62;2022-05-21 16:37:06;22;70,6;;
63;2022-05-21 16:42:06;21,9;71;;
64;2022-05-21 16:47:06;21,9;71,5;;
65;2022-05-21 16:52:06;21,8;71,5;;
66;2022-05-21 16:57:06;21,7;71,4;;
67;2022-05-21 17:02:06;21,7;71;;
68;2022-05-21 17:07:06;21,6;70,5;;
69;2022-05-21 17:12:06;21,5;70;;
70;2022-05-21 17:17:06;21,4;69,6;;
71;2022-05-21 17:22:06;21,3;69,1;;
72;2022-05-21 17:27:06;21,3;69,1;;
73;2022-05-21 17:32:06;21,2;69,6;;
74;2022-05-21 17:37:06;21,1;69,5;;
75;2022-05-21 17:42:06;21,1;69,5;;
76;2022-05-21 17:47:06;21;69,5;;
77;2022-05-21 17:52:06;21;69,5;;
78;2022-05-21 17:57:06;20,9;69,5;;
79;2022-05-21 18:02:06;20,9;69,5;;
80;2022-05-21 18:07:06;20,9;69,9;;
81;2022-05-21 18:12:06;20,8;69,9;;
82;2022-05-21 18:17:06;20,8;70,4;;
83;2022-05-21 18:22:06;20,8;70,4;;
84;2022-05-21 18:27:06;20,7;70,8;;
85;2022-05-21 18:32:06;20,7;71,2;;
86;2022-05-21 18:37:06;20,6;71,2;;
87;2022-05-21 18:42:06;20,6;71,2;;
88;2022-05-21 18:47:06;20,6;71,2;;
89;2022-05-21 18:52:06;20,5;71,7;;
90;2022-05-21 18:57:06;20,5;71,6;;
91;2022-05-21 19:02:06;20,5;71,6;;
92;2022-05-21 19:07:06;20,4;71,6;;
93;2022-05-21 19:12:06;20,4;71,6;;
94;2022-05-21 19:17:06;20,3;71,6;;
95;2022-05-21 19:22:06;20,3;72,1;;
96;2022-05-21 19:27:06;20,3;72;;
97;2022-05-21 19:32:06;20,3;72;;
98;2022-05-21 19:37:06;20,3;72;;
99;2022-05-21 19:42:06;20,2;72;;
100;2022-05-21 19:47:06;20,2;72,5;;
101;2022-05-21 19:52:06;20,1;72,5;;
102;2022-05-21 19:57:06;20,1;72,4;;
103;2022-05-21 20:02:06;20,1;72,4;;
104;2022-05-21 20:07:06;20;72,4;;
105;2022-05-21 20:12:06;20;72,4;;
106;2022-05-21 20:17:06;19,9;72,4;;
107;2022-05-21 20:22:06;19,9;72,4;;
108;2022-05-21 20:27:06;19,9;72,4;;
109;2022-05-21 20:32:06;19,8;72,4;;
110;2022-05-21 20:37:06;19,8;72,4;;
111;2022-05-21 20:42:06;19,8;72,4;;
112;2022-05-21 20:47:06;19,8;72,4;;
113;2022-05-21 20:52:06;19,8;71,9;;
114;2022-05-21 20:57:06;19,7;72,4;;
115;2022-05-21 21:02:06;19,7;71,9;;
116;2022-05-21 21:07:06;19,7;71,9;;
117;2022-05-21 21:12:06;19,6;72,4;;
118;2022-05-21 21:17:06;19,6;72,4;;
119;2022-05-21 21:22:06;19,6;72,4;;
120;2022-05-21 21:27:06;19,6;71,9;;
121;2022-05-21 21:32:06;19,5;72,3;;
122;2022-05-21 21:37:06;19,5;71,9;;
123;2022-05-21 21:42:06;19,5;72,3;;
124;2022-05-21 21:47:06;19,4;72,3;;
125;2022-05-21 21:52:06;19,4;72,3;;
126;2022-05-21 21:57:06;19,4;72,3;;
127;2022-05-21 22:02:06;19,4;72,3;;
128;2022-05-21 22:07:06;19,3;72,3;;
129;2022-05-21 22:12:06;19,3;72,3;;
130;2022-05-21 22:17:06;19,3;71,9;;
131;2022-05-21 22:22:06;19,3;71,9;;
132;2022-05-21 22:27:06;19,2;71,9;;
133;2022-05-21 22:32:06;19,2;71,8;;
134;2022-05-21 22:37:06;19,2;71,8;;
135;2022-05-21 22:42:06;19,2;71,8;;
136;2022-05-21 22:47:06;19,2;71,8;;
137;2022-05-21 22:52:06;19,1;71,8;;
138;2022-05-21 22:57:06;19,1;71,8;;
139;2022-05-21 23:02:06;19,1;71,8;;
140;2022-05-21 23:07:06;19;71,8;;
141;2022-05-21 23:12:06;19;71,8;;
142;2022-05-21 23:17:06;19;71,8;;
143;2022-05-21 23:22:06;18,9;71,8;;
144;2022-05-21 23:27:06;18,9;71,8;;
145;2022-05-21 23:32:06;18,9;71,8;;
146;2022-05-21 23:37:06;18,9;71,8;;
147;2022-05-21 23:42:06;18,8;71,8;;
148;2022-05-21 23:47:06;18,8;71,8;;
149;2022-05-21 23:52:06;18,8;71,8;;
150;2022-05-21 23:57:06;18,8;71,8;;
151;2022-05-22 00:02:06;18,7;71,7;;
152;2022-05-22 00:07:06;18,7;71,7;;
153;2022-05-22 00:12:06;18,7;71,7;;
154;2022-05-22 00:17:06;18,7;71,7;;
155;2022-05-22 00:22:06;18,6;71,7;;
156;2022-05-22 00:27:06;18,6;71,7;;
157;2022-05-22 00:32:06;18,6;71,7;;
158;2022-05-22 00:37:06;18,6;71,7;;
159;2022-05-22 00:42:06;18,6;71,7;;
160;2022-05-22 00:47:06;18,5;71,7;;
161;2022-05-22 00:52:06;18,5;71,7;;
162;2022-05-22 00:57:06;18,5;71,7;;
163;2022-05-22 01:02:06;18,5;71,7;;
164;2022-05-22 01:07:06;18,4;71,7;;
165;2022-05-22 01:12:06;18,4;71,7;;
166;2022-05-22 01:17:06;18,4;71,7;;
167;2022-05-22 01:22:06;18,3;71,7;;
168;2022-05-22 01:27:06;18,3;71,7;;
169;2022-05-22 01:32:06;18,3;71,7;;
170;2022-05-22 01:37:06;18,3;71,7;;
171;2022-05-22 01:42:06;18,2;71,7;;
172;2022-05-22 01:47:06;18,2;71,7;;
173;2022-05-22 01:52:06;18,2;71,6;;
174;2022-05-22 01:57:06;18,2;71,7;;
175;2022-05-22 02:02:06;18,2;71,6;;
176;2022-05-22 02:07:06;18,2;71,6;;
177;2022-05-22 02:12:06;18,2;72,1;;
178;2022-05-22 02:17:06;18,1;71,6;;
179;2022-05-22 02:22:06;18,1;71,6;;
180;2022-05-22 02:27:06;18,1;71,6;;
181;2022-05-22 02:32:06;18;71,6;;
182;2022-05-22 02:37:06;18;72,1;;
183;2022-05-22 02:42:06;18;72;;
184;2022-05-22 02:47:06;18;72;;
185;2022-05-22 02:52:06;18;72;;
186;2022-05-22 02:57:06;18;72;;
187;2022-05-22 03:02:06;18;72;;
188;2022-05-22 03:07:06;18;72;;
189;2022-05-22 03:12:06;18;72;;
190;2022-05-22 03:17:06;18;72;;
191;2022-05-22 03:22:06;17,9;72;;
192;2022-05-22 03:27:06;17,9;72;;
193;2022-05-22 03:32:06;17,9;72,5;;
194;2022-05-22 03:37:06;17,9;72,4;;
195;2022-05-22 03:42:06;17,9;72,4;;
196;2022-05-22 03:47:06;17,8;72,4;;
197;2022-05-22 03:52:06;17,8;72,4;;
198;2022-05-22 03:57:06;17,8;72,4;;
199;2022-05-22 04:02:06;17,8;72,4;;
200;2022-05-22 04:07:06;17,8;72,4;;
201;2022-05-22 04:12:06;17,8;72,4;;
202;2022-05-22 04:17:06;17,8;72,4;;
203;2022-05-22 04:22:06;17,8;72,9;;
204;2022-05-22 04:27:06;17,8;72,9;;
205;2022-05-22 04:32:06;17,8;72,9;;
206;2022-05-22 04:37:06;17,8;72,9;;
207;2022-05-22 04:42:06;17,8;73,3;;
208;2022-05-22 04:47:06;17,8;73,3;;
209;2022-05-22 04:52:06;17,9;73,3;;
210;2022-05-22 04:57:06;17,9;73,3;;
211;2022-05-22 05:02:06;17,9;73,3;;
212;2022-05-22 05:07:06;17,9;73,7;;
213;2022-05-22 05:12:06;17,9;73,7;;
214;2022-05-22 05:17:06;17,9;73,7;;
215;2022-05-22 05:22:06;17,9;73,7;;
216;2022-05-22 05:27:06;17,9;74,2;;
217;2022-05-22 05:32:06;17,9;74,2;;
218;2022-05-22 05:37:06;17,9;74,2;;
219;2022-05-22 05:42:06;17,9;74,2;;
220;2022-05-22 05:47:06;17,9;74,2;;
221;2022-05-22 05:52:06;17,9;74,2;;
222;2022-05-22 05:57:06;17,9;74,2;;
223;2022-05-22 06:02:06;17,9;74,6;;
224;2022-05-22 06:07:06;17,9;74,6;;
225;2022-05-22 06:12:06;17,9;74,6;;
226;2022-05-22 06:17:06;17,9;74,6;;
227;2022-05-22 06:22:06;17,9;74,6;;
228;2022-05-22 06:27:06;17,9;74,6;;
229;2022-05-22 06:32:06;17,9;74,6;;
230;2022-05-22 06:37:06;17,9;74,6;;
231;2022-05-22 06:42:06;17,9;74,6;;
232;2022-05-22 06:47:06;17,9;74,6;;
233;2022-05-22 06:52:06;17,9;74,6;;
234;2022-05-22 06:57:06;17,9;75;;
235;2022-05-22 07:02:06;17,9;75;;
236;2022-05-22 07:07:06;18;75;;
237;2022-05-22 07:12:06;18;75;;
238;2022-05-22 07:17:06;18;75;;
239;2022-05-22 07:22:06;18;75;;
240;2022-05-22 07:27:06;18;74,6;;
241;2022-05-22 07:32:06;18,1;74,6;;
242;2022-05-22 07:37:06;18,1;74,6;;
243;2022-05-22 07:42:06;18,2;74,7;;
244;2022-05-22 07:47:06;18,2;74,7;;
245;2022-05-22 07:52:06;18,3;74,7;;
246;2022-05-22 07:57:06;18,4;74,7;;
247;2022-05-22 08:02:06;18,5;74,7;;
248;2022-05-22 08:07:06;18,6;74,7;;
249;2022-05-22 08:12:06;18,7;74,8;;
250;2022-05-22 08:17:06;18,8;74,8;;
251;2022-05-22 08:22:06;18,9;74,8;;
252;2022-05-22 08:27:06;19;74,4;;
253;2022-05-22 08:32:06;19,2;74,4;;
254;2022-05-22 08:37:06;19,2;74;;
255;2022-05-22 08:42:06;19,4;73,6;;
256;2022-05-22 08:47:06;19,5;73,2;;
257;2022-05-22 08:52:06;19,6;72,8;;
258;2022-05-22 08:57:06;19,8;71,5;;
259;2022-05-22 09:02:06;19,9;71,5;;
260;2022-05-22 09:07:06;20;71,6;;
261;2022-05-22 09:12:06;20,2;71,1;;
262;2022-05-22 09:17:06;20,3;70,7;;
263;2022-05-22 09:22:06;20,4;70,7;;
264;2022-05-22 09:27:06;20,6;70,8;;
265;2022-05-22 09:32:06;20,7;69,9;;
266;2022-05-22 09:37:06;20,9;69,5;;
267;2022-05-22 09:42:06;21,2;69,1;;
268;2022-05-22 09:47:06;21,4;68,7;;
269;2022-05-22 09:52:06;21,5;68,2;;
270;2022-05-22 09:57:06;21,7;67,8;;
271;2022-05-22 10:02:06;21,9;67,4;;
272;2022-05-22 10:07:06;22,1;66,1;;
273;2022-05-22 10:12:06;22,2;65,6;;
274;2022-05-22 10:17:06;22,2;65,2;;
275;2022-05-22 10:22:06;22,3;64,7;;
276;2022-05-22 10:27:06;22,3;64,3;;
277;2022-05-22 10:32:06;22,5;63,8;;
278;2022-05-22 10:37:06;22,6;63,8;;
279;2022-05-22 10:42:06;22,7;63,4;;
280;2022-05-22 10:47:06;22,9;63,4;;
281;2022-05-22 10:52:06;22,9;62,9;;
282;2022-05-22 10:57:06;23;63;;
283;2022-05-22 11:02:06;23,2;62,5;;
284;2022-05-22 11:07:06;23,3;62,5;;
285;2022-05-22 11:12:06;23,4;62,5;;
286;2022-05-22 11:17:06;23,5;62,6;;
287;2022-05-22 11:22:06;23,5;62,6;;
288;2022-05-22 11:27:06;23,7;62,1;;
289;2022-05-22 11:32:06;23,7;62,1;;
290;2022-05-22 11:37:06;23,8;62,1;;
291;2022-05-22 11:42:06;23,9;62,1;;
292;2022-05-22 11:47:06;23,9;62,2;;
293;2022-05-22 11:52:06;24;62,2;;
294;2022-05-22 11:57:06;24;62,2;;
295;2022-05-22 12:02:06;24,1;62,7;;
296;2022-05-22 12:07:06;24,1;62,2;;
297;2022-05-22 12:12:06;24,2;62,2;;
298;2022-05-22 12:17:06;24,2;62,2;;
299;2022-05-22 12:22:06;24,3;62,2;;
300;2022-05-22 12:27:06;24,3;61,7;;
301;2022-05-22 12:32:06;24,4;61,8;;
302;2022-05-22 12:37:06;24,5;61,8;;
303;2022-05-22 12:42:06;24,6;61,8;;
304;2022-05-22 12:47:06;24,7;61,8;;
305;2022-05-22 12:52:06;24,7;61,3;;
306;2022-05-22 12:57:06;24,7;61,3;;
307;2022-05-22 13:02:06;24,8;61,3;;
308;2022-05-22 13:07:06;24,9;61,4;;
309;2022-05-22 13:12:06;24,9;61,4;;
310;2022-05-22 13:17:06;24,9;60,9;;
311;2022-05-22 13:22:06;25;60,9;;
312;2022-05-22 13:27:06;25;60,4;;
313;2022-05-22 13:32:06;25;60,4;;
314;2022-05-22 13:37:06;25;59,9;;
315;2022-05-22 13:42:06;25;59,9;;
316;2022-05-22 13:47:06;25,1;59,9;;
317;2022-05-22 13:52:06;25,1;60,4;;
318;2022-05-22 13:57:06;25,2;60,4;;
319;2022-05-22 14:02:06;25,3;60,4;;
320;2022-05-22 14:07:06;25,4;60;;
321;2022-05-22 14:12:06;25,4;59,5;;
322;2022-05-22 14:17:06;25,4;59,5;;
323;2022-05-22 14:22:06;25,4;59;;
324;2022-05-22 14:27:06;25,3;59;;
325;2022-05-22 14:32:06;25,2;59;;
326;2022-05-22 14:37:06;25,1;59;;
327;2022-05-22 14:42:06;24,9;59,4;;
328;2022-05-22 14:47:06;24,8;59,4;;
329;2022-05-22 14:52:06;24,7;59,4;;
330;2022-05-22 14:57:06;24,5;59,9;;
331;2022-05-22 15:02:06;24,4;60,3;;
332;2022-05-22 15:07:06;24,3;60,8;;
333;2022-05-22 15:12:06;24,1;61,2;;
334;2022-05-22 15:17:06;24;61,2;;
335;2022-05-22 15:22:06;24;61,7;;
336;2022-05-22 15:27:06;23,9;62,2;;
337;2022-05-22 15:32:06;23,8;63,1;;
338;2022-05-22 15:37:06;23,7;64;;
339;2022-05-22 15:42:06;23,6;64,5;;
340;2022-05-22 15:47:06;23,5;64,9;;
341;2022-05-22 15:52:06;23,5;65,9;;
342;2022-05-22 15:57:06;23,5;66,3;;
343;2022-05-22 16:02:06;23,4;66,3;;
344;2022-05-22 16:07:06;23,4;66,8;;
345;2022-05-22 16:12:06;23,4;66,7;;
346;2022-05-22 16:17:06;23,3;66,7;;
347;2022-05-22 16:22:06;23,3;66,7;;
348;2022-05-22 16:27:06;23,3;66,7;;
349;2022-05-22 16:32:06;23,3;66,7;;
350;2022-05-22 16:37:06;23,3;66,7;;
351;2022-05-22 16:42:06;23,2;66,3;;
352;2022-05-22 16:47:06;23,2;66,7;;
353;2022-05-22 16:52:06;23,1;66,7;;
354;2022-05-22 16:57:06;23,1;66,7;;
355;2022-05-22 17:02:06;23;67,2;;
356;2022-05-22 17:07:06;23;67,2;;
357;2022-05-22 17:12:06;23;67,1;;
358;2022-05-22 17:17:06;22,9;67,6;;
359;2022-05-22 17:22:06;22,9;67,6;;
360;2022-05-22 17:27:06;22,9;67,6;;
361;2022-05-22 17:32:06;22,8;67,6;;
362;2022-05-22 17:37:06;22,8;67,6;;
363;2022-05-22 17:42:06;22,7;68;;
364;2022-05-22 17:47:06;22,7;68;;
365;2022-05-22 17:52:06;22,6;68;;
366;2022-05-22 17:57:06;22,6;68;;
367;2022-05-22 18:02:06;22,5;68;;
368;2022-05-22 18:07:06;22,5;68;;
369;2022-05-22 18:12:06;22,4;68;;
370;2022-05-22 18:17:06;22,4;68;;
371;2022-05-22 18:22:06;22,4;68,4;;
372;2022-05-22 18:27:06;22,3;68,4;;
373;2022-05-22 18:32:06;22,3;68,4;;
374;2022-05-22 18:37:06;22,2;68,4;;
375;2022-05-22 18:42:06;22,2;68,8;;
376;2022-05-22 18:47:06;22,2;68,8;;
377;2022-05-22 18:52:06;22,1;68,8;;
378;2022-05-22 18:57:06;22,1;68,8;;
379;2022-05-22 19:02:06;22,1;69,3;;
380;2022-05-22 19:07:06;22;69,3;;
381;2022-05-22 19:12:06;22;69,2;;
382;2022-05-22 19:17:06;21,9;69,2;;
383;2022-05-22 19:22:06;21,9;69,2;;
384;2022-05-22 19:27:06;21,9;69,2;;
385;2022-05-22 19:32:06;21,9;69,2;;
386;2022-05-22 19:37:06;21,8;69,7;;
387;2022-05-22 19:42:06;21,8;69,7;;
388;2022-05-22 19:47:06;21,8;69,7;;
389;2022-05-22 19:52:06;21,8;69,7;;
390;2022-05-22 19:57:06;21,7;69,6;;
391;2022-05-22 20:02:06;21,7;69,6;;
392;2022-05-22 20:07:06;21,7;70,1;;
393;2022-05-22 20:12:06;21,7;70,1;;
394;2022-05-22 20:17:06;21,6;70,1;;
395;2022-05-22 20:22:06;21,6;70,1;;
396;2022-05-22 20:27:06;21,6;70,1;;
397;2022-05-22 20:32:06;21,5;70,1;;
398;2022-05-22 20:37:06;21,5;70,1;;
399;2022-05-22 20:42:06;21,5;70,1;;
400;2022-05-22 20:47:06;21,5;70,1;;
401;2022-05-22 20:52:06;21,5;70;;
402;2022-05-22 20:57:06;21,5;70,5;;
403;2022-05-22 21:02:06;21,5;70,5;;
404;2022-05-22 21:07:06;21,4;70,5;;
405;2022-05-22 21:12:06;21,4;70,5;;
406;2022-05-22 21:17:06;21,4;70,5;;
407;2022-05-22 21:22:06;21,4;70,5;;
408;2022-05-22 21:27:06;21,3;70,5;;
409;2022-05-22 21:32:06;21,3;70,5;;
410;2022-05-22 21:37:06;21,3;70,9;;
411;2022-05-22 21:42:06;21,2;70,9;;
412;2022-05-22 21:47:06;21,2;70,9;;
413;2022-05-22 21:52:06;21,2;70,9;;
414;2022-05-22 21:57:06;21,1;70,9;;
415;2022-05-22 22:02:06;21,1;70,9;;
416;2022-05-22 22:07:06;21,1;70,9;;
417;2022-05-22 22:12:06;21,1;70,9;;
418;2022-05-22 22:17:06;21;70,9;;
419;2022-05-22 22:22:06;21;70,9;;
420;2022-05-22 22:27:06;21;70,9;;
421;2022-05-22 22:32:06;21;70,9;;
422;2022-05-22 22:37:06;21;71,3;;
423;2022-05-22 22:42:06;21;71,3;;
424;2022-05-22 22:47:06;20,9;71,3;;
425;2022-05-22 22:52:06;20,9;70,8;;
426;2022-05-22 22:57:06;20,9;71,3;;
427;2022-05-22 23:02:06;20,9;70,8;;
428;2022-05-22 23:07:06;20,9;70,4;;
429;2022-05-22 23:12:06;20,8;70,4;;
430;2022-05-22 23:17:06;20,8;69,9;;
431;2022-05-22 23:22:06;20,7;69,5;;
432;2022-05-22 23:27:06;20,6;69;;
433;2022-05-22 23:32:06;20,6;68,5;;
434;2022-05-22 23:37:06;20,5;68,5;;
435;2022-05-22 23:42:06;20,5;68,5;;
436;2022-05-22 23:47:06;20,4;68,5;;
437;2022-05-22 23:52:06;20,4;69;;
438;2022-05-22 23:57:06;20,3;69;;
439;2022-05-23 00:02:06;20,3;68,9;;
440;2022-05-23 00:07:06;20,3;69,4;;
441;2022-05-23 00:12:06;20,3;69,4;;
442;2022-05-23 00:17:06;20,3;69,4;;
443;2022-05-23 00:22:06;20,2;68,9;;
444;2022-05-23 00:27:06;20,2;68,9;;
445;2022-05-23 00:32:06;20,1;68,9;;
446;2022-05-23 00:37:06;20,1;68,5;;
447;2022-05-23 00:42:06;20;68,4;;
448;2022-05-23 00:47:06;20;68,4;;
449;2022-05-23 00:52:06;20;68,9;;
450;2022-05-23 00:57:06;20;68,9;;
451;2022-05-23 01:02:06;19,9;68,9;;
452;2022-05-23 01:07:06;19,9;68,9;;
453;2022-05-23 01:12:06;19,9;68,9;;
454;2022-05-23 01:17:06;19,9;68,9;;
455;2022-05-23 01:22:06;19,8;69,3;;
456;2022-05-23 01:27:06;19,8;69,3;;
457;2022-05-23 01:32:06;19,8;69,3;;
458;2022-05-23 01:37:06;19,8;69,3;;
459;2022-05-23 01:42:06;19,8;69,3;;
460;2022-05-23 01:47:06;19,8;69,3;;
461;2022-05-23 01:52:06;19,8;69,3;;
462;2022-05-23 01:57:06;19,7;69,3;;
463;2022-05-23 02:02:06;19,7;69,3;;
464;2022-05-23 02:07:06;19,7;69,3;;
465;2022-05-23 02:12:06;19,6;69,3;;
466;2022-05-23 02:17:06;19,6;69,3;;
467;2022-05-23 02:22:06;19,6;69,3;;
468;2022-05-23 02:27:06;19,6;69,3;;
469;2022-05-23 02:32:06;19,5;69,3;;
470;2022-05-23 02:37:06;19,5;69,2;;
471;2022-05-23 02:42:06;19,4;69,2;;
472;2022-05-23 02:47:06;19,4;69,2;;
473;2022-05-23 02:52:06;19,4;69,2;;
474;2022-05-23 02:57:06;19,3;69,2;;
475;2022-05-23 03:02:06;19,3;69,2;;
476;2022-05-23 03:07:06;19,2;69,2;;
477;2022-05-23 03:12:06;19,2;69,2;;
478;2022-05-23 03:17:06;19,2;68,7;;
479;2022-05-23 03:22:06;19,1;68,7;;
480;2022-05-23 03:27:06;19,1;68,7;;
481;2022-05-23 03:32:06;19;68,7;;
482;2022-05-23 03:37:06;19;68,3;;
483;2022-05-23 03:42:06;19;68,3;;
484;2022-05-23 03:47:06;18,9;68,2;;
485;2022-05-23 03:52:06;18,9;68,7;;
486;2022-05-23 03:57:06;18,9;68,2;;
487;2022-05-23 04:02:06;18,9;68,7;;
488;2022-05-23 04:07:06;18,9;68,7;;
489;2022-05-23 04:12:06;18,8;68,7;;
490;2022-05-23 04:17:06;18,8;68,7;;
491;2022-05-23 04:22:06;18,8;68,7;;
492;2022-05-23 04:27:06;18,8;69,1;;
493;2022-05-23 04:32:06;18,8;69,1;;
494;2022-05-23 04:37:06;18,7;69,1;;
495;2022-05-23 04:42:06;18,7;69,1;;
496;2022-05-23 04:47:06;18,7;69,5;;
497;2022-05-23 04:52:06;18,7;69,5;;
498;2022-05-23 04:57:06;18,7;69,5;;
499;2022-05-23 05:02:06;18,7;69,5;;
500;2022-05-23 05:07:06;18,7;69,5;;
501;2022-05-23 05:12:06;18,6;69,5;;
502;2022-05-23 05:17:06;18,6;70;;
503;2022-05-23 05:22:06;18,6;70;;
504;2022-05-23 05:27:06;18,6;70;;
505;2022-05-23 05:32:06;18,6;70;;
506;2022-05-23 05:37:06;18,6;70;;
507;2022-05-23 05:42:06;18,6;70;;
508;2022-05-23 05:47:06;18,6;70;;
509;2022-05-23 05:52:06;18,6;70;;
510;2022-05-23 05:57:06;18,6;70;;
511;2022-05-23 06:02:06;18,6;69,9;;
512;2022-05-23 06:07:06;18,6;69,9;;
513;2022-05-23 06:12:06;18,5;69,5;;
514;2022-05-23 06:17:06;18,5;69,9;;
515;2022-05-23 06:22:06;18,5;69,5;;
516;2022-05-23 06:27:06;18,5;69,5;;
517;2022-05-23 06:32:06;18,5;69,5;;
518;2022-05-23 06:37:06;18,5;69,5;;
519;2022-05-23 06:42:06;18,5;69,5;;
520;2022-05-23 06:47:06;18,5;69,9;;
521;2022-05-23 06:52:06;18,5;69,9;;
522;2022-05-23 06:57:06;18,5;69,9;;
523;2022-05-23 07:02:06;18,5;69,9;;
524;2022-05-23 07:07:06;18,5;70;;
525;2022-05-23 07:12:06;18,5;69,5;;
526;2022-05-23 07:17:06;18,5;70;;
527;2022-05-23 07:22:06;18,5;70;;
528;2022-05-23 07:27:06;18,5;69,9;;
529;2022-05-23 07:32:06;18,5;70,4;;
530;2022-05-23 07:37:06;18,4;70,4;;
531;2022-05-23 07:42:06;18,4;70,4;;
532;2022-05-23 07:47:06;18,3;70,4;;
533;2022-05-23 07:52:06;18,4;69,9;;
534;2022-05-23 07:57:06;18,4;69,9;;
535;2022-05-23 08:02:06;18,4;69,9;;
536;2022-05-23 08:07:06;18,4;69,9;;
537;2022-05-23 08:12:06;18,5;69,9;;
538;2022-05-23 08:17:06;18,5;69,9;;
539;2022-05-23 08:22:06;18,6;69,5;;
