Informe de datos;;;;;
Archivo creado el:2022-05-28 19:03:36;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:33:02
47;2022-05-21 15:22:56;21,9;67,7;;
48;2022-05-21 15:27:56;21,9;67,7;;
49;2022-05-21 15:32:56;21,9;67,7;;
50;2022-05-21 15:37:56;21,8;67,6;;
51;2022-05-21 15:42:56;21,8;67,6;;
52;2022-05-21 15:47:56;21,8;67,7;;
53;2022-05-21 15:52:56;21,7;68,2;;
54;2022-05-21 15:57:56;21,6;68,9;;
55;2022-05-21 16:02:56;21,6;69,2;;
56;2022-05-21 16:07:56;21,5;69,6;;
57;2022-05-21 16:12:56;21,4;69,5;;
58;2022-05-21 16:17:56;21,4;70,4;;
59;2022-05-21 16:22:56;21,4;71,7;;
60;2022-05-21 16:27:56;21,2;72,4;;
61;2022-05-21 16:32:56;21,1;72,7;;
62;2022-05-21 16:37:56;21,0;72,2;;
63;2022-05-21 16:42:56;20,9;72,4;;
64;2022-05-21 16:47:56;20,9;72,2;;
65;2022-05-21 16:52:56;20,8;71,3;;
66;2022-05-21 16:57:56;20,7;70,5;;
67;2022-05-21 17:02:56;20,5;69,9;;
68;2022-05-21 17:07:56;20,4;69,8;;
69;2022-05-21 17:12:56;20,3;69,6;;
70;2022-05-21 17:17:56;20,3;69,9;;
71;2022-05-21 17:22:56;20,2;70,0;;
72;2022-05-21 17:27:56;20,2;70,3;;
73;2022-05-21 17:32:56;20,2;70,0;;
74;2022-05-21 17:37:56;20,1;70,3;;
75;2022-05-21 17:42:56;20,1;70,7;;
76;2022-05-21 17:47:56;20,0;70,8;;
77;2022-05-21 17:52:56;19,9;70,8;;
78;2022-05-21 17:57:56;19,9;71,1;;
79;2022-05-21 18:02:56;19,8;71,2;;
80;2022-05-21 18:07:56;19,8;71,6;;
81;2022-05-21 18:12:56;19,9;71,6;;
82;2022-05-21 18:17:56;19,9;71,6;;
83;2022-05-21 18:22:56;19,9;71,6;;
84;2022-05-21 18:27:56;19,9;71,6;;
85;2022-05-21 18:32:56;19,9;71,6;;
86;2022-05-21 18:37:56;20,0;71,6;;
87;2022-05-21 18:42:56;20,0;71,6;;
88;2022-05-21 18:47:56;20,0;71,6;;
89;2022-05-21 18:52:56;20,0;71,7;;
90;2022-05-21 18:57:56;20,0;71,7;;
91;2022-05-21 19:02:56;20,0;71,7;;
92;2022-05-21 19:07:56;19,9;71,7;;
93;2022-05-21 19:12:56;19,9;71,9;;
94;2022-05-21 19:17:56;19,9;71,9;;
95;2022-05-21 19:22:56;19,9;72,0;;
96;2022-05-21 19:27:56;19,9;72,0;;
97;2022-05-21 19:32:56;19,9;72,0;;
98;2022-05-21 19:37:56;19,9;72,0;;
99;2022-05-21 19:42:56;19,8;72,1;;
100;2022-05-21 19:47:56;19,8;72,1;;
101;2022-05-21 19:52:56;19,8;72,3;;
102;2022-05-21 19:57:56;19,8;72,3;;
103;2022-05-21 20:02:56;19,8;72,0;;
104;2022-05-21 20:07:56;19,7;71,8;;
105;2022-05-21 20:12:56;19,7;71,8;;
106;2022-05-21 20:17:56;19,7;71,7;;
107;2022-05-21 20:22:56;19,7;71,5;;
108;2022-05-21 20:27:56;19,6;71,5;;
109;2022-05-21 20:32:56;19,6;71,5;;
110;2022-05-21 20:37:56;19,6;71,4;;
111;2022-05-21 20:42:56;19,6;71,4;;
112;2022-05-21 20:47:56;19,5;71,5;;
113;2022-05-21 20:52:56;19,5;71,2;;
114;2022-05-21 20:57:56;19,5;71,4;;
115;2022-05-21 21:02:56;19,4;71,4;;
116;2022-05-21 21:07:56;19,4;71,3;;
117;2022-05-21 21:12:56;19,4;71,5;;
118;2022-05-21 21:17:56;19,4;71,3;;
119;2022-05-21 21:22:56;19,3;71,3;;
120;2022-05-21 21:27:56;19,3;71,3;;
121;2022-05-21 21:32:56;19,2;71,3;;
122;2022-05-21 21:37:56;19,2;71,4;;
123;2022-05-21 21:42:56;19,2;71,4;;
124;2022-05-21 21:47:56;19,2;71,3;;
125;2022-05-21 21:52:56;19,2;71,3;;
126;2022-05-21 21:57:56;19,2;71,3;;
127;2022-05-21 22:02:56;19,2;71,3;;
128;2022-05-21 22:07:56;19,1;71,1;;
129;2022-05-21 22:12:56;19,1;71,0;;
130;2022-05-21 22:17:56;19,0;71,0;;
131;2022-05-21 22:22:56;19,0;71,0;;
132;2022-05-21 22:27:56;18,9;70,9;;
133;2022-05-21 22:32:56;18,9;71,1;;
134;2022-05-21 22:37:56;18,9;71,3;;
135;2022-05-21 22:42:56;18,9;71,1;;
136;2022-05-21 22:47:56;18,8;70,9;;
137;2022-05-21 22:52:56;18,8;70,9;;
138;2022-05-21 22:57:56;18,7;70,9;;
139;2022-05-21 23:02:56;18,7;70,9;;
140;2022-05-21 23:07:56;18,7;71,0;;
141;2022-05-21 23:12:56;18,6;71,2;;
142;2022-05-21 23:17:56;18,6;71,2;;
143;2022-05-21 23:22:56;18,6;71,2;;
144;2022-05-21 23:27:56;18,6;71,2;;
145;2022-05-21 23:32:56;18,6;71,2;;
146;2022-05-21 23:37:56;18,6;71,2;;
147;2022-05-21 23:42:56;18,6;71,2;;
148;2022-05-21 23:47:56;18,6;71,2;;
149;2022-05-21 23:52:56;18,5;71,2;;
150;2022-05-21 23:57:56;18,5;71,2;;
151;2022-05-22 00:02:56;18,5;71,2;;
152;2022-05-22 00:07:56;18,5;71,2;;
153;2022-05-22 00:12:56;18,5;71,0;;
154;2022-05-22 00:17:56;18,4;71,1;;
155;2022-05-22 00:22:56;18,4;71,1;;
156;2022-05-22 00:27:56;18,3;70,8;;
157;2022-05-22 00:32:56;18,3;70,8;;
158;2022-05-22 00:37:56;18,2;70,8;;
159;2022-05-22 00:42:56;18,2;70,8;;
160;2022-05-22 00:47:56;18,2;71,1;;
161;2022-05-22 00:52:56;18,2;70,9;;
162;2022-05-22 00:57:56;18,2;70,8;;
163;2022-05-22 01:02:56;18,1;70,9;;
164;2022-05-22 01:07:56;18,0;71,1;;
165;2022-05-22 01:12:56;18,0;71,1;;
166;2022-05-22 01:17:56;18,0;71,1;;
167;2022-05-22 01:22:56;18,0;71,1;;
168;2022-05-22 01:27:56;18,0;71,2;;
169;2022-05-22 01:32:56;18,0;71,3;;
170;2022-05-22 01:37:56;18,0;71,3;;
171;2022-05-22 01:42:56;18,0;71,5;;
172;2022-05-22 01:47:56;18,0;71,5;;
173;2022-05-22 01:52:56;18,0;71,5;;
174;2022-05-22 01:57:56;18,0;71,1;;
175;2022-05-22 02:02:56;18,0;71,1;;
176;2022-05-22 02:07:56;18,0;71,1;;
177;2022-05-22 02:12:56;17,9;71,1;;
178;2022-05-22 02:17:56;17,9;71,2;;
179;2022-05-22 02:22:56;17,8;71,2;;
180;2022-05-22 02:27:56;17,8;71,3;;
181;2022-05-22 02:32:56;17,7;71,3;;
182;2022-05-22 02:37:56;17,7;71,4;;
183;2022-05-22 02:42:56;17,7;71,5;;
184;2022-05-22 02:47:56;17,7;71,7;;
185;2022-05-22 02:52:56;17,7;71,6;;
186;2022-05-22 02:57:56;17,6;71,7;;
187;2022-05-22 03:02:56;17,6;71,7;;
188;2022-05-22 03:07:56;17,6;71,7;;
189;2022-05-22 03:12:56;17,6;71,9;;
190;2022-05-22 03:17:56;17,6;71,9;;
191;2022-05-22 03:22:56;17,7;71,9;;
192;2022-05-22 03:27:56;17,7;71,9;;
193;2022-05-22 03:32:56;17,6;71,9;;
194;2022-05-22 03:37:56;17,6;71,9;;
195;2022-05-22 03:42:56;17,5;71,9;;
196;2022-05-22 03:47:56;17,5;72,0;;
197;2022-05-22 03:52:56;17,5;72,1;;
198;2022-05-22 03:57:56;17,5;72,3;;
199;2022-05-22 04:02:56;17,6;72,1;;
200;2022-05-22 04:07:56;17,6;72,3;;
201;2022-05-22 04:12:56;17,6;72,3;;
202;2022-05-22 04:17:56;17,6;72,3;;
203;2022-05-22 04:22:56;17,6;72,3;;
204;2022-05-22 04:27:56;17,6;72,3;;
205;2022-05-22 04:32:56;17,6;72,3;;
206;2022-05-22 04:37:56;17,7;72,4;;
207;2022-05-22 04:42:56;17,7;72,6;;
208;2022-05-22 04:47:56;17,7;72,6;;
209;2022-05-22 04:52:56;17,7;72,6;;
210;2022-05-22 04:57:56;17,7;72,9;;
211;2022-05-22 05:02:56;17,7;73,0;;
212;2022-05-22 05:07:56;17,7;73,0;;
213;2022-05-22 05:12:56;17,7;73,0;;
214;2022-05-22 05:17:56;17,7;73,2;;
215;2022-05-22 05:22:56;17,7;73,2;;
216;2022-05-22 05:27:56;17,7;73,5;;
217;2022-05-22 05:32:56;17,8;73,5;;
218;2022-05-22 05:37:56;17,8;73,5;;
219;2022-05-22 05:42:56;17,8;73,5;;
220;2022-05-22 05:47:56;17,8;73,6;;
221;2022-05-22 05:52:56;17,8;73,8;;
222;2022-05-22 05:57:56;17,8;73,9;;
223;2022-05-22 06:02:56;17,8;73,9;;
224;2022-05-22 06:07:56;17,8;73,9;;
225;2022-05-22 06:12:56;17,8;73,9;;
226;2022-05-22 06:17:56;17,8;74,1;;
227;2022-05-22 06:22:56;17,8;73,9;;
228;2022-05-22 06:27:56;17,7;74,0;;
229;2022-05-22 06:32:56;17,7;74,2;;
230;2022-05-22 06:37:56;17,6;74,2;;
231;2022-05-22 06:42:56;17,6;74,2;;
232;2022-05-22 06:47:56;17,6;74,5;;
233;2022-05-22 06:52:56;17,6;74,4;;
234;2022-05-22 06:57:56;17,6;74,7;;
235;2022-05-22 07:02:56;17,5;75,0;;
236;2022-05-22 07:07:56;17,5;75,0;;
237;2022-05-22 07:12:56;17,5;75,3;;
238;2022-05-22 07:17:56;17,5;75,1;;
239;2022-05-22 07:22:56;17,6;75,0;;
240;2022-05-22 07:27:56;17,6;75,0;;
241;2022-05-22 07:32:56;17,6;75,0;;
242;2022-05-22 07:37:56;17,7;75,0;;
243;2022-05-22 07:42:56;17,8;75,2;;
244;2022-05-22 07:47:56;17,9;75,2;;
245;2022-05-22 07:52:56;18,0;75,1;;
246;2022-05-22 07:57:56;18,1;75,1;;
247;2022-05-22 08:02:56;18,2;75,0;;
248;2022-05-22 08:07:56;18,3;75,0;;
249;2022-05-22 08:12:56;18,4;74,9;;
250;2022-05-22 08:17:56;18,5;74,8;;
251;2022-05-22 08:22:56;18,6;74,7;;
252;2022-05-22 08:27:56;18,8;74,5;;
253;2022-05-22 08:32:56;18,9;74,3;;
254;2022-05-22 08:37:56;19,0;73,6;;
255;2022-05-22 08:42:56;19,1;73,3;;
256;2022-05-22 08:47:56;19,2;73,2;;
257;2022-05-22 08:52:56;19,3;71,7;;
258;2022-05-22 08:57:56;19,5;71,3;;
259;2022-05-22 09:02:56;19,6;71,2;;
260;2022-05-22 09:07:56;19,7;71,1;;
261;2022-05-22 09:12:56;19,8;71,0;;
262;2022-05-22 09:17:56;19,8;70,8;;
263;2022-05-22 09:22:56;19,8;70,5;;
264;2022-05-22 09:27:56;19,8;70,6;;
265;2022-05-22 09:32:56;20,0;70,4;;
266;2022-05-22 09:37:56;20,2;70,0;;
267;2022-05-22 09:42:56;20,2;69,5;;
268;2022-05-22 09:47:56;20,4;69,3;;
269;2022-05-22 09:52:56;20,5;68,4;;
270;2022-05-22 09:57:56;20,5;67,9;;
271;2022-05-22 10:02:56;20,5;68,0;;
272;2022-05-22 10:07:56;20,6;67,5;;
273;2022-05-22 10:12:56;20,8;67,3;;
274;2022-05-22 10:17:56;21,1;66,9;;
275;2022-05-22 10:22:56;21,2;66,0;;
276;2022-05-22 10:27:56;21,3;65,6;;
277;2022-05-22 10:32:56;21,4;65,2;;
278;2022-05-22 10:37:56;21,4;65,2;;
279;2022-05-22 10:42:56;21,6;64,9;;
280;2022-05-22 10:47:56;21,7;64,5;;
281;2022-05-22 10:52:56;21,7;64,5;;
282;2022-05-22 10:57:56;21,9;63,9;;
283;2022-05-22 11:02:56;22,0;63,9;;
284;2022-05-22 11:07:56;22,1;63,9;;
285;2022-05-22 11:12:56;22,2;63,9;;
286;2022-05-22 11:17:56;22,3;63,8;;
287;2022-05-22 11:22:56;22,4;63,8;;
288;2022-05-22 11:27:56;22,5;63,7;;
289;2022-05-22 11:32:56;22,5;63,5;;
290;2022-05-22 11:37:56;22,6;63,4;;
291;2022-05-22 11:42:56;22,6;63,8;;
292;2022-05-22 11:47:56;22,7;63,9;;
293;2022-05-22 11:52:56;22,8;64,0;;
294;2022-05-22 11:57:56;22,8;64,0;;
295;2022-05-22 12:02:56;22,8;64,0;;
296;2022-05-22 12:07:56;22,7;64,0;;
297;2022-05-22 12:12:56;22,8;64,2;;
298;2022-05-22 12:17:56;22,7;64,2;;
299;2022-05-22 12:22:56;22,8;64,1;;
300;2022-05-22 12:27:56;23,0;63,9;;
301;2022-05-22 12:32:56;23,1;63,6;;
302;2022-05-22 12:37:56;23,2;63,7;;
303;2022-05-22 12:42:56;23,4;63,4;;
304;2022-05-22 12:47:56;23,3;63,0;;
305;2022-05-22 12:52:56;23,2;63,2;;
306;2022-05-22 12:57:56;23,4;63,0;;
307;2022-05-22 13:02:56;23,6;63,2;;
308;2022-05-22 13:07:56;23,6;63,1;;
309;2022-05-22 13:12:56;23,7;62,2;;
310;2022-05-22 13:17:56;23,8;62,2;;
311;2022-05-22 13:22:56;23,9;61,7;;
312;2022-05-22 13:27:56;24,0;61,6;;
313;2022-05-22 13:32:56;24,1;61,3;;
314;2022-05-22 13:37:56;24,1;60,8;;
315;2022-05-22 13:42:56;24,1;60,6;;
316;2022-05-22 13:47:56;24,2;60,3;;
317;2022-05-22 13:52:56;24,3;61,1;;
318;2022-05-22 13:57:56;24,4;61,3;;
319;2022-05-22 14:02:56;24,5;60,9;;
320;2022-05-22 14:07:56;24,7;60,0;;
321;2022-05-22 14:12:56;24,7;59,4;;
322;2022-05-22 14:17:56;24,7;58,9;;
323;2022-05-22 14:22:56;24,6;59,1;;
324;2022-05-22 14:27:56;24,6;59,1;;
325;2022-05-22 14:32:56;24,4;59,1;;
326;2022-05-22 14:37:56;24,3;59,0;;
327;2022-05-22 14:42:56;24,2;59,2;;
328;2022-05-22 14:47:56;24,1;59,7;;
329;2022-05-22 14:52:56;23,9;59,6;;
330;2022-05-22 14:57:56;23,8;59,9;;
331;2022-05-22 15:02:56;23,7;60,7;;
332;2022-05-22 15:07:56;23,6;60,9;;
333;2022-05-22 15:12:56;23,5;61,2;;
334;2022-05-22 15:17:56;23,4;61,6;;
335;2022-05-22 15:22:56;23,4;62,4;;
336;2022-05-22 15:27:56;23,3;62,9;;
337;2022-05-22 15:32:56;23,2;63,8;;
338;2022-05-22 15:37:56;23,1;64,6;;
339;2022-05-22 15:42:56;23,0;65,2;;
340;2022-05-22 15:47:56;22,9;66,0;;
341;2022-05-22 15:52:56;22,9;66,3;;
342;2022-05-22 15:57:56;22,8;66,1;;
343;2022-05-22 16:02:56;22,8;65,9;;
344;2022-05-22 16:07:56;22,7;65,9;;
345;2022-05-22 16:12:56;22,6;66,0;;
346;2022-05-22 16:17:56;22,6;66,0;;
347;2022-05-22 16:22:56;22,5;66,7;;
348;2022-05-22 16:27:56;22,5;66,5;;
349;2022-05-22 16:32:56;22,5;66,5;;
350;2022-05-22 16:37:56;22,4;66,8;;
351;2022-05-22 16:42:56;22,3;67,2;;
352;2022-05-22 16:47:56;22,3;67,7;;
353;2022-05-22 16:52:56;22,2;67,5;;
354;2022-05-22 16:57:56;22,2;67,8;;
355;2022-05-22 17:02:56;22,1;68,1;;
356;2022-05-22 17:07:56;22,1;68,2;;
357;2022-05-22 17:12:56;22,1;68,2;;
358;2022-05-22 17:17:56;22,1;68,1;;
359;2022-05-22 17:22:56;22,0;68,1;;
360;2022-05-22 17:27:56;22,0;68,5;;
361;2022-05-22 17:32:56;21,9;68,7;;
362;2022-05-22 17:37:56;21,9;68,7;;
363;2022-05-22 17:42:56;21,8;68,6;;
364;2022-05-22 17:47:56;21,6;68,6;;
365;2022-05-22 17:52:56;21,6;68,9;;
366;2022-05-22 17:57:56;21,6;68,9;;
367;2022-05-22 18:02:56;21,6;68,9;;
368;2022-05-22 18:07:56;21,6;69,1;;
369;2022-05-22 18:12:56;21,6;69,1;;
370;2022-05-22 18:17:56;21,5;69,0;;
371;2022-05-22 18:22:56;21,5;69,2;;
372;2022-05-22 18:27:56;21,4;69,5;;
373;2022-05-22 18:32:56;21,4;69,5;;
374;2022-05-22 18:37:56;21,4;69,6;;
375;2022-05-22 18:42:56;21,4;69,8;;
376;2022-05-22 18:47:56;21,3;69,5;;
377;2022-05-22 18:52:56;21,3;69,9;;
378;2022-05-22 18:57:56;21,2;70,0;;
379;2022-05-22 19:02:56;21,2;70,0;;
380;2022-05-22 19:07:56;21,2;70,2;;
381;2022-05-22 19:12:56;21,1;70,2;;
382;2022-05-22 19:17:56;21,1;70,2;;
383;2022-05-22 19:22:56;21,1;70,2;;
384;2022-05-22 19:27:56;21,1;70,5;;
385;2022-05-22 19:32:56;21,0;70,5;;
386;2022-05-22 19:37:56;21,0;70,5;;
387;2022-05-22 19:42:56;21,0;70,5;;
388;2022-05-22 19:47:56;21,0;70,5;;
389;2022-05-22 19:52:56;21,0;70,5;;
390;2022-05-22 19:57:56;21,0;70,6;;
391;2022-05-22 20:02:56;21,0;70,7;;
392;2022-05-22 20:07:56;20,9;70,6;;
393;2022-05-22 20:12:56;20,9;70,4;;
394;2022-05-22 20:17:56;20,9;70,4;;
395;2022-05-22 20:22:56;20,9;70,4;;
396;2022-05-22 20:27:56;20,9;70,4;;
397;2022-05-22 20:32:56;20,9;70,7;;
398;2022-05-22 20:37:56;20,9;70,9;;
399;2022-05-22 20:42:56;20,9;70,9;;
400;2022-05-22 20:47:56;20,8;70,7;;
401;2022-05-22 20:52:56;20,8;70,7;;
402;2022-05-22 20:57:56;20,8;70,7;;
403;2022-05-22 21:02:56;20,8;70,7;;
404;2022-05-22 21:07:56;20,8;70,9;;
405;2022-05-22 21:12:56;20,8;71,1;;
406;2022-05-22 21:17:56;20,7;71,3;;
407;2022-05-22 21:22:56;20,7;71,1;;
408;2022-05-22 21:27:56;20,7;71,0;;
409;2022-05-22 21:32:56;20,7;71,1;;
410;2022-05-22 21:37:56;20,6;70,8;;
411;2022-05-22 21:42:56;20,6;71,0;;
412;2022-05-22 21:47:56;20,6;71,1;;
413;2022-05-22 21:52:56;20,5;71,3;;
414;2022-05-22 21:57:56;20,5;71,1;;
415;2022-05-22 22:02:56;20,5;71,1;;
416;2022-05-22 22:07:56;20,5;71,1;;
417;2022-05-22 22:12:56;20,5;71,1;;
418;2022-05-22 22:17:56;20,5;71,1;;
419;2022-05-22 22:22:56;20,4;71,4;;
420;2022-05-22 22:27:56;20,4;71,4;;
421;2022-05-22 22:32:56;20,3;71,6;;
422;2022-05-22 22:37:56;20,3;71,8;;
423;2022-05-22 22:42:56;20,3;71,5;;
424;2022-05-22 22:47:56;20,3;71,7;;
425;2022-05-22 22:52:56;20,3;71,5;;
426;2022-05-22 22:57:56;20,3;70,8;;
427;2022-05-22 23:02:56;20,3;70,5;;
428;2022-05-22 23:07:56;20,2;69,1;;
429;2022-05-22 23:12:56;20,2;68,6;;
430;2022-05-22 23:17:56;20,1;68,5;;
431;2022-05-22 23:22:56;20,0;68,3;;
432;2022-05-22 23:27:56;19,9;68,3;;
433;2022-05-22 23:32:56;19,8;68,3;;
434;2022-05-22 23:37:56;19,8;68,7;;
435;2022-05-22 23:42:56;19,7;69,2;;
436;2022-05-22 23:47:56;19,7;69,6;;
437;2022-05-22 23:52:56;19,7;69,6;;
438;2022-05-22 23:57:56;19,7;69,8;;
439;2022-05-23 00:02:56;19,6;69,3;;
440;2022-05-23 00:07:56;19,6;69,3;;
441;2022-05-23 00:12:56;19,6;69,1;;
442;2022-05-23 00:17:56;19,5;69,1;;
443;2022-05-23 00:22:56;19,4;69,1;;
444;2022-05-23 00:27:56;19,4;68,8;;
445;2022-05-23 00:32:56;19,3;68,4;;
446;2022-05-23 00:37:56;19,3;68,7;;
447;2022-05-23 00:42:56;19,3;68,6;;
448;2022-05-23 00:47:56;19,3;69,1;;
449;2022-05-23 00:52:56;19,3;69,1;;
450;2022-05-23 00:57:56;19,4;69,1;;
451;2022-05-23 01:02:56;19,4;69,4;;
452;2022-05-23 01:07:56;19,4;69,4;;
453;2022-05-23 01:12:56;19,3;69,5;;
454;2022-05-23 01:17:56;19,3;69,3;;
455;2022-05-23 01:22:56;19,2;69,1;;
456;2022-05-23 01:27:56;19,2;69,2;;
457;2022-05-23 01:32:56;19,2;69,4;;
458;2022-05-23 01:37:56;19,2;69,5;;
459;2022-05-23 01:42:56;19,2;69,4;;
460;2022-05-23 01:47:56;19,2;69,2;;
461;2022-05-23 01:52:56;19,2;69,1;;
462;2022-05-23 01:57:56;19,2;69,4;;
463;2022-05-23 02:02:56;19,2;69,4;;
464;2022-05-23 02:07:56;19,2;69,4;;
465;2022-05-23 02:12:56;19,2;69,4;;
466;2022-05-23 02:17:56;19,2;69,4;;
467;2022-05-23 02:22:56;19,1;69,2;;
468;2022-05-23 02:27:56;19,0;69,2;;
469;2022-05-23 02:32:56;19,0;69,2;;
470;2022-05-23 02:37:56;18,9;69,2;;
471;2022-05-23 02:42:56;18,9;69,2;;
472;2022-05-23 02:47:56;18,8;69,2;;
473;2022-05-23 02:52:56;18,8;69,0;;
474;2022-05-23 02:57:56;18,7;69,0;;
475;2022-05-23 03:02:56;18,6;68,5;;
476;2022-05-23 03:07:56;18,6;68,5;;
477;2022-05-23 03:12:56;18,5;68,1;;
478;2022-05-23 03:17:56;18,5;68,0;;
479;2022-05-23 03:22:56;18,4;68,5;;
480;2022-05-23 03:27:56;18,4;68,5;;
481;2022-05-23 03:32:56;18,3;68,5;;
482;2022-05-23 03:37:56;18,3;68,6;;
483;2022-05-23 03:42:56;18,3;68,7;;
484;2022-05-23 03:47:56;18,3;68,8;;
485;2022-05-23 03:52:56;18,3;68,8;;
486;2022-05-23 03:57:56;18,3;68,8;;
487;2022-05-23 04:02:56;18,3;68,8;;
488;2022-05-23 04:07:56;18,3;68,9;;
489;2022-05-23 04:12:56;18,3;69,1;;
490;2022-05-23 04:17:56;18,4;69,1;;
491;2022-05-23 04:22:56;18,3;69,1;;
492;2022-05-23 04:27:56;18,3;69,1;;
493;2022-05-23 04:32:56;18,3;69,5;;
494;2022-05-23 04:37:56;18,3;69,5;;
495;2022-05-23 04:42:56;18,3;69,5;;
496;2022-05-23 04:47:56;18,3;69,5;;
497;2022-05-23 04:52:56;18,3;69,5;;
498;2022-05-23 04:57:56;18,3;69,5;;
499;2022-05-23 05:02:56;18,3;69,5;;
500;2022-05-23 05:07:56;18,2;69,6;;
501;2022-05-23 05:12:56;18,2;69,9;;
502;2022-05-23 05:17:56;18,2;69,9;;
503;2022-05-23 05:22:56;18,2;69,9;;
504;2022-05-23 05:27:56;18,2;69,9;;
505;2022-05-23 05:32:56;18,2;69,8;;
506;2022-05-23 05:37:56;18,2;69,8;;
507;2022-05-23 05:42:56;18,2;69,9;;
508;2022-05-23 05:47:56;18,2;69,9;;
509;2022-05-23 05:52:56;18,2;69,8;;
510;2022-05-23 05:57:56;18,2;69,3;;
511;2022-05-23 06:02:56;18,2;69,2;;
512;2022-05-23 06:07:56;18,1;69,0;;
513;2022-05-23 06:12:56;18,1;69,0;;
514;2022-05-23 06:17:56;18,1;69,1;;
515;2022-05-23 06:22:56;18,0;69,1;;
516;2022-05-23 06:27:56;18,0;69,4;;
517;2022-05-23 06:32:56;18,0;69,4;;
518;2022-05-23 06:37:56;18,0;69,6;;
519;2022-05-23 06:42:56;18,0;69,6;;
520;2022-05-23 06:47:56;18,0;69,6;;
521;2022-05-23 06:52:56;18,0;69,7;;
522;2022-05-23 06:57:56;18,0;69,9;;
523;2022-05-23 07:02:56;18,0;69,9;;
524;2022-05-23 07:07:56;18,0;69,6;;
525;2022-05-23 07:12:56;17,9;69,9;;
526;2022-05-23 07:17:56;17,9;70,4;;
527;2022-05-23 07:22:56;17,9;70,5;;
528;2022-05-23 07:27:56;17,8;70,7;;
529;2022-05-23 07:32:56;17,8;70,9;;
