RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger V505;;
63;2020/03/24  11:33:00;-19,6;53,6
64;2020/03/24  11:33:00;-19,6;56
65;2020/03/24  11:34:00;-19,6;55,6
66;2020/03/24  11:34:00;-19,6;51,6
67;2020/03/24  11:35:00;-19,6;56
68;2020/03/24  11:35:00;-19,6;56
69;2020/03/24  11:36:00;-19,6;55,1
70;2020/03/24  11:36:00;-19,5;53,6
71;2020/03/24  11:37:00;-19,5;55
72;2020/03/24  11:37:00;-19,5;55,5
73;2020/03/24  11:38:00;-19,5;59,5
74;2020/03/24  11:38:00;-19,5;61
75;2020/03/24  11:39:00;-19,5;61,5
76;2020/03/24  11:39:00;-19,5;61
77;2020/03/24  11:40:00;-19,5;60,6
78;2020/03/24  11:40:00;-19,5;58,1
79;2020/03/24  11:41:00;-19,5;61,4
80;2020/03/24  11:41:00;-19,4;60,9
81;2020/03/24  11:42:00;-19,4;60
82;2020/03/24  11:42:00;-19,5;60
83;2020/03/24  11:43:00;-19,4;59
84;2020/03/24  11:43:00;-19,4;58,6
85;2020/03/24  11:44:00;-19,4;57,6
86;2020/03/24  11:44:00;-19,5;54,1
87;2020/03/24  11:45:00;-19,5;59
88;2020/03/24  11:45:00;-19,6;58,5
89;2020/03/24  11:46:00;-19,6;58
90;2020/03/24  11:46:00;-19,7;57,6
91;2020/03/24  11:47:00;-19,8;56,6
92;2020/03/24  11:47:00;-19,8;52,6
93;2020/03/24  11:48:00;-19,9;57,5
94;2020/03/24  11:48:00;-20;57,5
95;2020/03/24  11:49:00;-20;57,1
96;2020/03/24  11:49:00;-20;56,6
97;2020/03/24  11:50:00;-20;56,1
98;2020/03/24  11:50:00;-19,9;55,6
99;2020/03/24  11:51:00;-20;57
100;2020/03/24  11:51:00;-20;56,1
101;2020/03/24  11:52:00;-19,9;55,1
102;2020/03/24  11:52:00;-20;55,1
103;2020/03/24  11:53:00;-20,1;55,1
104;2020/03/24  11:53:00;-20,2;54,6
105;2020/03/24  11:54:00;-20,4;54,2
106;2020/03/24  11:54:00;-20,5;50,6
107;2020/03/24  11:55:00;-20,6;55
108;2020/03/24  11:55:00;-20,7;55
109;2020/03/24  11:56:00;-20,8;55,1
110;2020/03/24  11:56:00;-20,9;54,6
111;2020/03/24  11:57:00;-20,9;54,1
112;2020/03/24  11:57:00;-21;54,1
113;2020/03/24  11:58:00;-21,1;53,6
114;2020/03/24  11:58:00;-21,1;53,2
115;2020/03/24  11:59:00;-21,2;52,7
116;2020/03/24  11:59:00;-21,2;52,6
117;2020/03/24  12:00:00;-21,3;52,6
118;2020/03/24  12:00:00;-21,3;52,6
119;2020/03/24  12:01:00;-21,3;52,2
120;2020/03/24  12:01:00;-21,4;52,2
121;2020/03/24  12:02:00;-21,5;51,2
122;2020/03/24  12:02:00;-21,5;53,1
123;2020/03/24  12:03:00;-21,5;53,5
124;2020/03/24  12:03:00;-21,6;53,1
125;2020/03/24  12:04:00;-21,6;53,1
126;2020/03/24  12:04:00;-21,7;52,6
127;2020/03/24  12:05:00;-21,7;52,1
128;2020/03/24  12:05:00;-21,7;52,1
129;2020/03/24  12:06:00;-21,8;52,1
130;2020/03/24  12:06:00;-21,8;51,6
131;2020/03/24  12:07:00;-21,8;52,1
132;2020/03/24  12:07:00;-21,9;51,6
133;2020/03/24  12:08:00;-21,9;51,6
134;2020/03/24  12:08:00;-22;51,1
135;2020/03/24  12:09:00;-22;51,1
136;2020/03/24  12:09:00;-22;52,5
137;2020/03/24  12:10:00;-22;53
138;2020/03/24  12:10:00;-22;52,6
139;2020/03/24  12:11:00;-22,1;52,1
140;2020/03/24  12:11:00;-22,1;52,1
141;2020/03/24  12:12:00;-22,1;51,6
142;2020/03/24  12:12:00;-22,2;51,1
143;2020/03/24  12:13:00;-22,2;51,1
144;2020/03/24  12:13:00;-22,3;51,1
145;2020/03/24  12:14:00;-22,3;51,1
146;2020/03/24  12:14:00;-22,3;51,1
147;2020/03/24  12:15:00;-22,4;51,1
148;2020/03/24  12:15:00;-22,4;50,6
149;2020/03/24  12:16:00;-22,4;50,1
150;2020/03/24  12:16:00;-22,5;50,6
151;2020/03/24  12:17:00;-22,5;50,6
152;2020/03/24  12:17:00;-22,5;50,6
153;2020/03/24  12:18:00;-22,6;50,6
154;2020/03/24  12:18:00;-22,6;50,1
155;2020/03/24  12:19:00;-22,6;48,1
156;2020/03/24  12:19:00;-22,6;51,1
157;2020/03/24  12:20:00;-22,7;51,5
158;2020/03/24  12:20:00;-22,7;51,5
159;2020/03/24  12:21:00;-22,8;51,6
160;2020/03/24  12:21:00;-22,8;51,1
161;2020/03/24  12:22:00;-22,8;51,1
162;2020/03/24  12:22:00;-22,8;51,1
163;2020/03/24  12:23:00;-22,9;50,6
164;2020/03/24  12:23:00;-22,9;50,6
165;2020/03/24  12:24:00;-23;50,6
166;2020/03/24  12:24:00;-23;49,1
167;2020/03/24  12:25:00;-23;51
168;2020/03/24  12:25:00;-23,1;51
169;2020/03/24  12:26:00;-23,1;51
170;2020/03/24  12:26:00;-23,1;52
171;2020/03/24  12:27:00;-23,2;52
172;2020/03/24  12:27:00;-23,2;52
173;2020/03/24  12:28:00;-23,3;51
174;2020/03/24  12:28:00;-23,3;51,1
175;2020/03/24  12:29:00;-23,3;50,5
176;2020/03/24  12:29:00;-23,3;51,5
177;2020/03/24  12:30:00;-23,3;51,5
178;2020/03/24  12:30:00;-23,4;51,5
179;2020/03/24  12:31:00;-23,4;51
180;2020/03/24  12:31:00;-23,5;51,1
181;2020/03/24  12:32:00;-23,5;50,6
182;2020/03/24  12:32:00;-23,5;50,1
183;2020/03/24  12:33:00;-23,5;50,1
184;2020/03/24  12:33:00;-23,6;50
185;2020/03/24  12:34:00;-23,6;50,6
186;2020/03/24  12:34:00;-23,6;50,1
187;2020/03/24  12:35:00;-23,7;50,1
188;2020/03/24  12:35:00;-23,7;49,6
189;2020/03/24  12:36:00;-23,7;49,6
190;2020/03/24  12:36:00;-23,7;49,6
191;2020/03/24  12:37:00;-23,8;49,6
192;2020/03/24  12:37:00;-23,8;50,1
193;2020/03/24  12:38:00;-23,8;49,6
194;2020/03/24  12:38:00;-23,9;49,1
195;2020/03/24  12:39:00;-23,9;49,1
196;2020/03/24  12:39:00;-23,9;49,1
197;2020/03/24  12:40:00;-24;49,1
198;2020/03/24  12:40:00;-24;49,6
199;2020/03/24  12:41:00;-24;49,6
200;2020/03/24  12:41:00;-24;49,1
201;2020/03/24  12:42:00;-24;49,1
202;2020/03/24  12:42:00;-24;49,1
203;2020/03/24  12:43:00;-24,1;49,1
204;2020/03/24  12:43:00;-24,1;49,1
205;2020/03/24  12:44:00;-24,1;49,1
206;2020/03/24  12:44:00;-24,2;49,1
207;2020/03/24  12:45:00;-24,2;49,1
208;2020/03/24  12:45:00;-24,2;49,1
209;2020/03/24  12:46:00;-24,2;49,5
210;2020/03/24  12:46:00;-24,3;50
211;2020/03/24  12:47:00;-24,3;50
212;2020/03/24  12:47:00;-24,3;50
213;2020/03/24  12:48:00;-24,3;50
214;2020/03/24  12:48:00;-24,4;49,6
215;2020/03/24  12:49:00;-24,4;49,1
216;2020/03/24  12:49:00;-24,4;49,1
217;2020/03/24  12:50:00;-24,4;49,1
218;2020/03/24  12:50:00;-24,4;49,1
219;2020/03/24  12:51:00;-24,5;49,5
220;2020/03/24  12:51:00;-24,5;49,1
221;2020/03/24  12:52:00;-24,5;49,1
222;2020/03/24  12:52:00;-24,5;49,1
223;2020/03/24  12:53:00;-24,6;48,6
224;2020/03/24  12:53:00;-24,6;48,6
225;2020/03/24  12:54:00;-24,6;49,1
226;2020/03/24  12:54:00;-24,6;49,1
227;2020/03/24  12:55:00;-24,6;49,1
228;2020/03/24  12:55:00;-24,7;48,6
229;2020/03/24  12:56:00;-24,7;48,6
230;2020/03/24  12:56:00;-24,7;48,6
231;2020/03/24  12:57:00;-24,7;48,6
232;2020/03/24  12:57:00;-24,7;49
233;2020/03/24  12:58:00;-24,8;49,1
234;2020/03/24  12:58:00;-24,8;48,6
235;2020/03/24  12:59:00;-24,8;48,6
236;2020/03/24  12:59:00;-24,8;48,6
237;2020/03/24  13:00:00;-24,8;48,5
238;2020/03/24  13:00:00;-24,8;49
239;2020/03/24  13:01:00;-24,8;49
240;2020/03/24  13:01:00;-24,8;49
241;2020/03/24  13:02:00;-24,8;48,5
242;2020/03/24  13:02:00;-24,9;48,1
243;2020/03/24  13:03:00;-24,8;48,1
244;2020/03/24  13:03:00;-24,6;48,1
245;2020/03/24  13:04:00;-24,5;48,5
246;2020/03/24  13:04:00;-24,3;48,5
247;2020/03/24  13:05:00;-24,2;48,6
248;2020/03/24  13:05:00;-24,1;48
249;2020/03/24  13:06:00;-24,1;48,1
250;2020/03/24  13:06:00;-24,1;48,1
251;2020/03/24  13:07:00;-24,2;48
252;2020/03/24  13:07:00;-24,3;48,5
253;2020/03/24  13:08:00;-24,3;49
254;2020/03/24  13:08:00;-24,2;46,9
255;2020/03/24  13:09:00;-24,2;50,5
256;2020/03/24  13:09:00;-24,2;50,5
257;2020/03/24  13:10:00;-24,1;50
258;2020/03/24  13:10:00;-24,1;50
259;2020/03/24  13:11:00;-24;50,5
260;2020/03/24  13:11:00;-24;47,9
261;2020/03/24  13:12:00;-24;51,9
262;2020/03/24  13:12:00;-24;51,9
263;2020/03/24  13:13:00;-24;51,5
264;2020/03/24  13:13:00;-24;51,5
265;2020/03/24  13:14:00;-24;51,5
266;2020/03/24  13:14:00;-24;51
267;2020/03/24  13:15:00;-23,9;51
268;2020/03/24  13:15:00;-23,8;47,9
269;2020/03/24  13:16:00;-23,7;52,9
270;2020/03/24  13:16:00;-23,7;52,9
271;2020/03/24  13:17:00;-23,6;53
272;2020/03/24  13:17:00;-23,6;52,5
273;2020/03/24  13:18:00;-23,6;52
274;2020/03/24  13:18:00;-23,6;50,5
275;2020/03/24  13:19:00;-23,6;51
276;2020/03/24  13:19:00;-23,6;50,5
277;2020/03/24  13:20:00;-23,5;50
278;2020/03/24  13:20:00;-23,4;50,5
279;2020/03/24  13:21:00;-23,3;50,1
280;2020/03/24  13:21:00;-23,3;50,1
281;2020/03/24  13:22:00;-23,2;50,1
282;2020/03/24  13:22:00;-23,1;50,1
283;2020/03/24  13:23:00;-23;50,1
284;2020/03/24  13:23:00;-23;49,7
285;2020/03/24  13:24:00;-22,9;49,7
286;2020/03/24  13:24:00;-22,9;49,7
287;2020/03/24  13:25:00;-22,9;49,2
288;2020/03/24  13:25:00;-22,8;49,7
289;2020/03/24  13:26:00;-22,8;49,7
290;2020/03/24  13:26:00;-22,7;49,2
291;2020/03/24  13:27:00;-22,7;49,2
292;2020/03/24  13:27:00;-22,6;48,8
293;2020/03/24  13:28:00;-22,6;49,4
294;2020/03/24  13:28:00;-22,6;49,4
295;2020/03/24  13:29:00;-22,6;48,9
296;2020/03/24  13:29:00;-22,5;48,9
297;2020/03/24  13:30:00;-22,5;48,4
298;2020/03/24  13:30:00;-22,5;46,3
299;2020/03/24  13:31:00;-22,4;44,5
300;2020/03/24  13:31:00;-22,3;43,8
301;2020/03/24  13:32:00;-22,3;55
302;2020/03/24  13:32:00;-22,2;59
303;2020/03/24  13:33:00;-22,2;58,1
304;2020/03/24  13:33:00;-22,2;53,2
305;2020/03/24  13:34:00;-22,1;48,5
306;2020/03/24  13:34:00;-22,1;53,5
307;2020/03/24  13:35:00;-22;59,4
308;2020/03/24  13:35:00;-22;59
309;2020/03/24  13:36:00;-22;57,6
310;2020/03/24  13:36:00;-22;52,2
311;2020/03/24  13:37:00;-21,9;57,1
312;2020/03/24  13:37:00;-21,9;56,6
313;2020/03/24  13:38:00;-21,8;51,1
314;2020/03/24  13:38:00;-21,7;57
315;2020/03/24  13:39:00;-21,7;57,6
316;2020/03/24  13:39:00;-21,6;56,2
317;2020/03/24  13:40:00;-21,6;55,2
318;2020/03/24  13:40:00;-21,6;49,6
319;2020/03/24  13:41:00;-21,5;56,6
320;2020/03/24  13:41:00;-21,5;56,1
321;2020/03/24  13:42:00;-21,5;51,1
322;2020/03/24  13:42:00;-21,4;55
323;2020/03/24  13:43:00;-21,4;58
324;2020/03/24  13:43:00;-21,3;53,1
325;2020/03/24  13:44:00;-21,3;54,5
326;2020/03/24  13:44:00;-21,3;58,9
327;2020/03/24  13:45:00;-21,3;53
328;2020/03/24  13:45:00;-21,3;55,9
329;2020/03/24  13:46:00;-21,2;59,4
330;2020/03/24  13:46:00;-21,2;58,5
331;2020/03/24  13:47:00;-21,1;52,1
332;2020/03/24  13:47:00;-21,1;48,4
333;2020/03/24  13:48:00;-21;58,8
334;2020/03/24  13:48:00;-21;60,8
335;2020/03/24  13:49:00;-21;59
336;2020/03/24  13:49:00;-20,9;53,1
337;2020/03/24  13:50:00;-20,9;58
338;2020/03/24  13:50:00;-20,8;57,1
339;2020/03/24  13:51:00;-20,8;51,1
340;2020/03/24  13:51:00;-20,8;54,5
341;2020/03/24  13:52:00;-20,7;59,4
342;2020/03/24  13:52:00;-20,6;57,6
343;2020/03/24  13:53:00;-20,5;53,1
344;2020/03/24  13:53:00;-20,5;53,6
345;2020/03/24  13:54:00;-20,5;50,4
346;2020/03/24  13:54:00;-20,5;60,3
347;2020/03/24  13:55:00;-20,4;53,9
348;2020/03/24  13:55:00;-20,3;60,3
349;2020/03/24  13:56:00;-20,3;58,9
350;2020/03/24  13:56:00;-20,4;55,4
351;2020/03/24  13:57:00;-20,4;59,4
352;2020/03/24  13:57:00;-20,4;54
353;2020/03/24  13:58:00;-20,4;58,8
354;2020/03/24  13:58:00;-20,4;59,9
355;2020/03/24  13:59:00;-20,4;58
356;2020/03/24  13:59:00;-20,5;58
357;2020/03/24  14:00:00;-20,5;53
358;2020/03/24  14:00:00;-20,5;58,9
359;2020/03/24  14:01:00;-20,5;58,9
360;2020/03/24  14:01:00;-20,6;55
361;2020/03/24  14:02:00;-20,6;58,9
362;2020/03/24  14:02:00;-20,6;55
363;2020/03/24  14:03:00;-20,6;57,9
364;2020/03/24  14:03:00;-20,6;59,9
365;2020/03/24  14:04:00;-20,5;53
366;2020/03/24  14:04:00;-20,5;49,8
367;2020/03/24  14:05:00;-20,5;60,2
368;2020/03/24  14:05:00;-20,5;61,3
369;2020/03/24  14:06:00;-20,4;56
370;2020/03/24  14:06:00;-20,4;59,9
371;2020/03/24  14:07:00;-20,4;53,5
372;2020/03/24  14:07:00;-20,5;60,3
373;2020/03/24  14:08:00;-20,4;56,9
374;2020/03/24  14:08:00;-20,4;55,9
375;2020/03/24  14:09:00;-20,4;61,2
376;2020/03/24  14:09:00;-20,3;60,4
377;2020/03/24  14:10:00;-20,3;58,5
378;2020/03/24  14:10:00;-20,3;54,7
379;2020/03/24  14:11:00;-20,3;57
380;2020/03/24  14:11:00;-20,2;58,5
381;2020/03/24  14:12:00;-20,1;57,6
382;2020/03/24  14:12:00;-20,1;56,2
383;2020/03/24  14:13:00;-20,1;55,2
384;2020/03/24  14:13:00;-20,1;52,2
385;2020/03/24  14:14:00;-20;56,1
386;2020/03/24  14:14:00;-20;56,1
387;2020/03/24  14:15:00;-20;55,2
388;2020/03/24  14:15:00;-20;54,3
389;2020/03/24  14:16:00;-20;53,8
390;2020/03/24  14:16:00;-20,1;53,3
391;2020/03/24  14:17:00;-20,3;53,3
392;2020/03/24  14:17:00;-20,5;53,3
393;2020/03/24  14:18:00;-20,6;52,8
394;2020/03/24  14:18:00;-20,8;51,8
395;2020/03/24  14:19:00;-20,9;53,2
396;2020/03/24  14:19:00;-21,1;53,7
397;2020/03/24  14:20:00;-21,2;53,2
398;2020/03/24  14:20:00;-21,3;53,2
399;2020/03/24  14:21:00;-21,4;52,8
400;2020/03/24  14:21:00;-21,5;52,3
401;2020/03/24  14:22:00;-21,5;49,2
402;2020/03/24  14:22:00;-21,6;53,2
403;2020/03/24  14:23:00;-21,7;53,2
404;2020/03/24  14:23:00;-21,7;52,2
405;2020/03/24  14:24:00;-21,8;52,2
406;2020/03/24  14:24:00;-21,8;52,2
407;2020/03/24  14:25:00;-21,9;51,7
408;2020/03/24  14:25:00;-21,9;51,3
409;2020/03/24  14:26:00;-22;48,1
410;2020/03/24  14:26:00;-22;52,2
411;2020/03/24  14:27:00;-22,1;51,7
412;2020/03/24  14:27:00;-22,1;51,7
413;2020/03/24  14:28:00;-22,2;51,2
414;2020/03/24  14:28:00;-22,2;51,2
415;2020/03/24  14:29:00;-22,3;50,7
416;2020/03/24  14:29:00;-22,3;50,2
417;2020/03/24  14:30:00;-22,4;49,2
418;2020/03/24  14:30:00;-22,4;51,1
419;2020/03/24  14:31:00;-22,5;51,1
420;2020/03/24  14:31:00;-22,5;51,1
421;2020/03/24  14:32:00;-22,6;51,2
422;2020/03/24  14:32:00;-22,6;50,7
423;2020/03/24  14:33:00;-22,6;50,2
424;2020/03/24  14:33:00;-22,6;49,7
425;2020/03/24  14:34:00;-22,7;49,2
426;2020/03/24  14:34:00;-22,7;50,1
427;2020/03/24  14:35:00;-22,8;50,6
428;2020/03/24  14:35:00;-22,8;50,6
429;2020/03/24  14:36:00;-22,8;50,1
430;2020/03/24  14:36:00;-22,9;50,2
431;2020/03/24  14:37:00;-22,9;49,7
432;2020/03/24  14:37:00;-22,9;49,2
433;2020/03/24  14:38:00;-23;49,2
434;2020/03/24  14:38:00;-23;49,2
435;2020/03/24  14:39:00;-23;49,1
436;2020/03/24  14:39:00;-23,1;49,2
437;2020/03/24  14:40:00;-23,1;49,2
438;2020/03/24  14:40:00;-23,1;48,7
439;2020/03/24  14:41:00;-23,2;48,7
440;2020/03/24  14:41:00;-23,2;48,2
441;2020/03/24  14:42:00;-23,3;48,7
442;2020/03/24  14:42:00;-23,3;48,6
443;2020/03/24  14:43:00;-23,3;48,7
444;2020/03/24  14:43:00;-23,3;48,7
445;2020/03/24  14:44:00;-23,4;48,1
446;2020/03/24  14:44:00;-23,4;48,2
447;2020/03/24  14:45:00;-23,4;48,2
448;2020/03/24  14:45:00;-23,5;48,1
449;2020/03/24  14:46:00;-23,5;48,1
450;2020/03/24  14:46:00;-23,5;48,1
451;2020/03/24  14:47:00;-23,5;48,1
452;2020/03/24  14:47:00;-23,6;48,1
453;2020/03/24  14:48:00;-23,6;48,1
454;2020/03/24  14:48:00;-23,6;47,6
455;2020/03/24  14:49:00;-23,6;47,6
456;2020/03/24  14:49:00;-23,7;48,1
457;2020/03/24  14:50:00;-23,7;48,1
458;2020/03/24  14:50:00;-23,7;48,1
459;2020/03/24  14:51:00;-23,8;47,6
460;2020/03/24  14:51:00;-23,8;47,6
461;2020/03/24  14:52:00;-23,8;47,1
462;2020/03/24  14:52:00;-23,9;47,1
463;2020/03/24  14:53:00;-23,9;47,6
464;2020/03/24  14:53:00;-23,9;47,6
465;2020/03/24  14:54:00;-23,9;47,6
466;2020/03/24  14:54:00;-24;47,6
467;2020/03/24  14:55:00;-24;47,1
468;2020/03/24  14:55:00;-24;47,1
469;2020/03/24  14:56:00;-24;47,1
470;2020/03/24  14:56:00;-24;47,6
471;2020/03/24  14:57:00;-24,1;48,1
472;2020/03/24  14:57:00;-24,1;47,6
473;2020/03/24  14:58:00;-24,2;47,1
474;2020/03/24  14:58:00;-24,2;47,1
475;2020/03/24  14:59:00;-24,2;46,6
476;2020/03/24  14:59:00;-24,2;46,6
477;2020/03/24  15:00:00;-24,3;46,5
478;2020/03/24  15:00:00;-24,3;47
479;2020/03/24  15:01:00;-24,3;47,1
480;2020/03/24  15:01:00;-24,3;47,1
481;2020/03/24  15:02:00;-24,4;46,5
482;2020/03/24  15:02:00;-24,4;46
483;2020/03/24  15:03:00;-24,4;46
484;2020/03/24  15:03:00;-24,5;46
485;2020/03/24  15:04:00;-24,5;46,5
486;2020/03/24  15:04:00;-24,5;46,5
487;2020/03/24  15:05:00;-24,5;46
488;2020/03/24  15:05:00;-24,5;46
489;2020/03/24  15:06:00;-24,5;46
490;2020/03/24  15:06:00;-24,6;46
491;2020/03/24  15:07:00;-24,6;46
492;2020/03/24  15:07:00;-24,6;46
493;2020/03/24  15:08:00;-24,6;46
494;2020/03/24  15:08:00;-24,7;46
495;2020/03/24  15:09:00;-24,7;46
496;2020/03/24  15:09:00;-24,7;46
497;2020/03/24  15:10:00;-24,7;45,5
498;2020/03/24  15:10:00;-24,8;45,5
499;2020/03/24  15:11:00;-24,8;46
500;2020/03/24  15:11:00;-24,8;46
501;2020/03/24  15:12:00;-24,8;46
502;2020/03/24  15:12:00;-24,8;45,5
503;2020/03/24  15:13:00;-24,8;45,5
504;2020/03/24  15:13:00;-24,9;45,5
505;2020/03/24  15:14:00;-24,9;45,5
506;2020/03/24  15:14:00;-24,9;45,4
507;2020/03/24  15:15:00;-24,9;45,4
508;2020/03/24  15:15:00;-24,9;45,4
509;2020/03/24  15:16:00;-25;45,4
510;2020/03/24  15:16:00;-25;44,9
511;2020/03/24  15:17:00;-25;44,9
512;2020/03/24  15:17:00;-25;44,9
513;2020/03/24  15:18:00;-25,1;45,4
514;2020/03/24  15:18:00;-25,1;45,4
515;2020/03/24  15:19:00;-25,1;44,9
516;2020/03/24  15:19:00;-25,1;44,9
517;2020/03/24  15:20:00;-25,1;44,9
518;2020/03/24  15:20:00;-25,2;44,9
519;2020/03/24  15:21:00;-25,2;44,9
520;2020/03/24  15:21:00;-25,2;44,9
521;2020/03/24  15:22:00;-25,2;44,9
522;2020/03/24  15:22:00;-25,2;44,9
523;2020/03/24  15:23:00;-25,2;44,9
524;2020/03/24  15:23:00;-25,3;44,9
525;2020/03/24  15:24:00;-25,3;44,9
526;2020/03/24  15:24:00;-25,3;44,9
527;2020/03/24  15:25:00;-25,3;44,9
528;2020/03/24  15:25:00;-25,3;44,9
529;2020/03/24  15:26:00;-25,4;44,9
530;2020/03/24  15:26:00;-25,4;44,9
531;2020/03/24  15:27:00;-25,4;44,4
532;2020/03/24  15:27:00;-25,2;44,9
533;2020/03/24  15:28:00;-25;44,9
534;2020/03/24  15:28:00;-24,9;44,9
535;2020/03/24  15:29:00;-24,7;44,9
536;2020/03/24  15:29:00;-24,6;44,9
537;2020/03/24  15:30:00;-24,5;44,4
538;2020/03/24  15:30:00;-24,4;44,3
539;2020/03/24  15:31:00;-24,4;44,3
540;2020/03/24  15:31:00;-24,4;44,8
541;2020/03/24  15:32:00;-24,5;44,8
542;2020/03/24  15:32:00;-24,7;44,8
543;2020/03/24  15:33:00;-24,7;44,8
544;2020/03/24  15:33:00;-24,7;44,8
545;2020/03/24  15:34:00;-24,6;45,3
546;2020/03/24  15:34:00;-24,6;45,8
547;2020/03/24  15:35:00;-24,6;45,8
548;2020/03/24  15:35:00;-24,5;45,9
549;2020/03/24  15:36:00;-24,4;45,9
550;2020/03/24  15:36:00;-24,3;45,4
551;2020/03/24  15:37:00;-24,2;45,4
552;2020/03/24  15:37:00;-24,2;45,4
553;2020/03/24  15:38:00;-24,1;45,5
554;2020/03/24  15:38:00;-24,1;45
555;2020/03/24  15:39:00;-24;45
556;2020/03/24  15:39:00;-23,9;45
557;2020/03/24  15:40:00;-23,7;45
558;2020/03/24  15:40:00;-23,6;45
559;2020/03/24  15:41:00;-23,4;44,5
560;2020/03/24  15:41:00;-23,3;44,5
561;2020/03/24  15:42:00;-23,2;45
562;2020/03/24  15:42:00;-23,2;44,6
563;2020/03/24  15:43:00;-23,1;44
564;2020/03/24  15:43:00;-23,1;44,1
565;2020/03/24  15:44:00;-23,1;44,1
566;2020/03/24  15:44:00;-23;44,1
567;2020/03/24  15:45:00;-23;44,1
568;2020/03/24  15:45:00;-23;44,1
569;2020/03/24  15:46:00;-22,9;44,1
570;2020/03/24  15:46:00;-22,8;44,2
571;2020/03/24  15:47:00;-22,7;44,2
572;2020/03/24  15:47:00;-22,6;44,2
573;2020/03/24  15:48:00;-22,6;43,7
574;2020/03/24  15:48:00;-22,6;43,2
575;2020/03/24  15:49:00;-22,5;43,7
576;2020/03/24  15:49:00;-22,4;44,3
577;2020/03/24  15:50:00;-22,3;44,3
578;2020/03/24  15:50:00;-22,3;43,2
579;2020/03/24  15:51:00;-22,2;41,5
580;2020/03/24  15:51:00;-22,2;47,7
