Informe de datos;;;;;
Archivo creado el:2022-05-28 18:17:31;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:32:28
48;2022-05-21 15:27:28;21,5;74,8;;
49;2022-05-21 15:32:28;21,5;74,3;;
50;2022-05-21 15:37:28;21,5;74,4;;
51;2022-05-21 15:42:28;21,5;74,3;;
52;2022-05-21 15:47:28;21,3;74,7;;
53;2022-05-21 15:52:28;21,1;75,6;;
54;2022-05-21 15:57:28;20,9;75,5;;
55;2022-05-21 16:02:28;20,9;76,4;;
56;2022-05-21 16:07:28;20,8;76,8;;
57;2022-05-21 16:12:28;20,7;77,6;;
58;2022-05-21 16:17:28;20,7;78;;
59;2022-05-21 16:22:28;20,6;80,1;;
60;2022-05-21 16:27:28;20,4;80,9;;
61;2022-05-21 16:32:28;20,3;80,9;;
62;2022-05-21 16:37:28;20,2;80,9;;
63;2022-05-21 16:42:28;20,1;80,9;;
64;2022-05-21 16:47:28;20,1;79,6;;
65;2022-05-21 16:52:28;19,9;78,7;;
66;2022-05-21 16:57:28;19,8;77,8;;
67;2022-05-21 17:02:28;19,5;77,8;;
68;2022-05-21 17:07:28;19,4;78,2;;
69;2022-05-21 17:12:28;19,2;78,2;;
70;2022-05-21 17:17:28;19,1;79;;
71;2022-05-21 17:22:28;19;79,4;;
72;2022-05-21 17:27:28;19;79;;
73;2022-05-21 17:32:28;19;79;;
74;2022-05-21 17:37:28;19;79,4;;
75;2022-05-21 17:42:28;18,9;79,8;;
76;2022-05-21 17:47:28;18,8;80,6;;
77;2022-05-21 17:52:28;18,7;80,2;;
78;2022-05-21 17:57:28;18,8;80,6;;
79;2022-05-21 18:02:28;18,8;80,6;;
80;2022-05-21 18:07:28;18,9;80,6;;
81;2022-05-21 18:12:28;19;80,6;;
82;2022-05-21 18:17:28;19,1;80,2;;
83;2022-05-21 18:22:28;19,2;79,8;;
84;2022-05-21 18:27:28;19,2;79,9;;
85;2022-05-21 18:32:28;19,3;79,9;;
86;2022-05-21 18:37:28;19,4;79,9;;
87;2022-05-21 18:42:28;19,4;79,5;;
88;2022-05-21 18:47:28;19,5;79,5;;
89;2022-05-21 18:52:28;19,5;79,5;;
90;2022-05-21 18:57:28;19,5;79,5;;
91;2022-05-21 19:02:28;19,5;79,5;;
92;2022-05-21 19:07:28;19,5;79,5;;
93;2022-05-21 19:12:28;19,5;79,5;;
94;2022-05-21 19:17:28;19,5;79,5;;
95;2022-05-21 19:22:28;19,4;79,5;;
96;2022-05-21 19:27:28;19,4;79,9;;
97;2022-05-21 19:32:28;19,4;79,5;;
98;2022-05-21 19:37:28;19,5;79,5;;
99;2022-05-21 19:42:28;19,4;79,5;;
100;2022-05-21 19:47:28;19,4;79,5;;
101;2022-05-21 19:52:28;19,4;79,5;;
102;2022-05-21 19:57:28;19,4;79,5;;
103;2022-05-21 20:02:28;19,3;79;;
104;2022-05-21 20:07:28;19,2;79;;
105;2022-05-21 20:12:28;19,2;79;;
106;2022-05-21 20:17:28;19,2;79;;
107;2022-05-21 20:22:28;19,1;79;;
108;2022-05-21 20:27:28;19,1;79;;
109;2022-05-21 20:32:28;19,1;78,6;;
110;2022-05-21 20:37:28;19,1;79;;
111;2022-05-21 20:42:28;19;78,5;;
112;2022-05-21 20:47:28;19,1;78,6;;
113;2022-05-21 20:52:28;19,1;78,6;;
114;2022-05-21 20:57:28;19;78,5;;
115;2022-05-21 21:02:28;19;78,5;;
116;2022-05-21 21:07:28;18,9;78,5;;
117;2022-05-21 21:12:28;19;79;;
118;2022-05-21 21:17:28;18,9;78,9;;
119;2022-05-21 21:22:28;18,9;78,5;;
120;2022-05-21 21:27:28;18,8;78,5;;
121;2022-05-21 21:32:28;18,8;78,5;;
122;2022-05-21 21:37:28;18,8;78,5;;
123;2022-05-21 21:42:28;18,9;78,1;;
124;2022-05-21 21:47:28;18,9;78,1;;
125;2022-05-21 21:52:28;18,9;78,1;;
126;2022-05-21 21:57:28;18,9;78,1;;
127;2022-05-21 22:02:28;18,8;78,1;;
128;2022-05-21 22:07:28;18,8;78,1;;
129;2022-05-21 22:12:28;18,7;78,1;;
130;2022-05-21 22:17:28;18,6;78;;
131;2022-05-21 22:22:28;18,6;78;;
132;2022-05-21 22:27:28;18,6;78;;
133;2022-05-21 22:32:28;18,6;78;;
134;2022-05-21 22:37:28;18,6;78,1;;
135;2022-05-21 22:42:28;18,6;77,6;;
136;2022-05-21 22:47:28;18,6;77,6;;
137;2022-05-21 22:52:28;18,5;77,6;;
138;2022-05-21 22:57:28;18,4;77,6;;
139;2022-05-21 23:02:28;18,4;78;;
140;2022-05-21 23:07:28;18,4;78;;
141;2022-05-21 23:12:28;18,4;78;;
142;2022-05-21 23:17:28;18,4;78;;
143;2022-05-21 23:22:28;18,4;78;;
144;2022-05-21 23:27:28;18,4;78;;
145;2022-05-21 23:32:28;18,4;78;;
146;2022-05-21 23:37:28;18,4;77,6;;
147;2022-05-21 23:42:28;18,3;77,6;;
148;2022-05-21 23:47:28;18,3;78;;
149;2022-05-21 23:52:28;18,3;77,6;;
150;2022-05-21 23:57:28;18,3;77,5;;
151;2022-05-22 00:02:28;18,2;77,5;;
152;2022-05-22 00:07:28;18,3;77,6;;
153;2022-05-22 00:12:28;18,2;77,5;;
154;2022-05-22 00:17:28;18,2;77,5;;
155;2022-05-22 00:22:28;18,2;77,5;;
156;2022-05-22 00:27:28;18,1;77,1;;
157;2022-05-22 00:32:28;18;77,5;;
158;2022-05-22 00:37:28;18;77,5;;
159;2022-05-22 00:42:28;18;77,5;;
160;2022-05-22 00:47:28;18;77,5;;
161;2022-05-22 00:52:28;18;77,5;;
162;2022-05-22 00:57:28;18;77,5;;
163;2022-05-22 01:02:28;18;77,5;;
164;2022-05-22 01:07:28;17,9;77,5;;
165;2022-05-22 01:12:28;17,9;77,5;;
166;2022-05-22 01:17:28;17,9;77,5;;
167;2022-05-22 01:22:28;17,8;77,4;;
168;2022-05-22 01:27:28;17,9;77,5;;
169;2022-05-22 01:32:28;17,9;77,5;;
170;2022-05-22 01:37:28;17,9;77,5;;
171;2022-05-22 01:42:28;17,9;77,5;;
172;2022-05-22 01:47:28;18;77,1;;
173;2022-05-22 01:52:28;17,9;77,1;;
174;2022-05-22 01:57:28;17,9;77;;
175;2022-05-22 02:02:28;17,8;77,5;;
176;2022-05-22 02:07:28;17,8;77,4;;
177;2022-05-22 02:12:28;17,7;77,4;;
178;2022-05-22 02:17:28;17,7;77,4;;
179;2022-05-22 02:22:28;17,6;77,4;;
180;2022-05-22 02:27:28;17,6;77,8;;
181;2022-05-22 02:32:28;17,5;77,8;;
182;2022-05-22 02:37:28;17,6;77,8;;
183;2022-05-22 02:42:28;17,6;77,8;;
184;2022-05-22 02:47:28;17,6;77,8;;
185;2022-05-22 02:52:28;17,6;77,8;;
186;2022-05-22 02:57:28;17,4;77,8;;
187;2022-05-22 03:02:28;17,4;78,2;;
188;2022-05-22 03:07:28;17,4;78,2;;
189;2022-05-22 03:12:28;17,5;78,2;;
190;2022-05-22 03:17:28;17,5;78,2;;
191;2022-05-22 03:22:28;17,5;77,8;;
192;2022-05-22 03:27:28;17,5;77,8;;
193;2022-05-22 03:32:28;17,4;78,2;;
194;2022-05-22 03:37:28;17,4;78,2;;
195;2022-05-22 03:42:28;17,3;78,6;;
196;2022-05-22 03:47:28;17,4;78,6;;
197;2022-05-22 03:52:28;17,4;78,6;;
198;2022-05-22 03:57:28;17,4;78,6;;
199;2022-05-22 04:02:28;17,5;78,2;;
200;2022-05-22 04:07:28;17,5;78,2;;
201;2022-05-22 04:12:28;17,5;78,2;;
202;2022-05-22 04:17:28;17,5;78,2;;
203;2022-05-22 04:22:28;17,5;78,6;;
204;2022-05-22 04:27:28;17,6;78,7;;
205;2022-05-22 04:32:28;17,6;78,7;;
206;2022-05-22 04:37:28;17,6;78,7;;
207;2022-05-22 04:42:28;17,6;78,7;;
208;2022-05-22 04:47:28;17,7;78,7;;
209;2022-05-22 04:52:28;17,8;78,7;;
210;2022-05-22 04:57:28;17,8;79,1;;
211;2022-05-22 05:02:28;17,8;79,1;;
212;2022-05-22 05:07:28;17,8;79,1;;
213;2022-05-22 05:12:28;17,9;79,1;;
214;2022-05-22 05:17:28;17,8;79,5;;
215;2022-05-22 05:22:28;17,8;79,5;;
216;2022-05-22 05:27:28;17,8;79,5;;
217;2022-05-22 05:32:28;17,9;79,5;;
218;2022-05-22 05:37:28;17,9;79,5;;
219;2022-05-22 05:42:28;17,9;79,6;;
220;2022-05-22 05:47:28;17,9;79,6;;
221;2022-05-22 05:52:28;17,9;79,6;;
222;2022-05-22 05:57:28;17,9;79,5;;
223;2022-05-22 06:02:28;17,9;79,6;;
224;2022-05-22 06:07:28;17,9;79,5;;
225;2022-05-22 06:12:28;17,9;79,6;;
226;2022-05-22 06:17:28;17,9;79,5;;
227;2022-05-22 06:22:28;17,6;79,9;;
228;2022-05-22 06:27:28;17,4;80,3;;
229;2022-05-22 06:32:28;17,4;80,7;;
230;2022-05-22 06:37:28;17,2;81,1;;
231;2022-05-22 06:42:28;17,2;81;;
232;2022-05-22 06:47:28;17,1;81,8;;
233;2022-05-22 06:52:28;17,1;81,8;;
234;2022-05-22 06:57:28;17,1;82,2;;
235;2022-05-22 07:02:28;17,2;82,3;;
236;2022-05-22 07:07:28;17,3;82,3;;
237;2022-05-22 07:12:28;17,3;81,9;;
238;2022-05-22 07:17:28;17,4;81,9;;
239;2022-05-22 07:22:28;17,4;81,9;;
240;2022-05-22 07:27:28;17,4;81,9;;
241;2022-05-22 07:32:28;17,5;81,5;;
242;2022-05-22 07:37:28;17,6;81,5;;
243;2022-05-22 07:42:28;17,7;81,6;;
244;2022-05-22 07:47:28;17,8;81,6;;
245;2022-05-22 07:52:28;17,9;81,6;;
246;2022-05-22 07:57:28;18;81,2;;
247;2022-05-22 08:02:28;18;81,2;;
248;2022-05-22 08:07:28;18,1;81,3;;
249;2022-05-22 08:12:28;18,2;81,3;;
250;2022-05-22 08:17:28;18,3;81,3;;
251;2022-05-22 08:22:28;18,3;81,3;;
252;2022-05-22 08:27:28;18,5;80,9;;
253;2022-05-22 08:32:28;18,6;80,9;;
254;2022-05-22 08:37:28;18,7;80,6;;
255;2022-05-22 08:42:28;18,7;80,2;;
256;2022-05-22 08:47:28;18,7;79,7;;
257;2022-05-22 08:52:28;18,8;78,9;;
258;2022-05-22 08:57:28;18,9;78,5;;
259;2022-05-22 09:02:28;18,9;78,5;;
260;2022-05-22 09:07:28;19;78,5;;
261;2022-05-22 09:12:28;19;78,5;;
262;2022-05-22 09:17:28;19;79;;
263;2022-05-22 09:22:28;19;79;;
264;2022-05-22 09:27:28;19;79;;
265;2022-05-22 09:32:28;19,1;79;;
266;2022-05-22 09:37:28;19,1;78,6;;
267;2022-05-22 09:42:28;19,1;78,6;;
268;2022-05-22 09:47:28;19,2;79;;
269;2022-05-22 09:52:28;19,2;78,2;;
270;2022-05-22 09:57:28;19,2;78,2;;
271;2022-05-22 10:02:28;19,2;78,2;;
272;2022-05-22 10:07:28;19,3;78,2;;
273;2022-05-22 10:12:28;19,3;78,2;;
274;2022-05-22 10:17:28;19,3;77,8;;
275;2022-05-22 10:22:28;19,4;77,8;;
276;2022-05-22 10:27:28;19,4;77,4;;
277;2022-05-22 10:32:28;19,4;77,4;;
278;2022-05-22 10:37:28;19,5;77,4;;
279;2022-05-22 10:42:28;19,6;77,4;;
280;2022-05-22 10:47:28;19,6;77,4;;
281;2022-05-22 10:52:28;19,5;77;;
282;2022-05-22 10:57:28;19,6;77,4;;
283;2022-05-22 11:02:28;19,7;77;;
284;2022-05-22 11:07:28;19,7;76,6;;
285;2022-05-22 11:12:28;19,8;76,6;;
286;2022-05-22 11:17:28;19,8;76,2;;
287;2022-05-22 11:22:28;19,9;76,2;;
288;2022-05-22 11:27:28;19,9;76,2;;
289;2022-05-22 11:32:28;20,1;75,8;;
290;2022-05-22 11:37:28;20,2;75,8;;
291;2022-05-22 11:42:28;20,1;75,8;;
292;2022-05-22 11:47:28;20,2;75,8;;
293;2022-05-22 11:52:28;20,3;75,8;;
294;2022-05-22 11:57:28;20,3;75,8;;
295;2022-05-22 12:02:28;20,3;76,3;;
296;2022-05-22 12:07:28;20,3;76,3;;
297;2022-05-22 12:12:28;20,3;76,3;;
298;2022-05-22 12:17:28;20,3;76,2;;
299;2022-05-22 12:22:28;20,2;76,7;;
300;2022-05-22 12:27:28;20,4;76,3;;
301;2022-05-22 12:32:28;20,5;76,3;;
302;2022-05-22 12:37:28;20,6;76,3;;
303;2022-05-22 12:42:28;20,8;75,9;;
304;2022-05-22 12:47:28;20,7;75,9;;
305;2022-05-22 12:52:28;20,8;75,9;;
306;2022-05-22 12:57:28;20,8;75,9;;
307;2022-05-22 13:02:28;20,9;75,9;;
308;2022-05-22 13:07:28;20,9;76;;
309;2022-05-22 13:12:28;20,9;76;;
310;2022-05-22 13:17:28;20,9;76;;
311;2022-05-22 13:22:28;21,1;75,6;;
312;2022-05-22 13:27:28;21,2;74,7;;
313;2022-05-22 13:32:28;21,5;74,3;;
314;2022-05-22 13:37:28;21,5;73,9;;
315;2022-05-22 13:42:28;21,5;73,5;;
316;2022-05-22 13:47:28;21,5;73,5;;
317;2022-05-22 13:52:28;21,7;73,5;;
318;2022-05-22 13:57:28;21,8;73,5;;
319;2022-05-22 14:02:28;21,8;73,5;;
320;2022-05-22 14:07:28;21,9;73,1;;
321;2022-05-22 14:12:28;22;72,7;;
322;2022-05-22 14:17:28;22,1;71,8;;
323;2022-05-22 14:22:28;22,2;71,8;;
324;2022-05-22 14:27:28;22,2;71,8;;
325;2022-05-22 14:32:28;22,2;71,3;;
326;2022-05-22 14:37:28;22,1;71,3;;
327;2022-05-22 14:42:28;22,1;71,3;;
328;2022-05-22 14:47:28;22;71,3;;
329;2022-05-22 14:52:28;21,9;71,3;;
330;2022-05-22 14:57:28;21,7;71,7;;
331;2022-05-22 15:02:28;21,6;71,7;;
332;2022-05-22 15:07:28;21,5;72,1;;
333;2022-05-22 15:12:28;21,5;72,6;;
334;2022-05-22 15:17:28;21,5;73;;
335;2022-05-22 15:22:28;21,4;73;;
336;2022-05-22 15:27:28;21,4;73,4;;
337;2022-05-22 15:32:28;21,3;73,8;;
338;2022-05-22 15:37:28;21,3;74,3;;
339;2022-05-22 15:42:28;21,2;74,7;;
340;2022-05-22 15:47:28;21,2;75,1;;
341;2022-05-22 15:52:28;21,2;75,6;;
342;2022-05-22 15:57:28;21,1;75,6;;
343;2022-05-22 16:02:28;21;76;;
344;2022-05-22 16:07:28;21;76;;
345;2022-05-22 16:12:28;20,9;76,4;;
346;2022-05-22 16:17:28;20,9;76,8;;
347;2022-05-22 16:22:28;20,9;76,8;;
348;2022-05-22 16:27:28;20,9;76,8;;
349;2022-05-22 16:32:28;20,9;76,8;;
350;2022-05-22 16:37:28;20,9;77,2;;
351;2022-05-22 16:42:28;20,8;77,6;;
352;2022-05-22 16:47:28;20,8;77,6;;
353;2022-05-22 16:52:28;20,8;77,6;;
354;2022-05-22 16:57:28;20,8;78,1;;
355;2022-05-22 17:02:28;20,8;78,1;;
356;2022-05-22 17:07:28;20,7;78,1;;
357;2022-05-22 17:12:28;20,7;78,1;;
358;2022-05-22 17:17:28;20,7;78,1;;
359;2022-05-22 17:22:28;20,7;78,1;;
360;2022-05-22 17:27:28;20,7;78,1;;
361;2022-05-22 17:32:28;20,7;78,1;;
362;2022-05-22 17:37:28;20,6;78,1;;
363;2022-05-22 17:42:28;20,6;78;;
364;2022-05-22 17:47:28;20,6;78;;
365;2022-05-22 17:52:28;20,6;78;;
366;2022-05-22 17:57:28;20,6;78;;
367;2022-05-22 18:02:28;20,6;78;;
368;2022-05-22 18:07:28;20,6;78,4;;
369;2022-05-22 18:12:28;20,5;78,4;;
370;2022-05-22 18:17:28;20,5;78;;
371;2022-05-22 18:22:28;20,5;78;;
372;2022-05-22 18:27:28;20,5;78;;
373;2022-05-22 18:32:28;20,5;78;;
374;2022-05-22 18:37:28;20,5;78;;
375;2022-05-22 18:42:28;20,5;77,6;;
376;2022-05-22 18:47:28;20,4;77,6;;
377;2022-05-22 18:52:28;20,4;78;;
378;2022-05-22 18:57:28;20,4;78,4;;
379;2022-05-22 19:02:28;20,4;77,6;;
380;2022-05-22 19:07:28;20,3;78;;
381;2022-05-22 19:12:28;20,3;78;;
382;2022-05-22 19:17:28;20,3;78,4;;
383;2022-05-22 19:22:28;20,3;78,4;;
384;2022-05-22 19:27:28;20,3;78,4;;
385;2022-05-22 19:32:28;20,3;78,4;;
386;2022-05-22 19:37:28;20,3;78,4;;
387;2022-05-22 19:42:28;20,3;78,4;;
388;2022-05-22 19:47:28;20,3;78,4;;
389;2022-05-22 19:52:28;20,3;78,4;;
390;2022-05-22 19:57:28;20,3;78,4;;
391;2022-05-22 20:02:28;20,3;78,4;;
392;2022-05-22 20:07:28;20,3;78,4;;
393;2022-05-22 20:12:28;20,3;78,4;;
394;2022-05-22 20:17:28;20,3;78,4;;
395;2022-05-22 20:22:28;20,3;78,4;;
396;2022-05-22 20:27:28;20,3;78,8;;
397;2022-05-22 20:32:28;20,3;78,8;;
398;2022-05-22 20:37:28;20,3;78,8;;
399;2022-05-22 20:42:28;20,3;78,8;;
400;2022-05-22 20:47:28;20,3;78,4;;
401;2022-05-22 20:52:28;20,3;76,7;;
402;2022-05-22 20:57:28;20,3;78;;
403;2022-05-22 21:02:28;20,3;78;;
404;2022-05-22 21:07:28;20,3;78,4;;
405;2022-05-22 21:12:28;20,3;78,8;;
406;2022-05-22 21:17:28;20,3;78,8;;
407;2022-05-22 21:22:28;20,3;78,8;;
408;2022-05-22 21:27:28;20,2;77,1;;
409;2022-05-22 21:32:28;20,2;76,7;;
410;2022-05-22 21:37:28;20,2;76,7;;
411;2022-05-22 21:42:28;20,2;76,7;;
412;2022-05-22 21:47:28;20,2;77,9;;
413;2022-05-22 21:52:28;20,2;77,9;;
414;2022-05-22 21:57:28;20,2;77,5;;
415;2022-05-22 22:02:28;20,2;77,9;;
416;2022-05-22 22:07:28;20,2;77,9;;
417;2022-05-22 22:12:28;20,1;78,4;;
418;2022-05-22 22:17:28;20,1;76,7;;
419;2022-05-22 22:22:28;20,1;77,9;;
420;2022-05-22 22:27:28;20,1;78,4;;
421;2022-05-22 22:32:28;20,1;78,3;;
422;2022-05-22 22:37:28;20,1;78,3;;
423;2022-05-22 22:42:28;20,1;78,3;;
424;2022-05-22 22:47:28;20,1;78,3;;
425;2022-05-22 22:52:28;20,1;78,3;;
426;2022-05-22 22:57:28;20,1;77,9;;
427;2022-05-22 23:02:28;20;76,2;;
428;2022-05-22 23:07:28;19,9;74,5;;
429;2022-05-22 23:12:28;19,9;74,5;;
430;2022-05-22 23:17:28;19,9;74,9;;
431;2022-05-22 23:22:28;19,8;74,4;;
432;2022-05-22 23:27:28;19,8;74,4;;
433;2022-05-22 23:32:28;19,7;74,4;;
434;2022-05-22 23:37:28;19,6;74,8;;
435;2022-05-22 23:42:28;19,6;75,7;;
436;2022-05-22 23:47:28;19,6;75,7;;
437;2022-05-22 23:52:28;19,5;76,1;;
438;2022-05-22 23:57:28;19,4;76,1;;
439;2022-05-23 00:02:28;19,4;75,7;;
440;2022-05-23 00:07:28;19,4;75,7;;
441;2022-05-23 00:12:28;19,5;75,2;;
442;2022-05-23 00:17:28;19,4;75,2;;
443;2022-05-23 00:22:28;19,4;74,8;;
444;2022-05-23 00:27:28;19,3;74,8;;
445;2022-05-23 00:32:28;19,2;73,9;;
446;2022-05-23 00:37:28;19,3;74,3;;
447;2022-05-23 00:42:28;19,2;74,8;;
448;2022-05-23 00:47:28;19,2;74,8;;
449;2022-05-23 00:52:28;19,2;74,8;;
450;2022-05-23 00:57:28;19,2;75,2;;
451;2022-05-23 01:02:28;19,2;75,2;;
452;2022-05-23 01:07:28;19,2;75,6;;
453;2022-05-23 01:12:28;19,2;75,6;;
454;2022-05-23 01:17:28;19,1;75,1;;
455;2022-05-23 01:22:28;19,1;75,1;;
456;2022-05-23 01:27:28;19,1;75,2;;
457;2022-05-23 01:32:28;19,1;75,1;;
458;2022-05-23 01:37:28;19;75,6;;
459;2022-05-23 01:42:28;18,9;75,6;;
460;2022-05-23 01:47:28;18,9;75,5;;
461;2022-05-23 01:52:28;18,9;75,5;;
462;2022-05-23 01:57:28;19;75,6;;
463;2022-05-23 02:02:28;18,9;75,6;;
464;2022-05-23 02:07:28;18,9;75,6;;
465;2022-05-23 02:12:28;18,9;75,6;;
466;2022-05-23 02:17:28;18,9;75,5;;
467;2022-05-23 02:22:28;18,9;75,5;;
468;2022-05-23 02:27:28;18,9;75,1;;
469;2022-05-23 02:32:28;18,8;75,1;;
470;2022-05-23 02:37:28;18,8;75,5;;
471;2022-05-23 02:42:28;18,8;74,7;;
472;2022-05-23 02:47:28;18,8;74,7;;
473;2022-05-23 02:52:28;18,8;74,7;;
474;2022-05-23 02:57:28;18,8;74,7;;
475;2022-05-23 03:02:28;18,7;74,2;;
476;2022-05-23 03:07:28;18,7;73,8;;
477;2022-05-23 03:12:28;18,7;73,3;;
478;2022-05-23 03:17:28;18,6;73,3;;
479;2022-05-23 03:22:28;18,6;73,3;;
480;2022-05-23 03:27:28;18,6;73,3;;
481;2022-05-23 03:32:28;18,6;73,8;;
482;2022-05-23 03:37:28;18,6;73,3;;
483;2022-05-23 03:42:28;18,6;73,3;;
484;2022-05-23 03:47:28;18,5;73,7;;
485;2022-05-23 03:52:28;18,5;73,7;;
486;2022-05-23 03:57:28;18,5;73,7;;
487;2022-05-23 04:02:28;18,5;73,7;;
488;2022-05-23 04:07:28;18,5;73,7;;
489;2022-05-23 04:12:28;18,5;73,7;;
490;2022-05-23 04:17:28;18,5;74,2;;
491;2022-05-23 04:22:28;18,4;74,2;;
492;2022-05-23 04:27:28;18,4;74,6;;
493;2022-05-23 04:32:28;18,4;74,6;;
494;2022-05-23 04:37:28;18,3;74,6;;
495;2022-05-23 04:42:28;18,3;74,6;;
496;2022-05-23 04:47:28;18,3;75;;
497;2022-05-23 04:52:28;18,2;75,4;;
498;2022-05-23 04:57:28;18,2;75,4;;
499;2022-05-23 05:02:28;18,2;75,4;;
500;2022-05-23 05:07:28;18,2;75,4;;
501;2022-05-23 05:12:28;18,2;75,4;;
502;2022-05-23 05:17:28;18,2;75,4;;
503;2022-05-23 05:22:28;18,2;75,4;;
504;2022-05-23 05:27:28;18,2;75;;
505;2022-05-23 05:32:28;18,2;75;;
506;2022-05-23 05:37:28;18,2;75;;
507;2022-05-23 05:42:28;18,2;75;;
508;2022-05-23 05:47:28;18,2;75;;
509;2022-05-23 05:52:28;18;74,5;;
510;2022-05-23 05:57:28;17,8;74,5;;
511;2022-05-23 06:02:28;17,5;75,3;;
512;2022-05-23 06:07:28;17,4;75,7;;
513;2022-05-23 06:12:28;17,3;76,1;;
514;2022-05-23 06:17:28;17,4;76,1;;
515;2022-05-23 06:22:28;17,3;76,1;;
516;2022-05-23 06:27:28;17,2;76,5;;
517;2022-05-23 06:32:28;17,2;76,9;;
518;2022-05-23 06:37:28;17,1;76,9;;
519;2022-05-23 06:42:28;17,1;76,9;;
520;2022-05-23 06:47:28;17,2;77,7;;
521;2022-05-23 06:52:28;17,2;77,7;;
522;2022-05-23 06:57:28;17,4;77,8;;
523;2022-05-23 07:02:28;17,5;77;;
524;2022-05-23 07:07:28;17,6;76,6;;
525;2022-05-23 07:12:28;17,6;77;;
526;2022-05-23 07:17:28;17,7;77,4;;
527;2022-05-23 07:22:28;17,7;77;;
528;2022-05-23 07:27:28;17,8;77;;
529;2022-05-23 07:32:28;17,8;77;;
530;2022-05-23 07:37:28;17,9;76,6;;
531;2022-05-23 07:42:28;17,9;76,2;;
532;2022-05-23 07:47:28;18;75,8;;
533;2022-05-23 07:52:28;18;75,8;;
534;2022-05-23 07:57:28;18;75,4;;
535;2022-05-23 08:02:28;18,1;75,4;;
536;2022-05-23 08:07:28;18,2;75;;
537;2022-05-23 08:12:28;18,3;75;;
538;2022-05-23 08:17:28;18,4;75;;
