Informe de datos;;;;;
Archivo creado el:2022-05-28 18:29:15;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:32:37
Espacio total;16000;Presiona el botón;Habilitar;Unidad de temperatura;°C
Modo de almacenamiento;N/A;Tono de alarma;Inhabilitar;;
Tono de botón;Inhabilitar;Intervalo de registro acortado en alarma;N/A;;
Descripción del viaje;;;;;
Número de serie;V799;;;;
Descripción del viaje;RC-4HC Data Logger;;;;
Configuración de alarma;Estado de alarma;;;;
H1:80,0°C;Normal;;;;
Zona ideal;;;;;
L1:-30,0°C;Normal;;;;
Encima:90,0%;Normal;;;;
Zona ideal;;;;;
Abajo:20,0%;Normal;;;;
Resumen;;;;;
Puntos de datos;21;;MKT;21,7;
Primera lectura;2022-05-21 11:32:37;;Última lectura;2022-05-21 13:12:37;
Máximo(Temperatura);24,9°C;;Mínimo(Temperatura);20,2°C;
Promedio(Temperatura);21,6°C;;Tiempo de grabación;0D 1H 40M 0S;
Primera alarma(Temperatura);N/A;;;;
Máximo(Humedad);71,5%;;Mínimo(Humedad);58,5%;
Promedio(Humedad);67,5%;;;;
Primera alarma(Humedad);N/A;;;;
;;;;;
No.;Tiempo;Temperatura°C;Humedad%;;
1;2022-05-21 11:32:20;24,4;59,2;;
2;2022-05-21 11:37:20;23,1;62,4;;
3;2022-05-21 11:42:20;22,4;64,8;;
4;2022-05-21 11:47:20;21,9;64,6;;
5;2022-05-21 11:52:20;21,3;66,2;;
6;2022-05-21 11:57:20;21,0;67,5;;
7;2022-05-21 12:02:20;21,7;68,3;;
8;2022-05-21 12:07:20;21,9;67,9;;
9;2022-05-21 12:12:20;21,9;66,2;;
10;2022-05-21 12:17:20;21,2;67,0;;
11;2022-05-21 12:22:20;20,9;67,4;;
12;2022-05-21 12:27:20;20,7;67,8;;
13;2022-05-21 12:32:20;21,0;70,2;;
14;2022-05-21 12:37:20;22,1;71,6;;
15;2022-05-21 12:42:20;22,5;68,1;;
16;2022-05-21 12:47:20;22,2;67,5;;
17;2022-05-21 12:52:20;22,0;67,6;;
18;2022-05-21 12:57:20;22,0;67,9;;
19;2022-05-21 13:02:20;23,3;68,9;;
20;2022-05-21 13:07:20;22,9;66,1;;
21;2022-05-21 13:12:20;22,6;65,9;;
22;2022-05-21 13:17:20;23,1;70,4;;
23;2022-05-21 13:22:20;23,1;65,8;;
24;2022-05-21 13:27:20;22,9;66,3;;
25;2022-05-21 13:32:20;22,9;66,4;;
26;2022-05-21 13:37:20;22,9;66,2;;
27;2022-05-21 13:42:20;22,9;66,2;;
28;2022-05-21 13:47:20;22,9;65,9;;
29;2022-05-21 13:52:20;22,9;66,3;;
30;2022-05-21 13:57:20;22,8;66,5;;
31;2022-05-21 14:02:20;22,8;66,7;;
32;2022-05-21 14:07:20;22,8;67,0;;
33;2022-05-21 14:12:20;22,7;67,3;;
34;2022-05-21 14:17:20;22,7;67,2;;
35;2022-05-21 14:22:20;22,6;67,9;;
36;2022-05-21 14:27:20;22,6;68,2;;
37;2022-05-21 14:32:20;22,5;67,7;;
38;2022-05-21 14:37:20;22,4;67,7;;
39;2022-05-21 14:42:20;22,3;67,7;;
40;2022-05-21 14:47:20;22,3;67,4;;
41;2022-05-21 14:52:20;22,3;67,5;;
42;2022-05-21 14:57:20;22,2;67,7;;
43;2022-05-21 15:02:20;22,2;67,7;;
44;2022-05-21 15:07:20;22,1;67,5;;
45;2022-05-21 15:12:20;22,1;67,4;;
46;2022-05-21 15:17:20;22,1;67,4;;
