RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger V456;;
Number;7186E00399;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0.0 H;;
Data Sum;3427;;
Temperature Maximum;29°C;;
Temperature Minimum;7.5°C;;
Temperature Average;15.9°C;;
Temperature Alarm Upper Limit;60.0°C;;
Temperature Alarm Lower Limit;-30.0°C;;
Humidity Maximum;86.1%RH;;
Humidity Minimum;34.6%RH;;
Humidity Average;58.9%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2020/09/09 13:00:00;;
End Time;2020/09/11 22:03:00;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
490;2020/09/09 21:09:00;-31,4;73.6
491;2020/09/09 21:10:00;-31,5;73.6
492;2020/09/09 21:11:00;-31,5;73.6
493;2020/09/09 21:12:00;-31,5;73.6
494;2020/09/09 21:13:00;-31,5;73.5
495;2020/09/09 21:14:00;-31,5;73.6
496;2020/09/09 21:15:00;-31,5;74
497;2020/09/09 21:16:00;-31,5;74
498;2020/09/09 21:17:00;-31,5;74
499;2020/09/09 21:18:00;-31,6;74
500;2020/09/09 21:19:00;-31,6;74
501;2020/09/09 21:20:00;-31,6;74
502;2020/09/09 21:21:00;-31,6;74
503;2020/09/09 21:22:00;-31,6;74
504;2020/09/09 21:23:00;-31,6;74
505;2020/09/09 21:24:00;-31,6;74
506;2020/09/09 21:25:00;-31,6;74
507;2020/09/09 21:26:00;-31,6;74
508;2020/09/09 21:27:00;-31,6;74
509;2020/09/09 21:28:00;-31,6;74.4
510;2020/09/09 21:29:00;-31,5;74
511;2020/09/09 21:30:00;-31,5;74.4
512;2020/09/09 21:31:00;-31,5;74.4
513;2020/09/09 21:32:00;-31,4;74.4
514;2020/09/09 21:33:00;-31,4;74.8
515;2020/09/09 21:34:00;-31,3;74.9
516;2020/09/09 21:35:00;-31,3;74.9
517;2020/09/09 21:36:00;-31,3;74.9
518;2020/09/09 21:37:00;-31,2;74.9
519;2020/09/09 21:38:00;-31,2;74.9
520;2020/09/09 21:39:00;-31,1;74.9
521;2020/09/09 21:40:00;-31;74.5
522;2020/09/09 21:41:00;-31;74.5
523;2020/09/09 21:42:00;-31;74.5
524;2020/09/09 21:43:00;-31;74.5
525;2020/09/09 21:44:00;-30,9;74.6
526;2020/09/09 21:45:00;-30,9;74.2
527;2020/09/09 21:46:00;-30,8;74.2
528;2020/09/09 21:47:00;-30,7;74.2
529;2020/09/09 21:48:00;-30,7;74.2
530;2020/09/09 21:49:00;-30,6;74.2
531;2020/09/09 21:50:00;-30,5;73.8
532;2020/09/09 21:51:00;-30,4;73.9
533;2020/09/09 21:52:00;-30,3;73.5
534;2020/09/09 21:53:00;-30,2;73.5
535;2020/09/09 21:54:00;-30,1;73.1
536;2020/09/09 21:55:00;-30;73.1
537;2020/09/09 21:56:00;-29,9;72.7
538;2020/09/09 21:57:00;-29,8;72.8
539;2020/09/09 21:58:00;-29,7;72.4
540;2020/09/09 21:59:00;-29,6;72
541;2020/09/09 22:00:00;-29,5;72
542;2020/09/09 22:01:00;-29,3;71.6
543;2020/09/09 22:02:00;-29,2;71.2
544;2020/09/09 22:03:00;-29,1;71.3
545;2020/09/09 22:04:00;-29,1;70.9
546;2020/09/09 22:05:00;-28,9;70.5
547;2020/09/09 22:06:00;-28,8;70.5
548;2020/09/09 22:07:00;-28,6;70.1
549;2020/09/09 22:08:00;-28,5;69.7
550;2020/09/09 22:09:00;-28,4;69.3
551;2020/09/09 22:10:00;-28,3;68.9
552;2020/09/09 22:11:00;-28,2;68.9
553;2020/09/09 22:12:00;-28,1;68.5
554;2020/09/09 22:13:00;-28;68.5
555;2020/09/09 22:14:00;-28;68.5
556;2020/09/09 22:15:00;-27,9;68.1
557;2020/09/09 22:16:00;-27,8;68.1
558;2020/09/09 22:17:00;-27,7;67.3
559;2020/09/09 22:18:00;-27,7;67.3
560;2020/09/09 22:19:00;-27,6;66.8
561;2020/09/09 22:20:00;-27,5;66.4
562;2020/09/09 22:21:00;-27,5;66
563;2020/09/09 22:22:00;-27,4;65.6
564;2020/09/09 22:23:00;-27,2;64.7
565;2020/09/09 22:24:00;-27,1;64.3
566;2020/09/09 22:25:00;-27;63.8
567;2020/09/09 22:26:00;-26,9;63
568;2020/09/09 22:27:00;-26,8;62.5
569;2020/09/09 22:28:00;-26,8;62.1
570;2020/09/09 22:29:00;-26,7;61.6
571;2020/09/09 22:30:00;-26,6;61.2
572;2020/09/09 22:31:00;-26,5;60.7
573;2020/09/09 22:32:00;-26,5;60.7
574;2020/09/09 22:33:00;-26,4;60.3
575;2020/09/09 22:34:00;-26,4;59.8
576;2020/09/09 22:35:00;-26,3;59.8
577;2020/09/09 22:36:00;-26,2;58.9
578;2020/09/09 22:37:00;-26,2;58.4
579;2020/09/09 22:38:00;-26,1;58.4
580;2020/09/09 22:39:00;-26,1;58
581;2020/09/09 22:40:00;-26,1;58
582;2020/09/09 22:41:00;-26,1;57.5
583;2020/09/09 22:42:00;-26;57.5
584;2020/09/09 22:43:00;-26;57.5
585;2020/09/09 22:44:00;-25,9;57
586;2020/09/09 22:45:00;-25,9;57
587;2020/09/09 22:46:00;-25,9;57
588;2020/09/09 22:47:00;-25,8;57
589;2020/09/09 22:48:00;-25,8;57
590;2020/09/09 22:49:00;-25,8;57
591;2020/09/09 22:50:00;-25,7;57.1
592;2020/09/09 22:51:00;-25,7;57.1
593;2020/09/09 22:52:00;-25,6;57.1
594;2020/09/09 22:53:00;-25,6;57.1
595;2020/09/09 22:54:00;-25,6;57.1
596;2020/09/09 22:55:00;-25,6;57.1
597;2020/09/09 22:56:00;-25,5;57.1
598;2020/09/09 22:57:00;-25,5;57.1
599;2020/09/09 22:58:00;-25,5;57.1
600;2020/09/09 22:59:00;-25,5;57.1
601;2020/09/09 23:00:00;-25,5;57.1
602;2020/09/09 23:01:00;-25,5;57.1
603;2020/09/09 23:02:00;-25,5;57.1
604;2020/09/09 23:03:00;-25,5;57.1
605;2020/09/09 23:04:00;-25,5;57.1
606;2020/09/09 23:05:00;-25,5;57.1
607;2020/09/09 23:06:00;-25,5;57.1
608;2020/09/09 23:07:00;-25,5;57.1
609;2020/09/09 23:08:00;-25,5;57.1
610;2020/09/09 23:09:00;-25,5;57.5
611;2020/09/09 23:10:00;-25,5;57.5
612;2020/09/09 23:11:00;-25,5;57.5
613;2020/09/09 23:12:00;-25,5;57.5
614;2020/09/09 23:13:00;-25,5;58
615;2020/09/09 23:14:00;-25,6;58
616;2020/09/09 23:15:00;-25,6;58
617;2020/09/09 23:16:00;-25,6;58
618;2020/09/09 23:17:00;-25,7;58
619;2020/09/09 23:18:00;-25,7;58
620;2020/09/09 23:19:00;-25,7;57.9
621;2020/09/09 23:20:00;-25,8;57.9
622;2020/09/09 23:21:00;-25,8;57.9
623;2020/09/09 23:22:00;-25,8;58.4
624;2020/09/09 23:23:00;-25,9;58.4
625;2020/09/09 23:24:00;-25,9;58.4
626;2020/09/09 23:25:00;-26;58.4
627;2020/09/09 23:26:00;-26;58.8
628;2020/09/09 23:27:00;-26,1;58.3
629;2020/09/09 23:28:00;-26,1;58.8
630;2020/09/09 23:29:00;-26,1;58.8
631;2020/09/09 23:30:00;-26,2;58.8
632;2020/09/09 23:31:00;-26,3;59.2
633;2020/09/09 23:32:00;-26,3;58.7
634;2020/09/09 23:33:00;-26,4;58.7
635;2020/09/09 23:34:00;-26,5;59.2
636;2020/09/09 23:35:00;-26,5;59.6
637;2020/09/09 23:36:00;-26,6;60
638;2020/09/09 23:37:00;-26,7;60.5
639;2020/09/09 23:38:00;-26,8;60.5
640;2020/09/09 23:39:00;-26,8;60.9
641;2020/09/09 23:40:00;-26,9;61.4
642;2020/09/09 23:41:00;-27;61.3
643;2020/09/09 23:42:00;-27,1;61.8
644;2020/09/09 23:43:00;-27,2;62.2
645;2020/09/09 23:44:00;-27,3;62.7
646;2020/09/09 23:45:00;-27,4;62.6
647;2020/09/09 23:46:00;-27,4;63.1
648;2020/09/09 23:47:00;-27,5;63.1
649;2020/09/09 23:48:00;-27,5;63.5
650;2020/09/09 23:49:00;-27,6;64
651;2020/09/09 23:50:00;-27,7;63.9
652;2020/09/09 23:51:00;-27,8;64.4
653;2020/09/09 23:52:00;-27,8;64.8
654;2020/09/09 23:53:00;-27,9;64.8
655;2020/09/09 23:54:00;-27,9;65.2
656;2020/09/09 23:55:00;-28;65.7
657;2020/09/09 23:56:00;-28,1;65.7
658;2020/09/09 23:57:00;-28,1;66.1
659;2020/09/09 23:58:00;-28,2;66.1
660;2020/09/09 23:59:00;-28,2;66.5
661;2020/09/10 00:00:00;-28,3;66.5
662;2020/09/10 00:01:00;-28,3;67
663;2020/09/10 00:02:00;-28,3;67
664;2020/09/10 00:03:00;-28,3;66.9
665;2020/09/10 00:04:00;-28,3;66.9
666;2020/09/10 00:05:00;-28,4;67.4
667;2020/09/10 00:06:00;-28,4;67.4
668;2020/09/10 00:07:00;-28,5;67.4
669;2020/09/10 00:08:00;-28,5;67.4
670;2020/09/10 00:09:00;-28,5;67.3
671;2020/09/10 00:10:00;-28,6;67.8
672;2020/09/10 00:11:00;-28,6;67.8
673;2020/09/10 00:12:00;-28,7;67.8
674;2020/09/10 00:13:00;-28,7;67.8
675;2020/09/10 00:14:00;-28,7;68.2
676;2020/09/10 00:15:00;-28,8;68.2
677;2020/09/10 00:16:00;-28,8;68.2
678;2020/09/10 00:17:00;-28,9;68.2
679;2020/09/10 00:18:00;-28,9;68.2
680;2020/09/10 00:19:00;-28,9;68.6
681;2020/09/10 00:20:00;-29;68.6
682;2020/09/10 00:21:00;-29;68.6
683;2020/09/10 00:22:00;-29;68.6
684;2020/09/10 00:23:00;-29,1;68.6
685;2020/09/10 00:24:00;-29,1;68.6
686;2020/09/10 00:25:00;-29,1;68.6
687;2020/09/10 00:26:00;-29,1;68.6
688;2020/09/10 00:27:00;-29,1;68.5
689;2020/09/10 00:28:00;-29,1;69
690;2020/09/10 00:29:00;-29,2;69
691;2020/09/10 00:30:00;-29,2;69
692;2020/09/10 00:31:00;-29,2;69
693;2020/09/10 00:32:00;-29,2;68.5
694;2020/09/10 00:33:00;-29,3;68.9
695;2020/09/10 00:34:00;-29,3;68.5
696;2020/09/10 00:35:00;-29,3;68.9
697;2020/09/10 00:36:00;-29,4;68.9
698;2020/09/10 00:37:00;-29,4;68.5
699;2020/09/10 00:38:00;-29,4;68.5
700;2020/09/10 00:39:00;-29,5;68.5
701;2020/09/10 00:40:00;-29,5;68.5
702;2020/09/10 00:41:00;-29,5;68.5
703;2020/09/10 00:42:00;-29,6;68.4
704;2020/09/10 00:43:00;-29,6;68.4
705;2020/09/10 00:44:00;-29,7;68.4
706;2020/09/10 00:45:00;-29,8;68.4
707;2020/09/10 00:46:00;-29,9;68.4
708;2020/09/10 00:47:00;-29,9;68.4
709;2020/09/10 00:48:00;-30;68.4
710;2020/09/10 00:49:00;-30;68.4
711;2020/09/10 00:50:00;-30;68.4
712;2020/09/10 00:51:00;-30,1;67.9
713;2020/09/10 00:52:00;-30,1;68.3
714;2020/09/10 00:53:00;-30,2;67.9
715;2020/09/10 00:54:00;-30,2;68.3
716;2020/09/10 00:55:00;-30,3;68.3
717;2020/09/10 00:56:00;-30,3;68.3
718;2020/09/10 00:57:00;-30,4;68.3
719;2020/09/10 00:58:00;-30,4;68.3
720;2020/09/10 00:59:00;-30,4;68.3
721;2020/09/10 01:00:00;-30,5;68.3
722;2020/09/10 01:01:00;-30,5;68.3
723;2020/09/10 01:02:00;-30,5;68.3
724;2020/09/10 01:03:00;-30,5;68.3
725;2020/09/10 01:04:00;-30,5;68.7
726;2020/09/10 01:05:00;-30,5;68.7
727;2020/09/10 01:06:00;-30,5;68.7
728;2020/09/10 01:07:00;-30,6;68.7
729;2020/09/10 01:08:00;-30,6;68.7
730;2020/09/10 01:09:00;-30,6;68.7
731;2020/09/10 01:10:00;-30,7;68.7
732;2020/09/10 01:11:00;-30,7;68.7
733;2020/09/10 01:12:00;-30,7;68.7
734;2020/09/10 01:13:00;-30,7;68.7
735;2020/09/10 01:14:00;-30,8;68.7
736;2020/09/10 01:15:00;-30,8;68.7
737;2020/09/10 01:16:00;-30,8;69.1
738;2020/09/10 01:17:00;-30,8;68.6
739;2020/09/10 01:18:00;-30,8;69.1
740;2020/09/10 01:19:00;-30,9;69.1
741;2020/09/10 01:20:00;-30,9;69.1
742;2020/09/10 01:21:00;-30,9;69.1
743;2020/09/10 01:22:00;-31;69.1
744;2020/09/10 01:23:00;-31;69
745;2020/09/10 01:24:00;-31;69
746;2020/09/10 01:25:00;-31;69
747;2020/09/10 01:26:00;-31;69
748;2020/09/10 01:27:00;-31;69
749;2020/09/10 01:28:00;-31;69
750;2020/09/10 01:29:00;-31;69
751;2020/09/10 01:30:00;-31;69
752;2020/09/10 01:31:00;-31;69
753;2020/09/10 01:32:00;-31,1;69
754;2020/09/10 01:33:00;-31,1;69
755;2020/09/10 01:34:00;-31,1;69
756;2020/09/10 01:35:00;-31,1;69.4
757;2020/09/10 01:36:00;-31,1;69.4
758;2020/09/10 01:37:00;-31,1;69.4
759;2020/09/10 01:38:00;-31,1;69.4
760;2020/09/10 01:39:00;-31,1;69.4
761;2020/09/10 01:40:00;-31,2;69.9
762;2020/09/10 01:41:00;-31,2;69.9
763;2020/09/10 01:42:00;-31,2;69.9
764;2020/09/10 01:43:00;-31,2;69.9
765;2020/09/10 01:44:00;-31,2;69.9
766;2020/09/10 01:45:00;-31,2;69.9
767;2020/09/10 01:46:00;-31,2;69.9
768;2020/09/10 01:47:00;-31,2;69.9
769;2020/09/10 01:48:00;-31,2;69.8
770;2020/09/10 01:49:00;-31,3;69.8
771;2020/09/10 01:50:00;-31,3;69.8
772;2020/09/10 01:51:00;-31,4;69.8
773;2020/09/10 01:52:00;-31,4;70.3
774;2020/09/10 01:53:00;-31,4;70.2
775;2020/09/10 01:54:00;-31,4;70.2
776;2020/09/10 01:55:00;-31,5;69.8
777;2020/09/10 01:56:00;-31,5;69.8
778;2020/09/10 01:57:00;-31,5;69.8
779;2020/09/10 01:58:00;-31,6;70.2
780;2020/09/10 01:59:00;-31,6;69.8
781;2020/09/10 02:00:00;-31,6;69.8
782;2020/09/10 02:01:00;-31,6;70.2
783;2020/09/10 02:02:00;-31,6;70.2
784;2020/09/10 02:03:00;-31,7;70.2
785;2020/09/10 02:04:00;-31,6;70.2
786;2020/09/10 02:05:00;-31,6;70.2
787;2020/09/10 02:06:00;-31,6;70.2
788;2020/09/10 02:07:00;-31,6;70.2
789;2020/09/10 02:08:00;-31,6;70.2
790;2020/09/10 02:09:00;-31,5;70.2
791;2020/09/10 02:10:00;-31,5;70.2
792;2020/09/10 02:11:00;-31,5;70.2
793;2020/09/10 02:12:00;-31,4;70.2
794;2020/09/10 02:13:00;-31,4;70.3
795;2020/09/10 02:14:00;-31,4;70.7
796;2020/09/10 02:15:00;-31,4;70.7
797;2020/09/10 02:16:00;-31,3;70.7
798;2020/09/10 02:17:00;-31,3;70.7
799;2020/09/10 02:18:00;-31,3;70.7
800;2020/09/10 02:19:00;-31,3;70.7
801;2020/09/10 02:20:00;-31,3;70.7
802;2020/09/10 02:21:00;-31,3;70.7
803;2020/09/10 02:22:00;-31,3;70.7
804;2020/09/10 02:23:00;-31,2;70.7
805;2020/09/10 02:24:00;-31,2;71.1
806;2020/09/10 02:25:00;-31,1;70.7
807;2020/09/10 02:26:00;-31,1;71.2
808;2020/09/10 02:27:00;-31;71.2
809;2020/09/10 02:28:00;-31;71.2
810;2020/09/10 02:29:00;-30,9;71.2
811;2020/09/10 02:30:00;-30,8;71.2
812;2020/09/10 02:31:00;-30,7;71.3
813;2020/09/10 02:32:00;-30,7;71.3
814;2020/09/10 02:33:00;-30,6;70.9
815;2020/09/10 02:34:00;-30,5;70.9
816;2020/09/10 02:35:00;-30,4;70.9
817;2020/09/10 02:36:00;-30,3;70.9
818;2020/09/10 02:37:00;-30,2;70.5
819;2020/09/10 02:38:00;-30,1;70.6
820;2020/09/10 02:39:00;-30;70.2
821;2020/09/10 02:40:00;-30;70.2
822;2020/09/10 02:41:00;-29,9;69.8
823;2020/09/10 02:42:00;-29,8;69.8
824;2020/09/10 02:43:00;-29,7;69.4
825;2020/09/10 02:44:00;-29,7;69.4
826;2020/09/10 02:45:00;-29,6;69.4
827;2020/09/10 02:46:00;-29,5;69.4
828;2020/09/10 02:47:00;-29,4;69
829;2020/09/10 02:48:00;-29,3;69.1
830;2020/09/10 02:49:00;-29,1;69.5
831;2020/09/10 02:50:00;-29,1;70
832;2020/09/10 02:51:00;-29;70.4
833;2020/09/10 02:52:00;-28,9;70.9
834;2020/09/10 02:53:00;-28,7;70.9
835;2020/09/10 02:54:00;-28,6;71
836;2020/09/10 02:55:00;-28,5;71
837;2020/09/10 02:56:00;-28,4;71
838;2020/09/10 02:57:00;-28,3;71.1
839;2020/09/10 02:58:00;-28,2;71.1
840;2020/09/10 02:59:00;-28,1;70.7
841;2020/09/10 03:00:00;-28;70.7
842;2020/09/10 03:01:00;-27,9;70.3
843;2020/09/10 03:02:00;-27,8;70.3
844;2020/09/10 03:03:00;-27,8;70.3
845;2020/09/10 03:04:00;-27,6;70.4
846;2020/09/10 03:05:00;-27,5;70
847;2020/09/10 03:06:00;-27,5;70
848;2020/09/10 03:07:00;-27,5;70.4
849;2020/09/10 03:08:00;-27,4;70.4
850;2020/09/10 03:09:00;-27,3;70.5
851;2020/09/10 03:10:00;-27,2;70.5
852;2020/09/10 03:11:00;-27,1;69.6
853;2020/09/10 03:12:00;-27;69.7
854;2020/09/10 03:13:00;-26,9;69.2
855;2020/09/10 03:14:00;-26,8;68.8
856;2020/09/10 03:15:00;-26,8;68.4
857;2020/09/10 03:16:00;-26,7;68.4
858;2020/09/10 03:17:00;-26,7;68
859;2020/09/10 03:18:00;-26,6;67.5
860;2020/09/10 03:19:00;-26,5;67.6
861;2020/09/10 03:20:00;-26,4;67.1
862;2020/09/10 03:21:00;-26,4;66.7
863;2020/09/10 03:22:00;-26,3;66.7
864;2020/09/10 03:23:00;-26,2;66.7
865;2020/09/10 03:24:00;-26,2;66.3
866;2020/09/10 03:25:00;-26,1;66.3
867;2020/09/10 03:26:00;-26,1;66.3
868;2020/09/10 03:27:00;-26,1;66.3
869;2020/09/10 03:28:00;-26,1;66.3
870;2020/09/10 03:29:00;-26;65.9
871;2020/09/10 03:30:00;-25,9;65.9
872;2020/09/10 03:31:00;-25,9;65.9
873;2020/09/10 03:32:00;-25,8;65.4
874;2020/09/10 03:33:00;-25,8;65.5
875;2020/09/10 03:34:00;-25,7;65
876;2020/09/10 03:35:00;-25,6;65
877;2020/09/10 03:36:00;-25,6;65
878;2020/09/10 03:37:00;-25,5;64.6
879;2020/09/10 03:38:00;-25,5;64.2
880;2020/09/10 03:39:00;-25,5;64.2
881;2020/09/10 03:40:00;-25,5;64.2
882;2020/09/10 03:41:00;-25,4;63.7
883;2020/09/10 03:42:00;-25,4;63.7
884;2020/09/10 03:43:00;-25,4;63.3
885;2020/09/10 03:44:00;-25,3;63.3
886;2020/09/10 03:45:00;-25,3;63.3
887;2020/09/10 03:46:00;-25,2;62.8
888;2020/09/10 03:47:00;-25,2;62.8
889;2020/09/10 03:48:00;-25,2;62.8
890;2020/09/10 03:49:00;-25,2;62.8
891;2020/09/10 03:50:00;-25,1;62.8
892;2020/09/10 03:51:00;-25,1;62.4
893;2020/09/10 03:52:00;-25,1;62.4
894;2020/09/10 03:53:00;-25,1;62.4
895;2020/09/10 03:54:00;-25,1;62.4
896;2020/09/10 03:55:00;-25,1;62.3
897;2020/09/10 03:56:00;-25,1;62.8
898;2020/09/10 03:57:00;-25,1;62.8
899;2020/09/10 03:58:00;-25,2;62.3
900;2020/09/10 03:59:00;-25,1;62.3
901;2020/09/10 04:00:00;-25,2;62.3
902;2020/09/10 04:01:00;-25,2;62.3
903;2020/09/10 04:02:00;-25,2;62.3
904;2020/09/10 04:03:00;-25,2;62.3
905;2020/09/10 04:04:00;-25,3;62.3
906;2020/09/10 04:05:00;-25,3;62.3
907;2020/09/10 04:06:00;-25,3;62.3
908;2020/09/10 04:07:00;-25,3;62.3
909;2020/09/10 04:08:00;-25,4;62.3
910;2020/09/10 04:09:00;-25,4;62.2
911;2020/09/10 04:10:00;-25,4;62.2
912;2020/09/10 04:11:00;-25,5;62.7
913;2020/09/10 04:12:00;-25,5;62.2
914;2020/09/10 04:13:00;-25,5;62.7
915;2020/09/10 04:14:00;-25,5;62.2
916;2020/09/10 04:15:00;-25,6;62.6
917;2020/09/10 04:16:00;-25,6;62.6
918;2020/09/10 04:17:00;-25,7;62.6
919;2020/09/10 04:18:00;-25,8;62.6
920;2020/09/10 04:19:00;-25,8;63
921;2020/09/10 04:20:00;-25,8;63
922;2020/09/10 04:21:00;-25,9;63
923;2020/09/10 04:22:00;-25,9;63.5
924;2020/09/10 04:23:00;-26;63.5
925;2020/09/10 04:24:00;-26;63.4
926;2020/09/10 04:25:00;-26,1;63.4
927;2020/09/10 04:26:00;-26,1;63.4
928;2020/09/10 04:27:00;-26,2;63.4
929;2020/09/10 04:28:00;-26,2;63.8
930;2020/09/10 04:29:00;-26,3;63.8
931;2020/09/10 04:30:00;-26,4;64.2
932;2020/09/10 04:31:00;-26,5;64.2
933;2020/09/10 04:32:00;-26,6;64.6
934;2020/09/10 04:33:00;-26,6;64.6
935;2020/09/10 04:34:00;-26,7;64.6
936;2020/09/10 04:35:00;-26,8;65
937;2020/09/10 04:36:00;-26,9;65
938;2020/09/10 04:37:00;-27;65.4
939;2020/09/10 04:38:00;-27,1;65.4
940;2020/09/10 04:39:00;-27,2;65.8
941;2020/09/10 04:40:00;-27,3;65.8
942;2020/09/10 04:41:00;-27,3;65.8
943;2020/09/10 04:42:00;-27,4;65.8
944;2020/09/10 04:43:00;-27,5;65.8
945;2020/09/10 04:44:00;-27,5;65.8
946;2020/09/10 04:45:00;-27,6;66.2
947;2020/09/10 04:46:00;-27,7;66.2
948;2020/09/10 04:47:00;-27,8;66.2
949;2020/09/10 04:48:00;-27,8;66.2
950;2020/09/10 04:49:00;-27,9;66.1
951;2020/09/10 04:50:00;-28;66.1
952;2020/09/10 04:51:00;-28;66.1
953;2020/09/10 04:52:00;-28,1;66.1
954;2020/09/10 04:53:00;-28,1;66.1
955;2020/09/10 04:54:00;-28,2;66.1
956;2020/09/10 04:55:00;-28,3;66.1
957;2020/09/10 04:56:00;-28,3;66.5
958;2020/09/10 04:57:00;-28,3;66.5
959;2020/09/10 04:58:00;-28,3;66.5
960;2020/09/10 04:59:00;-28,4;66.5
961;2020/09/10 05:00:00;-28,4;66.5
962;2020/09/10 05:01:00;-28,5;66.5
963;2020/09/10 05:02:00;-28,5;66.5
964;2020/09/10 05:03:00;-28,5;66.9
965;2020/09/10 05:04:00;-28,6;66.9
966;2020/09/10 05:05:00;-28,6;66.9
967;2020/09/10 05:06:00;-28,7;67.3
968;2020/09/10 05:07:00;-28,7;67.3
969;2020/09/10 05:08:00;-28,7;67.3
970;2020/09/10 05:09:00;-28,8;67.3
971;2020/09/10 05:10:00;-28,8;67.3
972;2020/09/10 05:11:00;-28,8;67.7
973;2020/09/10 05:12:00;-28,9;67.7
974;2020/09/10 05:13:00;-28,9;67.7
975;2020/09/10 05:14:00;-28,9;67.7
976;2020/09/10 05:15:00;-29;67.7
977;2020/09/10 05:16:00;-29;67.3
978;2020/09/10 05:17:00;-29;67.3
979;2020/09/10 05:18:00;-29,1;67.3
980;2020/09/10 05:19:00;-29,1;67.2
981;2020/09/10 05:20:00;-29,1;67.2
982;2020/09/10 05:21:00;-29,1;67.2
983;2020/09/10 05:22:00;-29,1;67.2
984;2020/09/10 05:23:00;-29,1;67.2
985;2020/09/10 05:24:00;-29,2;67.2
986;2020/09/10 05:25:00;-29,2;67.2
987;2020/09/10 05:26:00;-29,2;67.2
988;2020/09/10 05:27:00;-29,3;66.8
989;2020/09/10 05:28:00;-29,3;66.8
990;2020/09/10 05:29:00;-29,3;66.8
991;2020/09/10 05:30:00;-29,3;66.7
992;2020/09/10 05:31:00;-29,4;66.7
993;2020/09/10 05:32:00;-29,4;66.7
994;2020/09/10 05:33:00;-29,4;66.3
995;2020/09/10 05:34:00;-29,4;66.3
996;2020/09/10 05:35:00;-29,4;66.3
997;2020/09/10 05:36:00;-29,4;66.3
998;2020/09/10 05:37:00;-29,5;66.3
999;2020/09/10 05:38:00;-29,5;66.3
1000;2020/09/10 05:39:00;-29,5;66.7
1001;2020/09/10 05:40:00;-29,5;66.7
1002;2020/09/10 05:41:00;-29,5;66.3
1003;2020/09/10 05:42:00;-29,5;66.3
1004;2020/09/10 05:43:00;-29,5;66.3
1005;2020/09/10 05:44:00;-29,5;66.3
1006;2020/09/10 05:45:00;-29,6;66.3
1007;2020/09/10 05:46:00;-29,6;66.7
1008;2020/09/10 05:47:00;-29,6;66.7
1009;2020/09/10 05:48:00;-29,7;66.7
1010;2020/09/10 05:49:00;-29,7;66.7
1011;2020/09/10 05:50:00;-29,8;66.7
1012;2020/09/10 05:51:00;-29,8;67.1
1013;2020/09/10 05:52:00;-29,9;67.1
1014;2020/09/10 05:53:00;-29,9;67.5
1015;2020/09/10 05:54:00;-29,9;67.5
1016;2020/09/10 05:55:00;-29,9;68
1017;2020/09/10 05:56:00;-30;67.9
1018;2020/09/10 05:57:00;-30;68.4
1019;2020/09/10 05:58:00;-30;68.4
1020;2020/09/10 05:59:00;-30;68.4
1021;2020/09/10 06:00:00;-30;68.8
1022;2020/09/10 06:01:00;-30;68.8
1023;2020/09/10 06:02:00;-30;69.2
1024;2020/09/10 06:03:00;-30,1;69.2
1025;2020/09/10 06:04:00;-30,1;69.2
1026;2020/09/10 06:05:00;-30,1;69.2
1027;2020/09/10 06:06:00;-30,1;69.2
1028;2020/09/10 06:07:00;-30,1;69.2
1029;2020/09/10 06:08:00;-30,1;69.2
1030;2020/09/10 06:09:00;-30,2;69.2
1031;2020/09/10 06:10:00;-30,2;69.2
1032;2020/09/10 06:11:00;-30,2;69.2
1033;2020/09/10 06:12:00;-30,2;69.2
1034;2020/09/10 06:13:00;-30,2;69.2
1035;2020/09/10 06:14:00;-30,3;69.2
1036;2020/09/10 06:15:00;-30,3;69.2
1037;2020/09/10 06:16:00;-30,3;69.6
1038;2020/09/10 06:17:00;-30,3;69.6
1039;2020/09/10 06:18:00;-30,4;69.6
1040;2020/09/10 06:19:00;-30,4;69.6
1041;2020/09/10 06:20:00;-30,4;69.6
1042;2020/09/10 06:21:00;-30,4;69.6
1043;2020/09/10 06:22:00;-30,4;69.6
1044;2020/09/10 06:23:00;-30,5;69.6
1045;2020/09/10 06:24:00;-30,5;69.6
1046;2020/09/10 06:25:00;-30,5;69.6
1047;2020/09/10 06:26:00;-30,5;69.6
1048;2020/09/10 06:27:00;-30,6;69.6
1049;2020/09/10 06:28:00;-30,6;69.5
1050;2020/09/10 06:29:00;-30,6;69.5
1051;2020/09/10 06:30:00;-30,6;69.5
1052;2020/09/10 06:31:00;-30,7;69.5
1053;2020/09/10 06:32:00;-30,7;69.5
1054;2020/09/10 06:33:00;-30,7;69.5
1055;2020/09/10 06:34:00;-30,7;69.5
1056;2020/09/10 06:35:00;-30,8;69.5
1057;2020/09/10 06:36:00;-30,8;69.9
1058;2020/09/10 06:37:00;-30,8;69.9
1059;2020/09/10 06:38:00;-30,8;69.9
1060;2020/09/10 06:39:00;-30,8;69.9
1061;2020/09/10 06:40:00;-30,8;69.9
1062;2020/09/10 06:41:00;-30,9;69.9
1063;2020/09/10 06:42:00;-30,9;69.9
