RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger V501;;
179;2020/09/09 15:58:00;-26,9;79.7
180;2020/09/09 15:59:00;-26,9;79.7
181;2020/09/09 16:00:00;-26,9;79.7
182;2020/09/09 16:01:00;-26,9;79.7
183;2020/09/09 16:02:00;-26,9;79.7
184;2020/09/09 16:03:00;-26,9;79.7
185;2020/09/09 16:04:00;-26,9;79.7
186;2020/09/09 16:05:00;-26,9;80.1
187;2020/09/09 16:06:00;-26,9;80.1
188;2020/09/09 16:07:00;-26,9;80.1
189;2020/09/09 16:08:00;-26,9;80.1
190;2020/09/09 16:09:00;-26,9;80.1
191;2020/09/09 16:10:00;-26,9;80.5
192;2020/09/09 16:11:00;-26,9;80.5
193;2020/09/09 16:12:00;-26,9;80.5
194;2020/09/09 16:13:00;-26,9;80.5
195;2020/09/09 16:14:00;-26,9;80.5
196;2020/09/09 16:15:00;-26,9;80.9
197;2020/09/09 16:16:00;-26,9;80.9
198;2020/09/09 16:17:00;-26,9;81.3
199;2020/09/09 16:18:00;-26,9;81.3
200;2020/09/09 16:19:00;-26,9;81.3
201;2020/09/09 16:20:00;-26,8;81.7
202;2020/09/09 16:21:00;-26,8;81.7
203;2020/09/09 16:22:00;-26,8;82.1
204;2020/09/09 16:23:00;-26,8;82.1
205;2020/09/09 16:24:00;-26,8;82.1
206;2020/09/09 16:25:00;-26,8;82.1
207;2020/09/09 16:26:00;-26,7;82.1
208;2020/09/09 16:27:00;-26,7;82.1
209;2020/09/09 16:28:00;-26,7;82.5
210;2020/09/09 16:29:00;-26,7;82.9
211;2020/09/09 16:30:00;-26,6;82.9
212;2020/09/09 16:31:00;-26,6;83.3
213;2020/09/09 16:32:00;-26,6;83.7
214;2020/09/09 16:33:00;-26,6;83.7
215;2020/09/09 16:34:00;-26,6;83.7
216;2020/09/09 16:35:00;-26,5;84.1
217;2020/09/09 16:36:00;-26,5;84.1
218;2020/09/09 16:37:00;-26,5;84.5
219;2020/09/09 16:38:00;-26,5;84.5
220;2020/09/09 16:39:00;-26,5;84.5
221;2020/09/09 16:40:00;-26,5;84.5
222;2020/09/09 16:41:00;-26,5;84.5
223;2020/09/09 16:42:00;-26,5;84.9
224;2020/09/09 16:43:00;-26,4;84.5
225;2020/09/09 16:44:00;-26,4;84.6
226;2020/09/09 16:45:00;-26,4;84.9
227;2020/09/09 16:46:00;-26,3;84.9
228;2020/09/09 16:47:00;-26,3;85
229;2020/09/09 16:48:00;-26,3;85
230;2020/09/09 16:49:00;-26,3;85
231;2020/09/09 16:50:00;-26,3;85
232;2020/09/09 16:51:00;-26,2;85
233;2020/09/09 16:52:00;-26,2;85
234;2020/09/09 16:53:00;-26,2;85
235;2020/09/09 16:54:00;-26,2;84.6
236;2020/09/09 16:55:00;-26,2;84.6
237;2020/09/09 16:56:00;-26,1;84.6
238;2020/09/09 16:57:00;-26,1;84.6
239;2020/09/09 16:58:00;-26;84.6
240;2020/09/09 16:59:00;-26;84.6
241;2020/09/09 17:00:00;-26;84.7
242;2020/09/09 17:01:00;-25,9;84.3
243;2020/09/09 17:02:00;-25,9;83.9
244;2020/09/09 17:03:00;-25,9;83.9
245;2020/09/09 17:04:00;-25,8;83.9
246;2020/09/09 17:05:00;-25,8;83.6
247;2020/09/09 17:06:00;-25,8;83.6
248;2020/09/09 17:07:00;-25,7;83.6
249;2020/09/09 17:08:00;-25,6;83.2
250;2020/09/09 17:09:00;-25,5;83.3
251;2020/09/09 17:10:00;-25,4;82.9
252;2020/09/09 17:11:00;-25,3;82.6
253;2020/09/09 17:12:00;-25,3;82.6
254;2020/09/09 17:13:00;-25,2;82.2
255;2020/09/09 17:14:00;-25,1;81.8
256;2020/09/09 17:15:00;-25,1;81.4
257;2020/09/09 17:16:00;-25,1;81
258;2020/09/09 17:17:00;-25;81.1
259;2020/09/09 17:18:00;-25;81.1
260;2020/09/09 17:19:00;-25;80.7
261;2020/09/09 17:20:00;-24,9;80.3
262;2020/09/09 17:21:00;-24,9;80.3
263;2020/09/09 17:22:00;-24,9;80.3
264;2020/09/09 17:23:00;-24,9;80.2
265;2020/09/09 17:24:00;-25;80.6
266;2020/09/09 17:25:00;-25;81
267;2020/09/09 17:26:00;-25;81
268;2020/09/09 17:27:00;-25,1;81
269;2020/09/09 17:28:00;-25,1;81
270;2020/09/09 17:29:00;-25,1;81.4
271;2020/09/09 17:30:00;-25,1;81.8
272;2020/09/09 17:31:00;-25,1;81.8
273;2020/09/09 17:32:00;-25,1;81.4
274;2020/09/09 17:33:00;-25,1;81
275;2020/09/09 17:34:00;-25,1;81.4
276;2020/09/09 17:35:00;-25;81
277;2020/09/09 17:36:00;-24,9;81
278;2020/09/09 17:37:00;-24,9;80.7
279;2020/09/09 17:38:00;-25;80.2
280;2020/09/09 17:39:00;-25;80.2
281;2020/09/09 17:40:00;-25;80.2
282;2020/09/09 17:41:00;-25,1;80.2
283;2020/09/09 17:42:00;-25,1;80.2
284;2020/09/09 17:43:00;-25,1;80.2
285;2020/09/09 17:44:00;-25,1;80.2
286;2020/09/09 17:45:00;-25,1;80.2
287;2020/09/09 17:46:00;-25,1;80.2
288;2020/09/09 17:47:00;-25,1;80.2
289;2020/09/09 17:48:00;-25,1;80.2
290;2020/09/09 17:49:00;-25;80.2
291;2020/09/09 17:50:00;-25;79.4
292;2020/09/09 17:51:00;-25;79.4
293;2020/09/09 17:52:00;-24,9;79.1
294;2020/09/09 17:53:00;-24,9;78.7
295;2020/09/09 17:54:00;-24,8;78.7
296;2020/09/09 17:55:00;-24,8;78.7
297;2020/09/09 17:56:00;-24,7;78.7
298;2020/09/09 17:57:00;-24,7;77.9
299;2020/09/09 17:58:00;-24,6;77.9
300;2020/09/09 17:59:00;-24,6;77.1
301;2020/09/09 18:00:00;-24,5;76.7
302;2020/09/09 18:01:00;-24,5;76.3
303;2020/09/09 18:02:00;-24,5;75.5
304;2020/09/09 18:03:00;-24,4;74.7
305;2020/09/09 18:04:00;-24,4;74.2
306;2020/09/09 18:05:00;-24,3;73.8
307;2020/09/09 18:06:00;-24,3;73.4
308;2020/09/09 18:07:00;-24,3;73
309;2020/09/09 18:08:00;-24,2;72.6
310;2020/09/09 18:09:00;-24,2;71.7
311;2020/09/09 18:10:00;-24,2;71.7
312;2020/09/09 18:11:00;-24,1;71.3
313;2020/09/09 18:12:00;-24,1;70.9
314;2020/09/09 18:13:00;-24,1;70.9
315;2020/09/09 18:14:00;-24,1;70.4
316;2020/09/09 18:15:00;-24;70
317;2020/09/09 18:16:00;-24;69.6
318;2020/09/09 18:17:00;-24;69.6
319;2020/09/09 18:18:00;-24;69.5
320;2020/09/09 18:19:00;-24,1;69.1
321;2020/09/09 18:20:00;-24,1;68.7
322;2020/09/09 18:21:00;-24,1;68.7
323;2020/09/09 18:22:00;-24,1;68.6
324;2020/09/09 18:23:00;-24,1;68.6
325;2020/09/09 18:24:00;-24,1;68.6
326;2020/09/09 18:25:00;-24,1;68.2
327;2020/09/09 18:26:00;-24,1;68.2
328;2020/09/09 18:27:00;-24,1;68.2
329;2020/09/09 18:28:00;-24,1;68.2
330;2020/09/09 18:29:00;-24,2;68.2
331;2020/09/09 18:30:00;-24,2;67.7
332;2020/09/09 18:31:00;-24,2;67.7
333;2020/09/09 18:32:00;-24,2;68.2
334;2020/09/09 18:33:00;-24,2;67.7
335;2020/09/09 18:34:00;-24,3;67.7
336;2020/09/09 18:35:00;-24,3;67.7
337;2020/09/09 18:36:00;-24,3;67.7
338;2020/09/09 18:37:00;-24,4;67.7
339;2020/09/09 18:38:00;-24,4;67.2
340;2020/09/09 18:39:00;-24,5;67.2
341;2020/09/09 18:40:00;-24,5;66.7
342;2020/09/09 18:41:00;-24,5;66.7
343;2020/09/09 18:42:00;-24,6;66.3
344;2020/09/09 18:43:00;-24,7;66.2
345;2020/09/09 18:44:00;-24,7;66.2
346;2020/09/09 18:45:00;-24,8;66.2
347;2020/09/09 18:46:00;-24,9;66.2
348;2020/09/09 18:47:00;-24,9;66.6
349;2020/09/09 18:48:00;-25;66.6
350;2020/09/09 18:49:00;-25,1;67
351;2020/09/09 18:50:00;-25,1;67
352;2020/09/09 18:51:00;-25,2;67.4
353;2020/09/09 18:52:00;-25,3;67.8
354;2020/09/09 18:53:00;-25,4;67.8
355;2020/09/09 18:54:00;-25,5;68.2
356;2020/09/09 18:55:00;-25,6;68.2
357;2020/09/09 18:56:00;-25,7;68.6
358;2020/09/09 18:57:00;-25,8;68.6
359;2020/09/09 18:58:00;-25,8;69
360;2020/09/09 18:59:00;-25,9;69
361;2020/09/09 19:00:00;-26;69
362;2020/09/09 19:01:00;-26,1;69.4
363;2020/09/09 19:02:00;-26,2;69.4
364;2020/09/09 19:03:00;-26,2;69.4
365;2020/09/09 19:04:00;-26,3;69.8
366;2020/09/09 19:05:00;-26,4;69.8
367;2020/09/09 19:06:00;-26,5;69.8
368;2020/09/09 19:07:00;-26,5;69.8
369;2020/09/09 19:08:00;-26,6;70.2
370;2020/09/09 19:09:00;-26,6;70.2
371;2020/09/09 19:10:00;-26,7;70.2
372;2020/09/09 19:11:00;-26,8;70.6
373;2020/09/09 19:12:00;-26,8;70.6
374;2020/09/09 19:13:00;-26,9;70.6
375;2020/09/09 19:14:00;-26,9;70.5
376;2020/09/09 19:15:00;-27;70.5
377;2020/09/09 19:16:00;-27;70.5
378;2020/09/09 19:17:00;-27,1;70.5
379;2020/09/09 19:18:00;-27,2;70.9
380;2020/09/09 19:19:00;-27,2;70.9
381;2020/09/09 19:20:00;-27,2;70.9
382;2020/09/09 19:21:00;-27,3;70.9
383;2020/09/09 19:22:00;-27,3;70.9
384;2020/09/09 19:23:00;-27,3;70.9
385;2020/09/09 19:24:00;-27,3;71.3
386;2020/09/09 19:25:00;-27,4;71.3
387;2020/09/09 19:26:00;-27,4;71.3
388;2020/09/09 19:27:00;-27,5;71.3
389;2020/09/09 19:28:00;-27,5;71.3
390;2020/09/09 19:29:00;-27,6;71.3
391;2020/09/09 19:30:00;-27,6;71.3
392;2020/09/09 19:31:00;-27,6;71.3
393;2020/09/09 19:32:00;-27,7;71.3
394;2020/09/09 19:33:00;-27,7;71.3
395;2020/09/09 19:34:00;-27,8;71.3
396;2020/09/09 19:35:00;-27,8;71.2
397;2020/09/09 19:36:00;-27,8;71.2
398;2020/09/09 19:37:00;-27,9;71.2
399;2020/09/09 19:38:00;-27,9;71.2
400;2020/09/09 19:39:00;-27,9;71.2
401;2020/09/09 19:40:00;-28;71.2
402;2020/09/09 19:41:00;-28;71.2
403;2020/09/09 19:42:00;-28,1;71.2
404;2020/09/09 19:43:00;-28,1;71.6
405;2020/09/09 19:44:00;-28,1;71.6
406;2020/09/09 19:45:00;-28,1;71.6
407;2020/09/09 19:46:00;-28,1;71.6
408;2020/09/09 19:47:00;-28,2;71.6
409;2020/09/09 19:48:00;-28,2;71.6
410;2020/09/09 19:49:00;-28,3;71.6
411;2020/09/09 19:50:00;-28,3;71.6
412;2020/09/09 19:51:00;-28,3;71.6
413;2020/09/09 19:52:00;-28,3;72
414;2020/09/09 19:53:00;-28,4;72
415;2020/09/09 19:54:00;-28,4;72
416;2020/09/09 19:55:00;-28,4;72
417;2020/09/09 19:56:00;-28,4;72
418;2020/09/09 19:57:00;-28,4;72
419;2020/09/09 19:58:00;-28,4;72
420;2020/09/09 19:59:00;-28,4;72.4
421;2020/09/09 20:00:00;-28,5;72.4
422;2020/09/09 20:01:00;-28,5;72.4
423;2020/09/09 20:02:00;-28,5;72.4
424;2020/09/09 20:03:00;-28,5;72.4
425;2020/09/09 20:04:00;-28,6;72.4
426;2020/09/09 20:05:00;-28,6;72.8
427;2020/09/09 20:06:00;-28,6;72.8
428;2020/09/09 20:07:00;-28,6;72.8
429;2020/09/09 20:08:00;-28,7;72.8
430;2020/09/09 20:09:00;-28,7;72.8
431;2020/09/09 20:10:00;-28,7;72.7
432;2020/09/09 20:11:00;-28,8;72.7
433;2020/09/09 20:12:00;-28,8;72.7
434;2020/09/09 20:13:00;-28,9;72.7
435;2020/09/09 20:14:00;-28,9;72.7
436;2020/09/09 20:15:00;-28,9;72.7
437;2020/09/09 20:16:00;-29;72.7
438;2020/09/09 20:17:00;-29;72.3
439;2020/09/09 20:18:00;-29;72.2
440;2020/09/09 20:19:00;-29,1;72.2
441;2020/09/09 20:20:00;-29,1;72.2
442;2020/09/09 20:21:00;-29,2;72.2
443;2020/09/09 20:22:00;-29,3;72.2
444;2020/09/09 20:23:00;-29,3;71.8
445;2020/09/09 20:24:00;-29,4;71.8
446;2020/09/09 20:25:00;-29,4;71.7
447;2020/09/09 20:26:00;-29,5;71.7
448;2020/09/09 20:27:00;-29,6;71.7
449;2020/09/09 20:28:00;-29,6;71.7
450;2020/09/09 20:29:00;-29,6;71.7
451;2020/09/09 20:30:00;-29,7;71.7
452;2020/09/09 20:31:00;-29,7;72.1
453;2020/09/09 20:32:00;-29,7;71.7
454;2020/09/09 20:33:00;-29,8;72.1
455;2020/09/09 20:34:00;-29,8;72.1
456;2020/09/09 20:35:00;-29,8;72.1
457;2020/09/09 20:36:00;-29,9;72.1
458;2020/09/09 20:37:00;-29,9;72.1
459;2020/09/09 20:38:00;-30;71.7
460;2020/09/09 20:39:00;-30;72.1
461;2020/09/09 20:40:00;-30;72.1
462;2020/09/09 20:41:00;-30;72.1
463;2020/09/09 20:42:00;-30;72.1
464;2020/09/09 20:43:00;-30;72.1
465;2020/09/09 20:44:00;-30,1;72
466;2020/09/09 20:45:00;-30,1;72
467;2020/09/09 20:46:00;-30,1;72
468;2020/09/09 20:47:00;-30,1;72.4
469;2020/09/09 20:48:00;-30,2;72.4
470;2020/09/09 20:49:00;-30,2;72.4
471;2020/09/09 20:50:00;-30,2;72.4
472;2020/09/09 20:51:00;-30,2;72.4
473;2020/09/09 20:52:00;-30,2;72.4
474;2020/09/09 20:53:00;-30,2;72.9
475;2020/09/09 20:54:00;-30,2;72.9
476;2020/09/09 20:55:00;-30,2;72.9
477;2020/09/09 20:56:00;-30,2;72.9
478;2020/09/09 20:57:00;-30,2;73.3
479;2020/09/09 20:58:00;-30,2;73.3
480;2020/09/09 20:59:00;-30,2;73.3
481;2020/09/09 21:00:00;-30,2;73.3
482;2020/09/09 21:01:00;-30,2;73.3
483;2020/09/09 21:02:00;-30,3;73.3
484;2020/09/09 21:03:00;-30,3;73.3
485;2020/09/09 21:04:00;-30,3;73.3
486;2020/09/09 21:05:00;-30,3;73.3
487;2020/09/09 21:06:00;-30,3;73.2
488;2020/09/09 21:07:00;-30,4;72.8
489;2020/09/09 21:08:00;-30,4;72.8
490;2020/09/09 21:09:00;-30,4;72.8
491;2020/09/09 21:10:00;-30,5;72.8
492;2020/09/09 21:11:00;-30,5;72.8
493;2020/09/09 21:12:00;-30,5;72.8
494;2020/09/09 21:13:00;-30,5;72.8
495;2020/09/09 21:14:00;-30,5;72.8
496;2020/09/09 21:15:00;-30,5;73.2
497;2020/09/09 21:16:00;-30,5;73.2
498;2020/09/09 21:17:00;-30,5;73.2
499;2020/09/09 21:18:00;-30,6;73.2
500;2020/09/09 21:19:00;-30,6;73.2
501;2020/09/09 21:20:00;-30,6;73.2
502;2020/09/09 21:21:00;-30,6;73.2
503;2020/09/09 21:22:00;-30,6;73.2
504;2020/09/09 21:23:00;-30,6;73.2
505;2020/09/09 21:24:00;-30,6;73.2
506;2020/09/09 21:25:00;-30,6;73.2
507;2020/09/09 21:26:00;-30,6;73.2
508;2020/09/09 21:27:00;-30,6;73.2
509;2020/09/09 21:28:00;-30,6;73.6
510;2020/09/09 21:29:00;-30,5;73.6
511;2020/09/09 21:30:00;-30,5;73.6
512;2020/09/09 21:31:00;-30,5;73.6
513;2020/09/09 21:32:00;-30,4;74.1
514;2020/09/09 21:33:00;-30,4;74.1
515;2020/09/09 21:34:00;-30,3;74.1
516;2020/09/09 21:35:00;-30,3;74.1
517;2020/09/09 21:36:00;-30,3;74.5
518;2020/09/09 21:37:00;-30,2;74.5
519;2020/09/09 21:38:00;-30,2;74.1
520;2020/09/09 21:39:00;-30,1;74.1
521;2020/09/09 21:40:00;-30;74.1
522;2020/09/09 21:41:00;-30;74.2
523;2020/09/09 21:42:00;-30;74.2
524;2020/09/09 21:43:00;-30;74.2
525;2020/09/09 21:44:00;-29,9;74.2
526;2020/09/09 21:45:00;-29,9;73.8
527;2020/09/09 21:46:00;-29,8;73.8
528;2020/09/09 21:47:00;-29,7;73.8
529;2020/09/09 21:48:00;-29,7;73.8
530;2020/09/09 21:49:00;-29,6;73.4
531;2020/09/09 21:50:00;-29,5;73.5
532;2020/09/09 21:51:00;-29,4;73.5
533;2020/09/09 21:52:00;-29,3;73.5
534;2020/09/09 21:53:00;-29,2;73.1
535;2020/09/09 21:54:00;-29,1;73.1
536;2020/09/09 21:55:00;-29;72.7
537;2020/09/09 21:56:00;-28,9;72.8
538;2020/09/09 21:57:00;-28,8;72.8
539;2020/09/09 21:58:00;-28,7;72.4
540;2020/09/09 21:59:00;-28,6;72
541;2020/09/09 22:00:00;-28,5;72
542;2020/09/09 22:01:00;-28,3;71.6
543;2020/09/09 22:02:00;-28,2;71.2
544;2020/09/09 22:03:00;-28,1;71.3
545;2020/09/09 22:04:00;-28,1;70.9
546;2020/09/09 22:05:00;-27,9;70.5
547;2020/09/09 22:06:00;-27,8;70.5
548;2020/09/09 22:07:00;-27,6;70.1
549;2020/09/09 22:08:00;-27,5;69.7
550;2020/09/09 22:09:00;-27,4;69.7
551;2020/09/09 22:10:00;-27,3;69.3
552;2020/09/09 22:11:00;-27,2;68.9
553;2020/09/09 22:12:00;-27,1;68.9
554;2020/09/09 22:13:00;-27;69
555;2020/09/09 22:14:00;-27;68.5
556;2020/09/09 22:15:00;-26,9;68.5
557;2020/09/09 22:16:00;-26,8;68.1
558;2020/09/09 22:17:00;-26,7;67.7
559;2020/09/09 22:18:00;-26,7;67.3
560;2020/09/09 22:19:00;-26,6;67.3
561;2020/09/09 22:20:00;-26,5;66.9
562;2020/09/09 22:21:00;-26,5;66.4
563;2020/09/09 22:22:00;-26,4;66
564;2020/09/09 22:23:00;-26,2;65.6
565;2020/09/09 22:24:00;-26,1;65.2
566;2020/09/09 22:25:00;-26;64.3
567;2020/09/09 22:26:00;-25,9;63.8
568;2020/09/09 22:27:00;-25,8;63.4
569;2020/09/09 22:28:00;-25,8;63
570;2020/09/09 22:29:00;-25,7;62.5
571;2020/09/09 22:30:00;-25,6;61.6
572;2020/09/09 22:31:00;-25,5;61.6
573;2020/09/09 22:32:00;-25,5;61.6
