Informe de datos;;;;;
Archivo creado el:2022-05-28 17:29:52;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:08:47
47;2022-05-21 14:58:47;20,3;73,5;;
48;2022-05-21 15:03:47;20,3;73,5;;
49;2022-05-21 15:08:47;20,3;73,5;;
50;2022-05-21 15:13:47;20,3;73,5;;
51;2022-05-21 15:18:47;20,3;73;;
52;2022-05-21 15:23:47;20,3;73;;
53;2022-05-21 15:28:47;20,3;73;;
54;2022-05-21 15:33:47;20,3;73;;
55;2022-05-21 15:38:47;20,3;73;;
56;2022-05-21 15:43:47;20,3;73;;
57;2022-05-21 15:48:47;20,3;73;;
58;2022-05-21 15:53:47;20,3;73;;
59;2022-05-21 15:58:47;20,3;73;;
60;2022-05-21 16:03:47;20,3;73;;
61;2022-05-21 16:08:47;20,3;73;;
62;2022-05-21 16:13:47;20,3;73;;
63;2022-05-21 16:18:47;20,3;73,5;;
64;2022-05-21 16:23:47;20,3;73,9;;
65;2022-05-21 16:28:47;20,3;74,3;;
66;2022-05-21 16:33:47;20,3;74,3;;
67;2022-05-21 16:38:47;20,3;74,8;;
68;2022-05-21 16:43:47;20,2;74,7;;
69;2022-05-21 16:48:47;20,2;74,7;;
70;2022-05-21 16:53:47;20,2;73,9;;
71;2022-05-21 16:58:47;20,1;73,4;;
72;2022-05-21 17:03:47;20;72,5;;
73;2022-05-21 17:08:47;20;72,5;;
74;2022-05-21 17:13:47;19,9;72,1;;
75;2022-05-21 17:18:47;19,8;72,1;;
76;2022-05-21 17:23:47;19,8;72,5;;
77;2022-05-21 17:28:47;19,8;72,5;;
78;2022-05-21 17:33:47;19,8;72,1;;
79;2022-05-21 17:38:47;19,8;72;;
80;2022-05-21 17:43:47;19,8;72,5;;
81;2022-05-21 17:48:47;19,7;72,5;;
82;2022-05-21 17:53:47;19,7;72,5;;
83;2022-05-21 17:58:47;19,7;72,5;;
84;2022-05-21 18:03:47;19,7;72,9;;
85;2022-05-21 18:08:47;19,7;72,9;;
86;2022-05-21 18:13:47;19,7;72,9;;
87;2022-05-21 18:18:47;19,8;72,9;;
88;2022-05-21 18:23:47;19,8;72,9;;
89;2022-05-21 18:28:47;19,8;72,9;;
90;2022-05-21 18:33:47;19,8;72,9;;
91;2022-05-21 18:38:47;19,8;72,9;;
92;2022-05-21 18:43:47;19,8;72,9;;
93;2022-05-21 18:48:47;19,8;72,9;;
94;2022-05-21 18:53:47;19,8;72,9;;
95;2022-05-21 18:58:47;19,8;72,9;;
96;2022-05-21 19:03:47;19,8;72,9;;
97;2022-05-21 19:08:47;19,8;72,9;;
98;2022-05-21 19:13:47;19,8;72,9;;
99;2022-05-21 19:18:47;19,8;72,9;;
100;2022-05-21 19:23:47;19,8;72,9;;
101;2022-05-21 19:28:47;19,8;72,9;;
102;2022-05-21 19:33:47;19,8;72,9;;
103;2022-05-21 19:38:47;19,8;72,9;;
104;2022-05-21 19:43:47;19,8;72,9;;
105;2022-05-21 19:48:47;19,8;72,9;;
106;2022-05-21 19:53:47;19,8;72,9;;
107;2022-05-21 19:58:47;19,8;72,9;;
108;2022-05-21 20:03:47;19,8;72,9;;
109;2022-05-21 20:08:47;19,8;72,5;;
110;2022-05-21 20:13:47;19,8;72,5;;
111;2022-05-21 20:18:47;19,8;72;;
112;2022-05-21 20:23:47;19,8;72;;
113;2022-05-21 20:28:47;19,8;72;;
114;2022-05-21 20:33:47;19,8;72;;
115;2022-05-21 20:38:47;19,7;72;;
116;2022-05-21 20:43:47;19,7;71,6;;
117;2022-05-21 20:48:47;19,7;71,6;;
118;2022-05-21 20:53:47;19,7;71,6;;
119;2022-05-21 20:58:47;19,7;71,6;;
120;2022-05-21 21:03:47;19,7;71,6;;
121;2022-05-21 21:08:47;19,7;71,6;;
122;2022-05-21 21:13:47;19,7;71,6;;
123;2022-05-21 21:18:47;19,6;71,6;;
124;2022-05-21 21:23:47;19,6;71,6;;
125;2022-05-21 21:28:47;19,6;71,1;;
126;2022-05-21 21:33:47;19,6;71,1;;
127;2022-05-21 21:38:47;19,6;71,1;;
128;2022-05-21 21:43:47;19,6;71,1;;
129;2022-05-21 21:48:47;19,6;71,1;;
130;2022-05-21 21:53:47;19,5;71,1;;
131;2022-05-21 21:58:47;19,5;71,1;;
132;2022-05-21 22:03:47;19,5;71,1;;
133;2022-05-21 22:08:47;19,5;70,7;;
134;2022-05-21 22:13:47;19,5;70,7;;
135;2022-05-21 22:18:47;19,5;70,7;;
136;2022-05-21 22:23:47;19,4;70,7;;
137;2022-05-21 22:28:47;19,4;70,2;;
138;2022-05-21 22:33:47;19,4;70,2;;
139;2022-05-21 22:38:47;19,4;70,2;;
140;2022-05-21 22:43:47;19,4;70,2;;
141;2022-05-21 22:48:47;19,4;70,2;;
142;2022-05-21 22:53:47;19,3;70,2;;
143;2022-05-21 22:58:47;19,3;70,2;;
144;2022-05-21 23:03:47;19,3;70,2;;
145;2022-05-21 23:08:47;19,3;70,2;;
146;2022-05-21 23:13:47;19,3;70,2;;
147;2022-05-21 23:18:47;19,3;70,2;;
148;2022-05-21 23:23:47;19,2;70,2;;
149;2022-05-21 23:28:47;19,2;70,2;;
150;2022-05-21 23:33:47;19,2;70,2;;
151;2022-05-21 23:38:47;19,2;70,2;;
152;2022-05-21 23:43:47;19,2;69,7;;
153;2022-05-21 23:48:47;19,2;69,7;;
154;2022-05-21 23:53:47;19,2;69,7;;
155;2022-05-21 23:58:47;19,2;69,7;;
156;2022-05-22 00:03:47;19,2;69,7;;
157;2022-05-22 00:08:47;19,2;69,7;;
158;2022-05-22 00:13:47;19,2;69,7;;
159;2022-05-22 00:18:47;19,2;69,7;;
160;2022-05-22 00:23:47;19,1;69,7;;
161;2022-05-22 00:28:47;19,1;69,7;;
162;2022-05-22 00:33:47;19,1;69,3;;
163;2022-05-22 00:38:47;19,1;69,3;;
164;2022-05-22 00:43:47;19;69,2;;
165;2022-05-22 00:48:47;19;69,2;;
166;2022-05-22 00:53:47;19;69,2;;
167;2022-05-22 00:58:47;19;69,2;;
168;2022-05-22 01:03:47;19;69,2;;
169;2022-05-22 01:08:47;19;69,2;;
170;2022-05-22 01:13:47;18,9;69,2;;
171;2022-05-22 01:18:47;18,9;69,2;;
172;2022-05-22 01:23:47;18,9;69,2;;
173;2022-05-22 01:28:47;18,9;69,2;;
174;2022-05-22 01:33:47;18,9;69,2;;
175;2022-05-22 01:38:47;18,9;69,2;;
176;2022-05-22 01:43:47;18,9;69,2;;
177;2022-05-22 01:48:47;18,9;69,2;;
178;2022-05-22 01:53:47;18,9;69,2;;
179;2022-05-22 01:58:47;18,8;69,2;;
180;2022-05-22 02:03:47;18,8;69,2;;
181;2022-05-22 02:08:47;18,8;69,2;;
182;2022-05-22 02:13:47;18,8;69,2;;
183;2022-05-22 02:18:47;18,8;69,2;;
184;2022-05-22 02:23:47;18,7;69,2;;
185;2022-05-22 02:28:47;18,7;69,2;;
186;2022-05-22 02:33:47;18,7;69,2;;
187;2022-05-22 02:38:47;18,7;69,2;;
188;2022-05-22 02:43:47;18,7;69,2;;
189;2022-05-22 02:48:47;18,7;69,2;;
190;2022-05-22 02:53:47;18,6;69,2;;
191;2022-05-22 02:58:47;18,6;69,2;;
192;2022-05-22 03:03:47;18,6;69,2;;
193;2022-05-22 03:08:47;18,6;69,2;;
194;2022-05-22 03:13:47;18,6;69,2;;
195;2022-05-22 03:18:47;18,6;69,2;;
196;2022-05-22 03:23:47;18,6;69,2;;
197;2022-05-22 03:28:47;18,6;69,2;;
198;2022-05-22 03:33:47;18,6;69,2;;
199;2022-05-22 03:38:47;18,6;69,2;;
200;2022-05-22 03:43:47;18,6;69,2;;
201;2022-05-22 03:48:47;18,6;69,6;;
202;2022-05-22 03:53:47;18,6;69,6;;
203;2022-05-22 03:58:47;18,6;69,6;;
204;2022-05-22 04:03:47;18,6;69,6;;
205;2022-05-22 04:08:47;18,6;69,6;;
206;2022-05-22 04:13:47;18,6;69,6;;
207;2022-05-22 04:18:47;18,6;69,6;;
208;2022-05-22 04:23:47;18,6;69,6;;
209;2022-05-22 04:28:47;18,6;69,6;;
210;2022-05-22 04:33:47;18,6;69,6;;
211;2022-05-22 04:38:47;18,6;70,1;;
212;2022-05-22 04:43:47;18,6;70,1;;
213;2022-05-22 04:48:47;18,6;70,1;;
214;2022-05-22 04:53:47;18,6;70,1;;
215;2022-05-22 04:58:47;18,6;70,1;;
216;2022-05-22 05:03:47;18,6;70,1;;
217;2022-05-22 05:08:47;18,7;70,5;;
218;2022-05-22 05:13:47;18,7;70,5;;
219;2022-05-22 05:18:47;18,7;70,5;;
220;2022-05-22 05:23:47;18,7;70,5;;
221;2022-05-22 05:28:47;18,7;71;;
222;2022-05-22 05:33:47;18,7;71;;
223;2022-05-22 05:38:47;18,7;71;;
224;2022-05-22 05:43:47;18,7;71;;
225;2022-05-22 05:48:47;18,7;71;;
226;2022-05-22 05:53:47;18,7;71;;
227;2022-05-22 05:58:47;18,7;71;;
228;2022-05-22 06:03:47;18,7;71,4;;
229;2022-05-22 06:08:47;18,7;71,4;;
230;2022-05-22 06:13:47;18,7;71,4;;
231;2022-05-22 06:18:47;18,6;71,4;;
232;2022-05-22 06:23:47;18,6;71,4;;
233;2022-05-22 06:28:47;18,6;71,4;;
234;2022-05-22 06:33:47;18,6;71,4;;
235;2022-05-22 06:38:47;18,5;71,8;;
236;2022-05-22 06:43:47;18,5;71,8;;
237;2022-05-22 06:48:47;18,5;71,8;;
238;2022-05-22 06:53:47;18,4;71,8;;
239;2022-05-22 06:58:47;18,4;72,2;;
240;2022-05-22 07:03:47;18,5;72,2;;
241;2022-05-22 07:08:47;18,5;72,7;;
242;2022-05-22 07:13:47;18,5;72,7;;
243;2022-05-22 07:18:47;18,5;72,7;;
244;2022-05-22 07:23:47;18,5;72,7;;
245;2022-05-22 07:28:47;18,5;72,2;;
246;2022-05-22 07:33:47;18,6;72,2;;
247;2022-05-22 07:38:47;18,6;72,2;;
248;2022-05-22 07:43:47;18,6;72,3;;
249;2022-05-22 07:48:47;18,6;72,3;;
250;2022-05-22 07:53:47;18,6;72,3;;
251;2022-05-22 07:58:47;18,6;72,7;;
252;2022-05-22 08:03:47;18,7;72,7;;
253;2022-05-22 08:08:47;18,7;72,7;;
254;2022-05-22 08:13:47;18,7;72,7;;
255;2022-05-22 08:18:47;18,8;72,7;;
256;2022-05-22 08:23:47;18,8;72,7;;
257;2022-05-22 08:28:47;18,8;72,7;;
258;2022-05-22 08:33:47;18,9;72,7;;
259;2022-05-22 08:38:47;18,9;72,7;;
260;2022-05-22 08:43:47;18,9;72,7;;
261;2022-05-22 08:48:47;18,9;72,8;;
262;2022-05-22 08:53:47;18,9;72,8;;
263;2022-05-22 08:58:47;19;72,8;;
264;2022-05-22 09:03:47;19;72,3;;
265;2022-05-22 09:08:47;19;72,3;;
266;2022-05-22 09:13:47;19;72,8;;
267;2022-05-22 09:18:47;19;72,3;;
268;2022-05-22 09:23:47;19;72,3;;
269;2022-05-22 09:28:47;19;72,3;;
270;2022-05-22 09:33:47;19;72,8;;
271;2022-05-22 09:38:47;19,1;72,8;;
272;2022-05-22 09:43:47;19,1;72,3;;
273;2022-05-22 09:48:47;19,1;72,4;;
274;2022-05-22 09:53:47;19,1;72,8;;
275;2022-05-22 09:58:47;19,1;72,4;;
276;2022-05-22 10:03:47;19,1;72,4;;
277;2022-05-22 10:08:47;19,1;72,4;;
278;2022-05-22 10:13:47;19,1;72,4;;
279;2022-05-22 10:18:47;19,2;72,4;;
280;2022-05-22 10:23:47;19,2;72,4;;
281;2022-05-22 10:28:47;19,2;72,4;;
282;2022-05-22 10:33:47;19,2;72,4;;
283;2022-05-22 10:38:47;19,2;72,4;;
284;2022-05-22 10:43:47;19,2;71,9;;
285;2022-05-22 10:48:47;19,2;71,9;;
286;2022-05-22 10:53:47;19,2;71,9;;
287;2022-05-22 10:58:47;19,2;71,9;;
288;2022-05-22 11:03:47;19,2;71,9;;
289;2022-05-22 11:08:47;19,2;72;;
290;2022-05-22 11:13:47;19,3;72;;
291;2022-05-22 11:18:47;19,3;72;;
292;2022-05-22 11:23:47;19,4;72;;
293;2022-05-22 11:28:47;19,4;72;;
294;2022-05-22 11:33:47;19,4;72;;
295;2022-05-22 11:38:47;19,4;72;;
296;2022-05-22 11:43:47;19,5;72;;
297;2022-05-22 11:48:47;19,5;72;;
298;2022-05-22 11:53:47;19,5;72;;
299;2022-05-22 11:58:47;19,6;72;;
300;2022-05-22 12:03:47;19,6;72,4;;
301;2022-05-22 12:08:47;19,6;72,4;;
302;2022-05-22 12:13:47;19,6;72,5;;
303;2022-05-22 12:18:47;19,6;72,5;;
304;2022-05-22 12:23:47;19,6;72,5;;
305;2022-05-22 12:28:47;19,7;72,5;;
306;2022-05-22 12:33:47;19,7;72,5;;
307;2022-05-22 12:38:47;19,8;72,5;;
308;2022-05-22 12:43:47;19,8;72,9;;
309;2022-05-22 12:48:47;19,8;72,9;;
310;2022-05-22 12:53:47;19,8;72,9;;
311;2022-05-22 12:58:47;19,8;72,9;;
312;2022-05-22 13:03:47;19,9;72,9;;
313;2022-05-22 13:08:47;19,9;72,9;;
314;2022-05-22 13:13:47;20;73;;
315;2022-05-22 13:18:47;20;73;;
316;2022-05-22 13:23:47;20,1;73;;
317;2022-05-22 13:28:47;20,1;72,6;;
318;2022-05-22 13:33:47;20,2;72,6;;
319;2022-05-22 13:38:47;20,2;72,1;;
320;2022-05-22 13:43:47;20,2;72,1;;
321;2022-05-22 13:48:47;20,3;72,1;;
322;2022-05-22 13:53:47;20,3;71,7;;
323;2022-05-22 13:58:47;20,3;71,7;;
324;2022-05-22 14:03:47;20,3;72,2;;
325;2022-05-22 14:08:47;20,4;72,2;;
326;2022-05-22 14:13:47;20,5;71,7;;
327;2022-05-22 14:18:47;20,5;71,7;;
328;2022-05-22 14:23:47;20,5;71,3;;
329;2022-05-22 14:28:47;20,6;71,3;;
330;2022-05-22 14:33:47;20,6;70,9;;
331;2022-05-22 14:38:47;20,6;70,9;;
332;2022-05-22 14:43:47;20,6;70,4;;
333;2022-05-22 14:48:47;20,6;70,4;;
334;2022-05-22 14:53:47;20,6;70,4;;
335;2022-05-22 14:58:47;20,6;70,4;;
336;2022-05-22 15:03:47;20,6;70,4;;
337;2022-05-22 15:08:47;20,6;70,4;;
338;2022-05-22 15:13:47;20,5;70,4;;
339;2022-05-22 15:18:47;20,5;70,4;;
340;2022-05-22 15:23:47;20,5;70,9;;
341;2022-05-22 15:28:47;20,5;70,9;;
342;2022-05-22 15:33:47;20,5;71,3;;
343;2022-05-22 15:38:47;20,5;71,3;;
344;2022-05-22 15:43:47;20,5;71,7;;
345;2022-05-22 15:48:47;20,5;72,2;;
346;2022-05-22 15:53:47;20,5;72,6;;
347;2022-05-22 15:58:47;20,5;73,1;;
348;2022-05-22 16:03:47;20,5;73,1;;
349;2022-05-22 16:08:47;20,4;73,1;;
350;2022-05-22 16:13:47;20,4;73;;
351;2022-05-22 16:18:47;20,4;73;;
352;2022-05-22 16:23:47;20,4;73;;
353;2022-05-22 16:28:47;20,4;73;;
354;2022-05-22 16:33:47;20,4;73;;
355;2022-05-22 16:38:47;20,3;73;;
356;2022-05-22 16:43:47;20,3;73,5;;
357;2022-05-22 16:48:47;20,3;73,5;;
358;2022-05-22 16:53:47;20,3;73,5;;
359;2022-05-22 16:58:47;20,3;73,5;;
360;2022-05-22 17:03:47;20,3;73,5;;
361;2022-05-22 17:08:47;20,3;73,5;;
362;2022-05-22 17:13:47;20,3;73,9;;
363;2022-05-22 17:18:47;20,3;73,9;;
364;2022-05-22 17:23:47;20,3;73,9;;
365;2022-05-22 17:28:47;20,3;73,9;;
366;2022-05-22 17:33:47;20,3;73,9;;
367;2022-05-22 17:38:47;20,3;73,9;;
368;2022-05-22 17:43:47;20,3;73,9;;
369;2022-05-22 17:48:47;20,3;73,9;;
370;2022-05-22 17:53:47;20,3;73,9;;
371;2022-05-22 17:58:47;20,3;73,9;;
372;2022-05-22 18:03:47;20,3;73,9;;
373;2022-05-22 18:08:47;20,3;73,9;;
374;2022-05-22 18:13:47;20,3;73,9;;
375;2022-05-22 18:18:47;20,3;73,5;;
376;2022-05-22 18:23:47;20,3;73,4;;
377;2022-05-22 18:28:47;20,3;73,5;;
378;2022-05-22 18:33:47;20,3;73,5;;
379;2022-05-22 18:38:47;20,3;73,4;;
380;2022-05-22 18:43:47;20,3;73,5;;
381;2022-05-22 18:48:47;20,3;73,4;;
382;2022-05-22 18:53:47;20,3;73,4;;
383;2022-05-22 18:58:47;20,3;73,4;;
384;2022-05-22 19:03:47;20,3;73,4;;
385;2022-05-22 19:08:47;20,2;73,4;;
386;2022-05-22 19:13:47;20,2;73,4;;
387;2022-05-22 19:18:47;20,2;73,9;;
388;2022-05-22 19:23:47;20,2;73,9;;
389;2022-05-22 19:28:47;20,2;73,9;;
390;2022-05-22 19:33:47;20,2;73,9;;
391;2022-05-22 19:38:47;20,2;73,9;;
392;2022-05-22 19:43:47;20,2;73,9;;
393;2022-05-22 19:48:47;20,2;73,9;;
394;2022-05-22 19:53:47;20,2;73,9;;
395;2022-05-22 19:58:47;20,2;73,9;;
396;2022-05-22 20:03:47;20,2;73,9;;
397;2022-05-22 20:08:47;20,2;73,9;;
398;2022-05-22 20:13:47;20,2;73,9;;
399;2022-05-22 20:18:47;20,2;73,9;;
400;2022-05-22 20:23:47;20,2;73,9;;
401;2022-05-22 20:28:47;20,2;73,9;;
402;2022-05-22 20:33:47;20,2;73,9;;
403;2022-05-22 20:38:47;20,2;73,9;;
404;2022-05-22 20:43:47;20,2;73,9;;
405;2022-05-22 20:48:47;20,2;73,9;;
406;2022-05-22 20:53:47;20,2;73,9;;
407;2022-05-22 20:58:47;20,2;73,9;;
408;2022-05-22 21:03:47;20,2;73,9;;
409;2022-05-22 21:08:47;20,2;73,9;;
410;2022-05-22 21:13:47;20,2;73,9;;
411;2022-05-22 21:18:47;20,2;73,9;;
412;2022-05-22 21:23:47;20,2;73,9;;
413;2022-05-22 21:28:47;20,2;73,9;;
414;2022-05-22 21:33:47;20,2;73,9;;
415;2022-05-22 21:38:47;20,2;73,9;;
416;2022-05-22 21:43:47;20,2;73,9;;
417;2022-05-22 21:48:47;20,2;73,9;;
418;2022-05-22 21:53:47;20,1;73,9;;
419;2022-05-22 21:58:47;20,1;73,9;;
420;2022-05-22 22:03:47;20,1;73,9;;
421;2022-05-22 22:08:47;20,1;73,9;;
422;2022-05-22 22:13:47;20,1;73,9;;
423;2022-05-22 22:18:47;20,1;73,9;;
424;2022-05-22 22:23:47;20,1;73,9;;
425;2022-05-22 22:28:47;20,1;73,4;;
426;2022-05-22 22:33:47;20,1;73,4;;
427;2022-05-22 22:38:47;20,1;73,9;;
428;2022-05-22 22:43:47;20,1;73,8;;
429;2022-05-22 22:48:47;20,1;73,8;;
430;2022-05-22 22:53:47;20,1;73,9;;
431;2022-05-22 22:58:47;20,1;73,4;;
432;2022-05-22 23:03:47;20,1;73,4;;
433;2022-05-22 23:08:47;20,1;72,5;;
434;2022-05-22 23:13:47;20;71,2;;
435;2022-05-22 23:18:47;20;70,8;;
436;2022-05-22 23:23:47;19,9;70,8;;
437;2022-05-22 23:28:47;19,9;70,3;;
438;2022-05-22 23:33:47;19,9;70,3;;
439;2022-05-22 23:38:47;19,8;70,3;;
440;2022-05-22 23:43:47;19,8;70,3;;
441;2022-05-22 23:48:47;19,8;70,7;;
442;2022-05-22 23:53:47;19,8;70,7;;
443;2022-05-22 23:58:47;19,8;70,7;;
444;2022-05-23 00:03:47;19,8;70,7;;
445;2022-05-23 00:08:47;19,8;70,3;;
446;2022-05-23 00:13:47;19,8;70,3;;
447;2022-05-23 00:18:47;19,8;70,3;;
448;2022-05-23 00:23:47;19,7;69,8;;
449;2022-05-23 00:28:47;19,7;69,8;;
450;2022-05-23 00:33:47;19,7;69,4;;
451;2022-05-23 00:38:47;19,6;69,4;;
452;2022-05-23 00:43:47;19,6;69,4;;
453;2022-05-23 00:48:47;19,6;69,4;;
454;2022-05-23 00:53:47;19,6;69,4;;
455;2022-05-23 00:58:47;19,6;69,4;;
456;2022-05-23 01:03:47;19,6;69,4;;
457;2022-05-23 01:08:47;19,6;69,4;;
458;2022-05-23 01:13:47;19,6;69,4;;
459;2022-05-23 01:18:47;19,6;69,4;;
460;2022-05-23 01:23:47;19,5;69,4;;
461;2022-05-23 01:28:47;19,5;69,4;;
462;2022-05-23 01:33:47;19,5;69,3;;
463;2022-05-23 01:38:47;19,5;69,3;;
464;2022-05-23 01:43:47;19,5;69,3;;
465;2022-05-23 01:48:47;19,5;69,3;;
466;2022-05-23 01:53:47;19,5;69,3;;
467;2022-05-23 01:58:47;19,5;69,3;;
468;2022-05-23 02:03:47;19,5;69,3;;
469;2022-05-23 02:08:47;19,5;69,3;;
470;2022-05-23 02:13:47;19,5;69,3;;
471;2022-05-23 02:18:47;19,4;69,3;;
472;2022-05-23 02:23:47;19,4;69,3;;
473;2022-05-23 02:28:47;19,4;69,3;;
474;2022-05-23 02:33:47;19,4;68,9;;
475;2022-05-23 02:38:47;19,4;68,9;;
476;2022-05-23 02:43:47;19,3;68,9;;
477;2022-05-23 02:48:47;19,3;68,9;;
478;2022-05-23 02:53:47;19,3;68,4;;
479;2022-05-23 02:58:47;19,3;68,4;;
480;2022-05-23 03:03:47;19,3;68,4;;
481;2022-05-23 03:08:47;19,3;68;;
482;2022-05-23 03:13:47;19,2;67,9;;
483;2022-05-23 03:18:47;19,2;67,5;;
484;2022-05-23 03:23:47;19,2;67,5;;
485;2022-05-23 03:28:47;19,2;67,5;;
486;2022-05-23 03:33:47;19,2;67,5;;
487;2022-05-23 03:38:47;19,2;67,5;;
488;2022-05-23 03:43:47;19,2;67,5;;
489;2022-05-23 03:48:47;19,1;67,5;;
490;2022-05-23 03:53:47;19,1;67,5;;
491;2022-05-23 03:58:47;19,1;67,5;;
492;2022-05-23 04:03:47;19,1;67,5;;
493;2022-05-23 04:08:47;19,1;67,5;;
494;2022-05-23 04:13:47;19,1;67,5;;
495;2022-05-23 04:18:47;19,1;67,5;;
496;2022-05-23 04:23:47;19,1;67,5;;
497;2022-05-23 04:28:47;19,1;67,9;;
498;2022-05-23 04:33:47;19,1;67,9;;
499;2022-05-23 04:38:47;19;67,9;;
500;2022-05-23 04:43:47;19;67,9;;
501;2022-05-23 04:48:47;19;67,9;;
502;2022-05-23 04:53:47;19;67,9;;
503;2022-05-23 04:58:47;19;67,9;;
504;2022-05-23 05:03:47;19;67,9;;
505;2022-05-23 05:08:47;19;68,3;;
506;2022-05-23 05:13:47;19;68,3;;
507;2022-05-23 05:18:47;19;68,3;;
508;2022-05-23 05:23:47;19;68,3;;
509;2022-05-23 05:28:47;19;68,3;;
510;2022-05-23 05:33:47;19;67,9;;
511;2022-05-23 05:38:47;19;67,9;;
512;2022-05-23 05:43:47;19;67,9;;
513;2022-05-23 05:48:47;18,9;67,9;;
514;2022-05-23 05:53:47;18,9;67,9;;
515;2022-05-23 05:58:47;18,9;67,4;;
516;2022-05-23 06:03:47;18,8;67,4;;
517;2022-05-23 06:08:47;18,8;67,4;;
518;2022-05-23 06:13:47;18,7;67,4;;
519;2022-05-23 06:18:47;18,7;67,4;;
520;2022-05-23 06:23:47;18,7;67,8;;
521;2022-05-23 06:28:47;18,7;67,8;;
522;2022-05-23 06:33:47;18,6;67,8;;
523;2022-05-23 06:38:47;18,6;67,8;;
524;2022-05-23 06:43:47;18,6;67,8;;
525;2022-05-23 06:48:47;18,6;67,8;;
526;2022-05-23 06:53:47;18,6;68,3;;
527;2022-05-23 06:58:47;18,6;68,3;;
528;2022-05-23 07:03:47;18,7;68,3;;
529;2022-05-23 07:08:47;18,7;68,3;;
530;2022-05-23 07:13:47;18,7;67,8;;
531;2022-05-23 07:18:47;18,7;68,3;;
532;2022-05-23 07:23:47;18,7;68,3;;
533;2022-05-23 07:28:47;18,8;68,3;;
534;2022-05-23 07:33:47;18,8;68,8;;
535;2022-05-23 07:38:47;18,8;68,8;;
536;2022-05-23 07:43:47;18,8;68,3;;
