RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger V400;;
Number;7184200157;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2655;;
Temperature Maximum;22,7°C;;
Temperature Minimum;11,8°C;;
Temperature Average;16,3°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;69,1%RH;;
Humidity Minimum;48,7%RH;;
Humidity Average;60,9%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-23 10:17:23;;
End Time;2022-05-02 15:27:23;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
515;2022-04-25 05:07:23;15,9;65,6
516;2022-04-25 05:12:23;15,9;65,6
517;2022-04-25 05:17:23;15,9;65,6
518;2022-04-25 05:22:23;15,8;65,6
519;2022-04-25 05:27:23;15,8;65,6
520;2022-04-25 05:32:23;15,7;65,6
521;2022-04-25 05:37:23;15,7;65,6
522;2022-04-25 05:42:23;15,7;65,6
523;2022-04-25 05:47:23;15,7;65,6
524;2022-04-25 05:52:23;15,6;65,6
525;2022-04-25 05:57:23;15,6;65,6
526;2022-04-25 06:02:23;15,6;65,5
527;2022-04-25 06:07:23;15,5;65,5
528;2022-04-25 06:12:23;15,5;65,5
529;2022-04-25 06:17:23;15,5;66
530;2022-04-25 06:22:23;15,4;65,5
531;2022-04-25 06:27:23;15,4;65,5
532;2022-04-25 06:32:23;15,4;65,5
533;2022-04-25 06:37:23;15,4;65,5
534;2022-04-25 06:42:23;15,4;65,5
535;2022-04-25 06:47:23;15,4;65,5
536;2022-04-25 06:52:23;15,4;65,5
537;2022-04-25 06:57:23;15,4;65,5
538;2022-04-25 07:02:23;15,3;65,5
539;2022-04-25 07:07:23;15,3;65,5
540;2022-04-25 07:12:23;15,3;65,5
541;2022-04-25 07:17:23;15,3;65,5
542;2022-04-25 07:22:23;15,3;65,5
543;2022-04-25 07:27:23;15,2;65,5
544;2022-04-25 07:32:23;15,2;65,5
545;2022-04-25 07:37:23;15,2;65,5
546;2022-04-25 07:42:23;15,2;65,5
547;2022-04-25 07:47:23;15,2;65,5
548;2022-04-25 07:52:23;15,2;65,5
549;2022-04-25 07:57:23;15,2;65,5
550;2022-04-25 08:02:23;15,2;65,5
551;2022-04-25 08:07:23;15,3;65,5
552;2022-04-25 08:12:23;15,3;65,5
553;2022-04-25 08:17:23;15,4;65,5
554;2022-04-25 08:22:23;15,4;65,5
555;2022-04-25 08:27:23;15,4;65,1
556;2022-04-25 08:32:23;15,5;65,1
557;2022-04-25 08:37:23;15,6;65,1
558;2022-04-25 08:42:23;15,6;65,1
559;2022-04-25 08:47:23;15,7;65,1
560;2022-04-25 08:52:23;15,7;64,7
561;2022-04-25 08:57:23;15,8;65,1
562;2022-04-25 09:02:23;15,9;65,1
563;2022-04-25 09:07:23;15,9;65,1
564;2022-04-25 09:12:23;16;65,2
565;2022-04-25 09:17:23;16;65,2
566;2022-04-25 09:22:23;16,1;65,2
567;2022-04-25 09:27:23;16,2;64,7
568;2022-04-25 09:32:23;16,4;64,8
569;2022-04-25 09:37:23;16,5;64,3
570;2022-04-25 09:42:23;16,6;64,3
571;2022-04-25 09:47:23;16,7;63,9
572;2022-04-25 09:52:23;16,8;63,9
573;2022-04-25 09:57:23;16,8;63,5
574;2022-04-25 10:02:23;16,9;63,5
575;2022-04-25 10:07:23;17;63,5
576;2022-04-25 10:12:23;17,1;63
577;2022-04-25 10:17:23;17,2;63,1
578;2022-04-25 10:22:23;17,4;63,1
579;2022-04-25 10:27:23;17,4;63,1
580;2022-04-25 10:32:23;17,6;62,6
581;2022-04-25 10:37:23;17,7;62,7
582;2022-04-25 10:42:23;17,8;62,7
583;2022-04-25 10:47:23;17,9;62,7
584;2022-04-25 10:52:23;17,9;62,2
585;2022-04-25 10:57:23;18;62,3
586;2022-04-25 11:02:23;18;62,3
587;2022-04-25 11:07:23;18,1;61,8
588;2022-04-25 11:12:23;18,3;61,8
589;2022-04-25 11:17:23;18,4;61,4
590;2022-04-25 11:22:23;18,5;61,4
591;2022-04-25 11:27:23;18,6;60,9
592;2022-04-25 11:32:23;18,7;60,9
593;2022-04-25 11:37:23;18,8;60,5
594;2022-04-25 11:42:23;18,9;60,5
595;2022-04-25 11:47:23;19;60
596;2022-04-25 11:52:23;19,1;59,6
597;2022-04-25 11:57:23;19,2;59,6
598;2022-04-25 12:02:23;19,3;59,1
599;2022-04-25 12:07:23;19,5;58,7
600;2022-04-25 12:12:23;19,6;58,7
601;2022-04-25 12:17:23;19,6;58,7
602;2022-04-25 12:22:23;19,6;58,7
603;2022-04-25 12:27:23;19,6;58,2
604;2022-04-25 12:32:23;19,7;58,2
605;2022-04-25 12:37:23;19,7;58,2
606;2022-04-25 12:42:23;19,8;57,7
607;2022-04-25 12:47:23;19,8;57,3
608;2022-04-25 12:52:23;19,9;57,3
609;2022-04-25 12:57:23;19,9;56,8
610;2022-04-25 13:02:23;19,9;56,8
611;2022-04-25 13:07:23;19,9;56,8
612;2022-04-25 13:12:23;20;56,3
613;2022-04-25 13:17:23;20,2;56,3
614;2022-04-25 13:22:23;20,3;55,9
615;2022-04-25 13:27:23;20,3;55,4
616;2022-04-25 13:32:23;20,4;54,9
617;2022-04-25 13:37:23;20,4;54,9
618;2022-04-25 13:42:23;20,4;54,9
619;2022-04-25 13:47:23;20,5;54,9
620;2022-04-25 13:52:23;20,5;54,4
621;2022-04-25 13:57:23;20,6;54,4
622;2022-04-25 14:02:23;20,5;54,4
623;2022-04-25 14:07:23;20,5;54,4
624;2022-04-25 14:12:23;20,5;54,4
625;2022-04-25 14:17:23;20,5;54,9
626;2022-04-25 14:22:23;20,6;54,4
627;2022-04-25 14:27:23;20,6;54,4
628;2022-04-25 14:32:23;20,7;54
629;2022-04-25 14:37:23;20,7;54
630;2022-04-25 14:42:23;20,8;54
631;2022-04-25 14:47:23;20,8;54
632;2022-04-25 14:52:23;20,8;54
633;2022-04-25 14:57:23;20,8;54
634;2022-04-25 15:02:23;20,8;54
635;2022-04-25 15:07:23;20,9;54
636;2022-04-25 15:12:23;20,9;54
637;2022-04-25 15:17:23;20,9;54
638;2022-04-25 15:22:23;20,9;54
639;2022-04-25 15:27:23;20,9;54
640;2022-04-25 15:32:23;20,9;54
641;2022-04-25 15:37:23;21;54
642;2022-04-25 15:42:23;21;54
643;2022-04-25 15:47:23;21;54
644;2022-04-25 15:52:23;21;54
645;2022-04-25 15:57:23;20,9;54
646;2022-04-25 16:02:23;20,9;54
647;2022-04-25 16:07:23;20,9;54,5
648;2022-04-25 16:12:23;20,9;54,5
649;2022-04-25 16:17:23;20,9;55
650;2022-04-25 16:22:23;20,9;55
651;2022-04-25 16:27:23;20,8;55
652;2022-04-25 16:32:23;20,8;55
653;2022-04-25 16:37:23;20,7;55,4
654;2022-04-25 16:42:23;20,6;55,4
655;2022-04-25 16:47:23;20,6;55,9
656;2022-04-25 16:52:23;20,6;55,9
657;2022-04-25 16:57:23;20,5;55,9
658;2022-04-25 17:02:23;20,5;56,4
659;2022-04-25 17:07:23;20,4;56,4
660;2022-04-25 17:12:23;20,3;56,9
661;2022-04-25 17:17:23;20,2;56,8
662;2022-04-25 17:22:23;20,1;57,3
663;2022-04-25 17:27:23;20;57,8
664;2022-04-25 17:32:23;19,9;57,8
665;2022-04-25 17:37:23;19,8;58,2
666;2022-04-25 17:42:23;19,8;58,7
667;2022-04-25 17:47:23;19,7;58,7
668;2022-04-25 17:52:23;19,6;58,7
669;2022-04-25 17:57:23;19,5;59,2
670;2022-04-25 18:02:23;19,4;59,1
671;2022-04-25 18:07:23;19,3;59,6
672;2022-04-25 18:12:23;19,3;59,6
673;2022-04-25 18:17:23;19,2;59,6
674;2022-04-25 18:22:23;19,2;60,1
675;2022-04-25 18:27:23;19,1;60,1
676;2022-04-25 18:32:23;19;60,5
677;2022-04-25 18:37:23;19;60,5
678;2022-04-25 18:42:23;18,9;60,5
679;2022-04-25 18:47:23;18,9;60,5
680;2022-04-25 18:52:23;18,8;61
681;2022-04-25 18:57:23;18,8;61
682;2022-04-25 19:02:23;18,7;61,4
683;2022-04-25 19:07:23;18,7;61,4
684;2022-04-25 19:12:23;18,6;61,4
685;2022-04-25 19:17:23;18,6;61,9
686;2022-04-25 19:22:23;18,6;61,9
687;2022-04-25 19:27:23;18,5;62,3
688;2022-04-25 19:32:23;18,5;62,3
689;2022-04-25 19:37:23;18,5;62,3
690;2022-04-25 19:42:23;18,4;62,8
691;2022-04-25 19:47:23;18,4;62,8
692;2022-04-25 19:52:23;18,3;62,8
693;2022-04-25 19:57:23;18,2;63,2
694;2022-04-25 20:02:23;18,2;63,2
695;2022-04-25 20:07:23;18,1;63,2
696;2022-04-25 20:12:23;18,1;63,7
697;2022-04-25 20:17:23;18,1;63,7
698;2022-04-25 20:22:23;18;63,6
699;2022-04-25 20:27:23;18;64,1
700;2022-04-25 20:32:23;18;64,1
701;2022-04-25 20:37:23;18;64,1
702;2022-04-25 20:42:23;17,9;64,1
703;2022-04-25 20:47:23;17,9;64,1
704;2022-04-25 20:52:23;17,9;64,1
705;2022-04-25 20:57:23;17,9;64,5
706;2022-04-25 21:02:23;17,8;64,5
707;2022-04-25 21:07:23;17,8;64,5
708;2022-04-25 21:12:23;17,8;64,5
709;2022-04-25 21:17:23;17,7;64,5
710;2022-04-25 21:22:23;17,7;64,5
711;2022-04-25 21:27:23;17,7;65
712;2022-04-25 21:32:23;17,7;65
713;2022-04-25 21:37:23;17,6;65
714;2022-04-25 21:42:23;17,6;65
715;2022-04-25 21:47:23;17,6;65
716;2022-04-25 21:52:23;17,6;65
717;2022-04-25 21:57:23;17,5;65,4
718;2022-04-25 22:02:23;17,5;65,4
719;2022-04-25 22:07:23;17,5;65,4
720;2022-04-25 22:12:23;17,4;65,4
721;2022-04-25 22:17:23;17,4;65,4
722;2022-04-25 22:22:23;17,4;65,4
723;2022-04-25 22:27:23;17,4;65,4
724;2022-04-25 22:32:23;17,4;65,8
725;2022-04-25 22:37:23;17,4;65,8
726;2022-04-25 22:42:23;17,4;65,8
727;2022-04-25 22:47:23;17,3;65,8
728;2022-04-25 22:52:23;17,3;65,8
729;2022-04-25 22:57:23;17,3;65,8
730;2022-04-25 23:02:23;17,3;65,8
731;2022-04-25 23:07:23;17,3;65,8
732;2022-04-25 23:12:23;17,3;65,8
733;2022-04-25 23:17:23;17,3;65,8
734;2022-04-25 23:22:23;17,3;65,8
735;2022-04-25 23:27:23;17,3;66,3
736;2022-04-25 23:32:23;17,3;66,3
737;2022-04-25 23:37:23;17,3;66,3
738;2022-04-25 23:42:23;17,3;66,3
739;2022-04-25 23:47:23;17,3;66,3
740;2022-04-25 23:52:23;17,3;66,3
741;2022-04-25 23:57:23;17,3;66,3
742;2022-04-26 00:02:23;17,3;66,3
743;2022-04-26 00:07:23;17,3;66,3
744;2022-04-26 00:12:23;17,3;66,3
745;2022-04-26 00:17:23;17,3;66,3
746;2022-04-26 00:22:23;17,3;66,3
747;2022-04-26 00:27:23;17,3;66,3
748;2022-04-26 00:32:23;17,3;66,3
749;2022-04-26 00:37:23;17,3;66,3
750;2022-04-26 00:42:23;17,3;66,3
751;2022-04-26 00:47:23;17,2;66,3
752;2022-04-26 00:52:23;17,2;66,3
753;2022-04-26 00:57:23;17,2;66,3
754;2022-04-26 01:02:23;17,2;66,3
755;2022-04-26 01:07:23;17,2;66,3
756;2022-04-26 01:12:23;17,2;66,7
757;2022-04-26 01:17:23;17,2;66,7
758;2022-04-26 01:22:23;17,2;66,7
759;2022-04-26 01:27:23;17,1;66,7
760;2022-04-26 01:32:23;17,1;66,7
761;2022-04-26 01:37:23;17,1;66,7
762;2022-04-26 01:42:23;17,1;66,7
763;2022-04-26 01:47:23;17,1;66,7
764;2022-04-26 01:52:23;17;66,7
765;2022-04-26 01:57:23;17;66,7
766;2022-04-26 02:02:23;17;66,7
767;2022-04-26 02:07:23;17;66,7
768;2022-04-26 02:12:23;17;67,2
769;2022-04-26 02:17:23;17;67,2
770;2022-04-26 02:22:23;17;67,1
771;2022-04-26 02:27:23;17;67,1
772;2022-04-26 02:32:23;16,9;67,1
773;2022-04-26 02:37:23;16,9;67,1
774;2022-04-26 02:42:23;16,9;67,1
775;2022-04-26 02:47:23;16,9;67,1
776;2022-04-26 02:52:23;16,9;67,1
777;2022-04-26 02:57:23;16,9;67,1
778;2022-04-26 03:02:23;16,9;67,1
779;2022-04-26 03:07:23;16,9;67,1
780;2022-04-26 03:12:23;16,8;67,1
781;2022-04-26 03:17:23;16,8;67,1
782;2022-04-26 03:22:23;16,8;67,1
783;2022-04-26 03:27:23;16,8;67,1
784;2022-04-26 03:32:23;16,8;67,1
785;2022-04-26 03:37:23;16,8;67,1
786;2022-04-26 03:42:23;16,8;67,1
787;2022-04-26 03:47:23;16,8;67,1
788;2022-04-26 03:52:23;16,8;67,1
789;2022-04-26 03:57:23;16,7;67,1
790;2022-04-26 04:02:23;16,7;67,5
791;2022-04-26 04:07:23;16,7;67,5
792;2022-04-26 04:12:23;16,7;67,5
793;2022-04-26 04:17:23;16,7;67,5
794;2022-04-26 04:22:23;16,6;67,5
795;2022-04-26 04:27:23;16,6;68
796;2022-04-26 04:32:23;16,6;68
797;2022-04-26 04:37:23;16,6;68
798;2022-04-26 04:42:23;16,6;68
799;2022-04-26 04:47:23;16,6;68
800;2022-04-26 04:52:23;16,6;68
801;2022-04-26 04:57:23;16,6;68
802;2022-04-26 05:02:23;16,6;68
803;2022-04-26 05:07:23;16,6;67,5
804;2022-04-26 05:12:23;16,6;67,5
805;2022-04-26 05:17:23;16,6;68
806;2022-04-26 05:22:23;16,6;67,5
807;2022-04-26 05:27:23;16,6;68
808;2022-04-26 05:32:23;16,6;67,5
809;2022-04-26 05:37:23;16,6;67,5
810;2022-04-26 05:42:23;16,6;67,5
811;2022-04-26 05:47:23;16,6;68
812;2022-04-26 05:52:23;16,6;68
813;2022-04-26 05:57:23;16,6;68
814;2022-04-26 06:02:23;16,6;68
815;2022-04-26 06:07:23;16,6;68
816;2022-04-26 06:12:23;16,6;68
817;2022-04-26 06:17:23;16,6;68
818;2022-04-26 06:22:23;16,6;68
819;2022-04-26 06:27:23;16,6;68
820;2022-04-26 06:32:23;16,6;68
821;2022-04-26 06:37:23;16,6;68
822;2022-04-26 06:42:23;16,6;68
823;2022-04-26 06:47:23;16,6;68
824;2022-04-26 06:52:23;16,6;68
825;2022-04-26 06:57:23;16,6;68
826;2022-04-26 07:02:23;16,6;68,4
827;2022-04-26 07:07:23;16,6;68
828;2022-04-26 07:12:23;16,6;68
829;2022-04-26 07:17:23;16,6;68
830;2022-04-26 07:22:23;16,6;68
831;2022-04-26 07:27:23;16,6;68,4
832;2022-04-26 07:32:23;16,6;68
833;2022-04-26 07:37:23;16,6;68
834;2022-04-26 07:42:23;16,6;68
835;2022-04-26 07:47:23;16,6;68
836;2022-04-26 07:52:23;16,6;68
837;2022-04-26 07:57:23;16,6;68
838;2022-04-26 08:02:23;16,6;68
839;2022-04-26 08:07:23;16,6;68
840;2022-04-26 08:12:23;16,7;68
841;2022-04-26 08:17:23;16,7;68
842;2022-04-26 08:22:23;16,7;67,5
843;2022-04-26 08:27:23;16,8;67,6
844;2022-04-26 08:32:23;16,9;67,6
845;2022-04-26 08:37:23;16,9;67,1
846;2022-04-26 08:42:23;16,9;67,6
847;2022-04-26 08:47:23;16,9;67,6
848;2022-04-26 08:52:23;16,9;67,1
849;2022-04-26 08:57:23;16,9;67,1
850;2022-04-26 09:02:23;17;67,1
851;2022-04-26 09:07:23;17;67,1
852;2022-04-26 09:12:23;17;67,1
853;2022-04-26 09:17:23;17;67,1
854;2022-04-26 09:22:23;17;67,2
855;2022-04-26 09:27:23;17,1;66,7
856;2022-04-26 09:32:23;17,1;66,7
857;2022-04-26 09:37:23;17,1;66,7
858;2022-04-26 09:42:23;17,1;66,7
859;2022-04-26 09:47:23;17,1;66,3
860;2022-04-26 09:52:23;17,2;66,3
861;2022-04-26 09:57:23;17,2;65,8
862;2022-04-26 10:02:23;17,3;65,4
863;2022-04-26 10:07:23;17,5;64,5
864;2022-04-26 10:12:23;17,7;64,1
865;2022-04-26 10:17:23;17,9;63,6
866;2022-04-26 10:22:23;18;62,7
867;2022-04-26 10:27:23;18,1;62,3
868;2022-04-26 10:32:23;18,2;61,8
869;2022-04-26 10:37:23;18,3;60,9
870;2022-04-26 10:42:23;18,5;60,4
871;2022-04-26 10:47:23;18,6;59,5
872;2022-04-26 10:52:23;18,6;59,5
873;2022-04-26 10:57:23;18,5;59
874;2022-04-26 11:02:23;18,5;59
875;2022-04-26 11:07:23;18,5;58,5
876;2022-04-26 11:12:23;18,6;58,5
877;2022-04-26 11:17:23;18,7;58,6
878;2022-04-26 11:22:23;18,9;57,6
879;2022-04-26 11:27:23;19,1;57,2
880;2022-04-26 11:32:23;19,3;56,2
881;2022-04-26 11:37:23;19,5;55,8
882;2022-04-26 11:42:23;19,7;54,8
883;2022-04-26 11:47:23;19,8;54,3
884;2022-04-26 11:52:23;19,8;53,8
885;2022-04-26 11:57:23;19,9;53,8
886;2022-04-26 12:02:23;19,9;53,3
887;2022-04-26 12:07:23;19,8;53,3
888;2022-04-26 12:12:23;19,8;53,3
889;2022-04-26 12:17:23;19,6;52,8
890;2022-04-26 12:22:23;19,5;53,3
891;2022-04-26 12:27:23;19,4;52,8
892;2022-04-26 12:32:23;19,3;53,3
893;2022-04-26 12:37:23;19,3;53,3
894;2022-04-26 12:42:23;19,3;53,2
895;2022-04-26 12:47:23;19,2;52,7
896;2022-04-26 12:52:23;19,2;52,7
897;2022-04-26 12:57:23;19,3;52,7
898;2022-04-26 13:02:23;19,2;52,7
899;2022-04-26 13:07:23;19,2;53,2
900;2022-04-26 13:12:23;19,1;53,7
901;2022-04-26 13:17:23;19,1;53,7
902;2022-04-26 13:22:23;19,1;53,7
903;2022-04-26 13:27:23;19;53,7
904;2022-04-26 13:32:23;19;53,7
905;2022-04-26 13:37:23;18,9;53,7
906;2022-04-26 13:42:23;18,8;53,7
907;2022-04-26 13:47:23;18,8;53,7
908;2022-04-26 13:52:23;18,8;53,7
909;2022-04-26 13:57:23;18,8;53,7
910;2022-04-26 14:02:23;18,9;52,7
911;2022-04-26 14:07:23;19;51,7
912;2022-04-26 14:12:23;19,1;50,7
913;2022-04-26 14:17:23;19,1;50,7
914;2022-04-26 14:22:23;19,1;50,2
915;2022-04-26 14:27:23;19,1;49,7
916;2022-04-26 14:32:23;19,1;49,7
917;2022-04-26 14:37:23;19,1;49,7
918;2022-04-26 14:42:23;19,1;50,2
919;2022-04-26 14:47:23;19;50,2
920;2022-04-26 14:52:23;19;50,2
921;2022-04-26 14:57:23;19;50,2
922;2022-04-26 15:02:23;19,1;50,2
923;2022-04-26 15:07:23;19,1;50,2
924;2022-04-26 15:12:23;19,1;49,7
925;2022-04-26 15:17:23;19,2;49,7
926;2022-04-26 15:22:23;19,3;48,7
927;2022-04-26 15:27:23;19,3;48,7
928;2022-04-26 15:32:23;19,3;48,7
929;2022-04-26 15:37:23;19,3;48,7
930;2022-04-26 15:42:23;19,2;48,7
931;2022-04-26 15:47:23;19,2;49,2
932;2022-04-26 15:52:23;19,2;49,2
933;2022-04-26 15:57:23;19,1;49,7
934;2022-04-26 16:02:23;19;49,7
935;2022-04-26 16:07:23;18,9;50,2
936;2022-04-26 16:12:23;18,7;50,7
937;2022-04-26 16:17:23;18,6;51,7
938;2022-04-26 16:22:23;18,4;52,6
939;2022-04-26 16:27:23;18,3;53,1
940;2022-04-26 16:32:23;18,1;54,1
941;2022-04-26 16:37:23;18;54,6
942;2022-04-26 16:42:23;17,9;55,5
943;2022-04-26 16:47:23;17,8;56,5
944;2022-04-26 16:52:23;17,7;57
945;2022-04-26 16:57:23;17,7;57,4
946;2022-04-26 17:02:23;17,7;57,9
947;2022-04-26 17:07:23;17,6;58,4
948;2022-04-26 17:12:23;17,5;58,9
949;2022-04-26 17:17:23;17,4;59,8
950;2022-04-26 17:22:23;17,3;60,3
951;2022-04-26 17:27:23;17,2;60,7
952;2022-04-26 17:32:23;17,2;61,2
953;2022-04-26 17:37:23;17,2;61,2
954;2022-04-26 17:42:23;17,2;61,7
955;2022-04-26 17:47:23;17,2;62,1
956;2022-04-26 17:52:23;17,2;62,1
957;2022-04-26 17:57:23;17,2;62,6
958;2022-04-26 18:02:23;17,1;62,6
959;2022-04-26 18:07:23;17,2;62,6
960;2022-04-26 18:12:23;17,2;62,6
961;2022-04-26 18:17:23;17,2;62,6
962;2022-04-26 18:22:23;17,1;63
963;2022-04-26 18:27:23;17,1;63
964;2022-04-26 18:32:23;17;63,5
965;2022-04-26 18:37:23;17;63,5
966;2022-04-26 18:42:23;17;63,5
967;2022-04-26 18:47:23;17;63,5
968;2022-04-26 18:52:23;17;64
969;2022-04-26 18:57:23;17;64
970;2022-04-26 19:02:23;17;64
971;2022-04-26 19:07:23;17;63,9
972;2022-04-26 19:12:23;16,9;64,4
973;2022-04-26 19:17:23;16,8;64,4
974;2022-04-26 19:22:23;16,8;64,8
975;2022-04-26 19:27:23;16,8;64,8
976;2022-04-26 19:32:23;16,8;64,8
977;2022-04-26 19:37:23;16,8;64,8
978;2022-04-26 19:42:23;16,7;64,8
979;2022-04-26 19:47:23;16,8;64,8
980;2022-04-26 19:52:23;16,8;64,8
981;2022-04-26 19:57:23;16,8;64,8
982;2022-04-26 20:02:23;16,8;64,8
983;2022-04-26 20:07:23;16,7;64,8
984;2022-04-26 20:12:23;16,7;64,8
985;2022-04-26 20:17:23;16,7;64,8
986;2022-04-26 20:22:23;16,7;64,8
987;2022-04-26 20:27:23;16,7;64,8
988;2022-04-26 20:32:23;16,7;64,8
989;2022-04-26 20:37:23;16,6;64,8
990;2022-04-26 20:42:23;16,6;64,8
991;2022-04-26 20:47:23;16,6;64,8
992;2022-04-26 20:52:23;16,6;64,8
993;2022-04-26 20:57:23;16,6;64,8
994;2022-04-26 21:02:23;16,5;65,3
995;2022-04-26 21:07:23;16,5;65,2
996;2022-04-26 21:12:23;16,5;65,2
997;2022-04-26 21:17:23;16,5;65,2
998;2022-04-26 21:22:23;16,4;65,2
999;2022-04-26 21:27:23;16,4;65,2
1000;2022-04-26 21:32:23;16,3;65,2
1001;2022-04-26 21:37:23;16,3;65,7
1002;2022-04-26 21:42:23;16,3;65,7
1003;2022-04-26 21:47:23;16,3;65,7
1004;2022-04-26 21:52:23;16,2;65,7
1005;2022-04-26 21:57:23;16,2;66,1
1006;2022-04-26 22:02:23;16,2;66,1
1007;2022-04-26 22:07:23;16,2;66,1
1008;2022-04-26 22:12:23;16,2;66,1
1009;2022-04-26 22:17:23;16,2;66,1
1010;2022-04-26 22:22:23;16,2;66,1
1011;2022-04-26 22:27:23;16,2;66,1
1012;2022-04-26 22:32:23;16,2;66,1
1013;2022-04-26 22:37:23;16,2;66,6
1014;2022-04-26 22:42:23;16,2;66,6
1015;2022-04-26 22:47:23;16,2;66,6
1016;2022-04-26 22:52:23;16,2;66,6
1017;2022-04-26 22:57:23;16,2;66,6
1018;2022-04-26 23:02:23;16,1;66,5
1019;2022-04-26 23:07:23;16,1;66,5
1020;2022-04-26 23:12:23;16,1;66,5
1021;2022-04-26 23:17:23;16,1;66,5
1022;2022-04-26 23:22:23;16;67
1023;2022-04-26 23:27:23;16;67
1024;2022-04-26 23:32:23;16;67
1025;2022-04-26 23:37:23;16;67
1026;2022-04-26 23:42:23;16;67
1027;2022-04-26 23:47:23;16;67
1028;2022-04-26 23:52:23;16;67
1029;2022-04-26 23:57:23;16;67
1030;2022-04-27 00:02:23;16;67
1031;2022-04-27 00:07:23;16;67
1032;2022-04-27 00:12:23;15,9;67
1033;2022-04-27 00:17:23;15,9;67
1034;2022-04-27 00:22:23;15,9;67
1035;2022-04-27 00:27:23;15,9;67
1036;2022-04-27 00:32:23;15,9;67
1037;2022-04-27 00:37:23;15,9;67
1038;2022-04-27 00:42:23;15,9;67
1039;2022-04-27 00:47:23;15,9;67,4
1040;2022-04-27 00:52:23;15,9;67
1041;2022-04-27 00:57:23;15,9;67,4
1042;2022-04-27 01:02:23;15,9;67,4
1043;2022-04-27 01:07:23;15,9;67,4
1044;2022-04-27 01:12:23;15,8;67,4
1045;2022-04-27 01:17:23;15,8;67,4
1046;2022-04-27 01:22:23;15,8;67,4
1047;2022-04-27 01:27:23;15,8;67,4
1048;2022-04-27 01:32:23;15,8;67,4
1049;2022-04-27 01:37:23;15,7;67,4
1050;2022-04-27 01:42:23;15,7;67,8
1051;2022-04-27 01:47:23;15,7;67,8
1052;2022-04-27 01:52:23;15,7;67,8
1053;2022-04-27 01:57:23;15,7;67,4
1054;2022-04-27 02:02:23;15,7;67,8
1055;2022-04-27 02:07:23;15,6;67,8
1056;2022-04-27 02:12:23;15,6;67,8
1057;2022-04-27 02:17:23;15,6;67,8
1058;2022-04-27 02:22:23;15,6;67,8
1059;2022-04-27 02:27:23;15,5;67,8
1060;2022-04-27 02:32:23;15,5;67,8
1061;2022-04-27 02:37:23;15,5;67,8
1062;2022-04-27 02:42:23;15,5;67,8
1063;2022-04-27 02:47:23;15,5;67,8
1064;2022-04-27 02:52:23;15,5;67,8
1065;2022-04-27 02:57:23;15,5;67,8
1066;2022-04-27 03:02:23;15,5;67,8
1067;2022-04-27 03:07:23;15,5;67,8
1068;2022-04-27 03:12:23;15,5;67,8
1069;2022-04-27 03:17:23;15,4;67,8
1070;2022-04-27 03:22:23;15,4;67,8
1071;2022-04-27 03:27:23;15,4;67,8
1072;2022-04-27 03:32:23;15,4;67,8
1073;2022-04-27 03:37:23;15,4;67,8
1074;2022-04-27 03:42:23;15,4;67,8
1075;2022-04-27 03:47:23;15,4;67,8
1076;2022-04-27 03:52:23;15,4;67,8
1077;2022-04-27 03:57:23;15,4;67,8
1078;2022-04-27 04:02:23;15,4;67,8
1079;2022-04-27 04:07:23;15,4;67,8
1080;2022-04-27 04:12:23;15,4;67,8
1081;2022-04-27 04:17:23;15,4;67,8
1082;2022-04-27 04:22:23;15,4;67,8
1083;2022-04-27 04:27:23;15,4;68,2
1084;2022-04-27 04:32:23;15,4;68,2
1085;2022-04-27 04:37:23;15,4;67,8
1086;2022-04-27 04:42:23;15,4;68,2
1087;2022-04-27 04:47:23;15,4;67,8
1088;2022-04-27 04:52:23;15,4;68,2
1089;2022-04-27 04:57:23;15,4;68,2
1090;2022-04-27 05:02:23;15,4;68,2
1091;2022-04-27 05:07:23;15,4;68,2
1092;2022-04-27 05:12:23;15,4;68,2
1093;2022-04-27 05:17:23;15,4;68,2
1094;2022-04-27 05:22:23;15,4;68,2
1095;2022-04-27 05:27:23;15,4;68,2
1096;2022-04-27 05:32:23;15,4;68,2
1097;2022-04-27 05:37:23;15,4;68,2
1098;2022-04-27 05:42:23;15,3;68,2
1099;2022-04-27 05:47:23;15,3;68,2
1100;2022-04-27 05:52:23;15,3;68,2
1101;2022-04-27 05:57:23;15,3;68,6
1102;2022-04-27 06:02:23;15,3;68,6
1103;2022-04-27 06:07:23;15,3;68,2
1104;2022-04-27 06:12:23;15,3;68,6
1105;2022-04-27 06:17:23;15,3;68,6
1106;2022-04-27 06:22:23;15,3;68,2
1107;2022-04-27 06:27:23;15,2;68,6
1108;2022-04-27 06:32:23;15,2;68,6
1109;2022-04-27 06:37:23;15,2;68,6
1110;2022-04-27 06:42:23;15,2;68,6
1111;2022-04-27 06:47:23;15,2;68,6
1112;2022-04-27 06:52:23;15,1;68,6
1113;2022-04-27 06:57:23;15,1;68,6
1114;2022-04-27 07:02:23;15,1;68,6
