Informe de datos;;;;;
Archivo creado el:2022-05-28 18:56:57;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:32:18
48;2022-05-21 15:27:18;21,9;67;;
49;2022-05-21 15:32:18;21,9;67;;
50;2022-05-21 15:37:18;21,9;67;;
51;2022-05-21 15:42:18;21,9;67;;
52;2022-05-21 15:47:18;21,8;67;;
53;2022-05-21 15:52:18;21,8;67,5;;
54;2022-05-21 15:57:18;21,7;68,4;;
55;2022-05-21 16:02:18;21,6;68,8;;
56;2022-05-21 16:07:18;21,5;68,8;;
57;2022-05-21 16:12:18;21,5;69,2;;
58;2022-05-21 16:17:18;21,5;69,7;;
59;2022-05-21 16:22:18;21,4;70,6;;
60;2022-05-21 16:27:18;21,3;71,4;;
61;2022-05-21 16:32:18;21,1;72,3;;
62;2022-05-21 16:37:18;21;71,8;;
63;2022-05-21 16:42:18;20,9;72,2;;
64;2022-05-21 16:47:18;20,9;71,8;;
65;2022-05-21 16:52:18;20,8;71,3;;
66;2022-05-21 16:57:18;20,6;70,4;;
67;2022-05-21 17:02:18;20,5;69,5;;
68;2022-05-21 17:07:18;20,4;69,5;;
69;2022-05-21 17:12:18;20,3;69,5;;
70;2022-05-21 17:17:18;20,3;69,5;;
71;2022-05-21 17:22:18;20,3;69,5;;
72;2022-05-21 17:27:18;20,3;69,5;;
73;2022-05-21 17:32:18;20,3;69,5;;
74;2022-05-21 17:37:18;20,2;69,4;;
75;2022-05-21 17:42:18;20,2;69,9;;
76;2022-05-21 17:47:18;20,1;69,9;;
77;2022-05-21 17:52:18;19,9;70,3;;
78;2022-05-21 17:57:18;19,9;70,3;;
79;2022-05-21 18:02:18;19,8;70,7;;
80;2022-05-21 18:07:18;19,9;70,7;;
81;2022-05-21 18:12:18;19,9;70,7;;
82;2022-05-21 18:17:18;19,9;71,2;;
83;2022-05-21 18:22:18;20;71,2;;
84;2022-05-21 18:27:18;20;71,2;;
85;2022-05-21 18:32:18;20;71,2;;
86;2022-05-21 18:37:18;20;71,2;;
87;2022-05-21 18:42:18;20;71,2;;
88;2022-05-21 18:47:18;20;71,2;;
89;2022-05-21 18:52:18;20;71,2;;
90;2022-05-21 18:57:18;19,9;70,7;;
91;2022-05-21 19:02:18;19,9;71,2;;
92;2022-05-21 19:07:18;19,9;71,2;;
93;2022-05-21 19:12:18;19,9;71,2;;
94;2022-05-21 19:17:18;19,9;71,2;;
95;2022-05-21 19:22:18;19,9;71,2;;
96;2022-05-21 19:27:18;19,9;71,6;;
97;2022-05-21 19:32:18;19,8;71,6;;
98;2022-05-21 19:37:18;19,8;71,6;;
99;2022-05-21 19:42:18;19,8;71,6;;
100;2022-05-21 19:47:18;19,8;71,6;;
101;2022-05-21 19:52:18;19,8;72;;
102;2022-05-21 19:57:18;19,8;72;;
103;2022-05-21 20:02:18;19,8;71,6;;
104;2022-05-21 20:07:18;19,7;71,6;;
105;2022-05-21 20:12:18;19,7;71,6;;
106;2022-05-21 20:17:18;19,6;71,1;;
107;2022-05-21 20:22:18;19,6;71,1;;
108;2022-05-21 20:27:18;19,6;71,1;;
109;2022-05-21 20:32:18;19,6;71,1;;
110;2022-05-21 20:37:18;19,5;71,1;;
111;2022-05-21 20:42:18;19,5;71,1;;
112;2022-05-21 20:47:18;19,5;71,1;;
113;2022-05-21 20:52:18;19,4;71,1;;
114;2022-05-21 20:57:18;19,4;71,1;;
115;2022-05-21 21:02:18;19,4;71,1;;
116;2022-05-21 21:07:18;19,3;71,1;;
117;2022-05-21 21:12:18;19,3;71,1;;
118;2022-05-21 21:17:18;19,3;71,1;;
119;2022-05-21 21:22:18;19,3;71,1;;
120;2022-05-21 21:27:18;19,2;71;;
121;2022-05-21 21:32:18;19,2;71;;
122;2022-05-21 21:37:18;19,2;71;;
123;2022-05-21 21:42:18;19,2;71;;
124;2022-05-21 21:47:18;19,2;71;;
125;2022-05-21 21:52:18;19,2;71;;
126;2022-05-21 21:57:18;19,2;71;;
127;2022-05-21 22:02:18;19,1;71;;
128;2022-05-21 22:07:18;19,1;71;;
129;2022-05-21 22:12:18;19;71;;
130;2022-05-21 22:17:18;19;70,6;;
131;2022-05-21 22:22:18;18,9;70,5;;
132;2022-05-21 22:27:18;18,9;70,5;;
133;2022-05-21 22:32:18;18,9;71;;
134;2022-05-21 22:37:18;18,9;71;;
135;2022-05-21 22:42:18;18,9;71;;
136;2022-05-21 22:47:18;18,8;71;;
137;2022-05-21 22:52:18;18,8;70,5;;
138;2022-05-21 22:57:18;18,7;70,5;;
139;2022-05-21 23:02:18;18,6;70,9;;
140;2022-05-21 23:07:18;18,6;70,5;;
141;2022-05-21 23:12:18;18,6;70,9;;
142;2022-05-21 23:17:18;18,6;70,9;;
143;2022-05-21 23:22:18;18,6;70,9;;
144;2022-05-21 23:27:18;18,6;70,9;;
145;2022-05-21 23:32:18;18,6;70,9;;
146;2022-05-21 23:37:18;18,6;70,9;;
147;2022-05-21 23:42:18;18,5;70,9;;
148;2022-05-21 23:47:18;18,5;70,9;;
149;2022-05-21 23:52:18;18,5;70,9;;
150;2022-05-21 23:57:18;18,5;70,9;;
151;2022-05-22 00:02:18;18,5;70,9;;
152;2022-05-22 00:07:18;18,4;70,9;;
153;2022-05-22 00:12:18;18,4;70,9;;
154;2022-05-22 00:17:18;18,4;70,9;;
155;2022-05-22 00:22:18;18,4;70,9;;
156;2022-05-22 00:27:18;18,3;70,9;;
157;2022-05-22 00:32:18;18,3;70,9;;
158;2022-05-22 00:37:18;18,2;70,8;;
159;2022-05-22 00:42:18;18,1;70,8;;
160;2022-05-22 00:47:18;18,1;70,8;;
161;2022-05-22 00:52:18;18,1;70,8;;
162;2022-05-22 00:57:18;18,1;70,8;;
163;2022-05-22 01:02:18;18;70,8;;
164;2022-05-22 01:07:18;18;70,8;;
165;2022-05-22 01:12:18;18;70,8;;
166;2022-05-22 01:17:18;17,9;70,8;;
167;2022-05-22 01:22:18;17,9;70,8;;
168;2022-05-22 01:27:18;17,9;71,2;;
169;2022-05-22 01:32:18;17,9;71,2;;
170;2022-05-22 01:37:18;18;71,2;;
171;2022-05-22 01:42:18;18;70,8;;
172;2022-05-22 01:47:18;18;71,2;;
173;2022-05-22 01:52:18;18;71,2;;
174;2022-05-22 01:57:18;18;71,2;;
175;2022-05-22 02:02:18;17,9;70,8;;
176;2022-05-22 02:07:18;17,9;70,8;;
177;2022-05-22 02:12:18;17,9;70,8;;
178;2022-05-22 02:17:18;17,8;71,2;;
179;2022-05-22 02:22:18;17,7;70,8;;
180;2022-05-22 02:27:18;17,7;71,2;;
181;2022-05-22 02:32:18;17,6;71,2;;
182;2022-05-22 02:37:18;17,6;71,2;;
183;2022-05-22 02:42:18;17,6;71,2;;
184;2022-05-22 02:47:18;17,6;71,2;;
185;2022-05-22 02:52:18;17,6;71,2;;
186;2022-05-22 02:57:18;17,6;71,6;;
187;2022-05-22 03:02:18;17,5;71,6;;
188;2022-05-22 03:07:18;17,5;71,6;;
189;2022-05-22 03:12:18;17,5;71,6;;
190;2022-05-22 03:17:18;17,5;71,6;;
191;2022-05-22 03:22:18;17,5;71,6;;
192;2022-05-22 03:27:18;17,5;71,6;;
193;2022-05-22 03:32:18;17,5;71,6;;
194;2022-05-22 03:37:18;17,5;71,6;;
195;2022-05-22 03:42:18;17,4;71,6;;
196;2022-05-22 03:47:18;17,4;72;;
197;2022-05-22 03:52:18;17,4;72;;
198;2022-05-22 03:57:18;17,4;72;;
199;2022-05-22 04:02:18;17,5;72;;
200;2022-05-22 04:07:18;17,5;72;;
201;2022-05-22 04:12:18;17,5;72;;
202;2022-05-22 04:17:18;17,5;72;;
203;2022-05-22 04:22:18;17,5;72;;
204;2022-05-22 04:27:18;17,5;72,5;;
205;2022-05-22 04:32:18;17,5;72,5;;
206;2022-05-22 04:37:18;17,5;72,5;;
207;2022-05-22 04:42:18;17,5;72,5;;
208;2022-05-22 04:47:18;17,5;72,5;;
209;2022-05-22 04:52:18;17,5;72,9;;
210;2022-05-22 04:57:18;17,5;72,9;;
211;2022-05-22 05:02:18;17,5;73,3;;
212;2022-05-22 05:07:18;17,5;73,3;;
213;2022-05-22 05:12:18;17,5;73,3;;
214;2022-05-22 05:17:18;17,5;73,3;;
215;2022-05-22 05:22:18;17,5;73,3;;
216;2022-05-22 05:27:18;17,5;73,8;;
217;2022-05-22 05:32:18;17,6;73,3;;
218;2022-05-22 05:37:18;17,6;73,8;;
219;2022-05-22 05:42:18;17,6;73,8;;
220;2022-05-22 05:47:18;17,6;73,8;;
221;2022-05-22 05:52:18;17,6;73,8;;
222;2022-05-22 05:57:18;17,6;73,8;;
223;2022-05-22 06:02:18;17,6;74,2;;
224;2022-05-22 06:07:18;17,6;74,2;;
225;2022-05-22 06:12:18;17,6;74,2;;
226;2022-05-22 06:17:18;17,6;74,2;;
227;2022-05-22 06:22:18;17,6;74,2;;
228;2022-05-22 06:27:18;17,5;74,2;;
229;2022-05-22 06:32:18;17,5;74,2;;
230;2022-05-22 06:37:18;17,5;74,2;;
231;2022-05-22 06:42:18;17,5;74,6;;
232;2022-05-22 06:47:18;17,5;74,6;;
233;2022-05-22 06:52:18;17,5;74,6;;
234;2022-05-22 06:57:18;17,4;74,6;;
235;2022-05-22 07:02:18;17,4;74,6;;
236;2022-05-22 07:07:18;17,4;75;;
237;2022-05-22 07:12:18;17,5;75;;
238;2022-05-22 07:17:18;17,5;75;;
239;2022-05-22 07:22:18;17,5;75;;
240;2022-05-22 07:27:18;17,5;74,6;;
241;2022-05-22 07:32:18;17,6;75;;
242;2022-05-22 07:37:18;17,6;74,6;;
243;2022-05-22 07:42:18;17,7;74,6;;
244;2022-05-22 07:47:18;17,8;75,1;;
245;2022-05-22 07:52:18;17,9;75,1;;
246;2022-05-22 07:57:18;18;75,1;;
247;2022-05-22 08:02:18;18;75,1;;
248;2022-05-22 08:07:18;18,1;75,2;;
249;2022-05-22 08:12:18;18,2;74,8;;
250;2022-05-22 08:17:18;18,4;74,8;;
251;2022-05-22 08:22:18;18,5;74,4;;
252;2022-05-22 08:27:18;18,6;74,4;;
253;2022-05-22 08:32:18;18,8;74,5;;
254;2022-05-22 08:37:18;19;73,2;;
255;2022-05-22 08:42:18;19,1;72,8;;
256;2022-05-22 08:47:18;19,2;72,8;;
257;2022-05-22 08:52:18;19,2;71,5;;
258;2022-05-22 08:57:18;19,4;70,6;;
259;2022-05-22 09:02:18;19,6;70,7;;
260;2022-05-22 09:07:18;19,8;70,3;;
261;2022-05-22 09:12:18;19,8;70,3;;
262;2022-05-22 09:17:18;19,8;69,8;;
263;2022-05-22 09:22:18;19,8;69,8;;
264;2022-05-22 09:27:18;19,9;69,8;;
265;2022-05-22 09:32:18;20;69,4;;
266;2022-05-22 09:37:18;20,3;69;;
267;2022-05-22 09:42:18;20,3;68,6;;
268;2022-05-22 09:47:18;20,4;68,6;;
269;2022-05-22 09:52:18;20,5;67,7;;
270;2022-05-22 09:57:18;20,5;67,3;;
271;2022-05-22 10:02:18;20,6;66,8;;
272;2022-05-22 10:07:18;20,8;66,8;;
273;2022-05-22 10:12:18;20,9;66,4;;
274;2022-05-22 10:17:18;21,1;66;;
275;2022-05-22 10:22:18;21,3;65,1;;
276;2022-05-22 10:27:18;21,4;64,7;;
277;2022-05-22 10:32:18;21,5;64,2;;
278;2022-05-22 10:37:18;21,6;63,8;;
279;2022-05-22 10:42:18;21,7;63,8;;
280;2022-05-22 10:47:18;21,9;63,3;;
281;2022-05-22 10:52:18;22;63,3;;
282;2022-05-22 10:57:18;22,1;62,4;;
283;2022-05-22 11:02:18;22,2;62,4;;
284;2022-05-22 11:07:18;22,3;62,5;;
285;2022-05-22 11:12:18;22,3;62,9;;
286;2022-05-22 11:17:18;22,3;62,9;;
287;2022-05-22 11:22:18;22,6;62,5;;
288;2022-05-22 11:27:18;22,6;62,5;;
289;2022-05-22 11:32:18;22,7;62,5;;
290;2022-05-22 11:37:18;22,7;62,5;;
291;2022-05-22 11:42:18;22,7;63;;
292;2022-05-22 11:47:18;22,9;62,5;;
293;2022-05-22 11:52:18;22,9;63;;
294;2022-05-22 11:57:18;22,9;63;;
295;2022-05-22 12:02:18;22,9;63;;
296;2022-05-22 12:07:18;22,9;63;;
297;2022-05-22 12:12:18;22,9;63;;
298;2022-05-22 12:17:18;23;63;;
299;2022-05-22 12:22:18;23;62,6;;
300;2022-05-22 12:27:18;23,2;62,6;;
301;2022-05-22 12:32:18;23,3;62,6;;
302;2022-05-22 12:37:18;23,5;62,2;;
303;2022-05-22 12:42:18;23,6;61,7;;
304;2022-05-22 12:47:18;23,6;61,7;;
305;2022-05-22 12:52:18;23,5;61,7;;
306;2022-05-22 12:57:18;23,6;61,7;;
307;2022-05-22 13:02:18;23,7;61,7;;
308;2022-05-22 13:07:18;23,8;61,7;;
309;2022-05-22 13:12:18;23,9;61,3;;
310;2022-05-22 13:17:18;24;60,3;;
311;2022-05-22 13:22:18;24;60,8;;
312;2022-05-22 13:27:18;24;60,8;;
313;2022-05-22 13:32:18;24,1;60,4;;
314;2022-05-22 13:37:18;24,2;59,9;;
315;2022-05-22 13:42:18;24,2;59,4;;
316;2022-05-22 13:47:18;24,2;59,4;;
317;2022-05-22 13:52:18;24,4;59,9;;
318;2022-05-22 13:57:18;24,5;60,4;;
319;2022-05-22 14:02:18;24,6;59,9;;
320;2022-05-22 14:07:18;24,7;59,5;;
321;2022-05-22 14:12:18;24,7;58,5;;
322;2022-05-22 14:17:18;24,8;58;;
323;2022-05-22 14:22:18;24,7;58;;
324;2022-05-22 14:27:18;24,7;58;;
325;2022-05-22 14:32:18;24,6;58;;
326;2022-05-22 14:37:18;24,5;58;;
327;2022-05-22 14:42:18;24,3;58,4;;
328;2022-05-22 14:47:18;24,2;58,4;;
329;2022-05-22 14:52:18;24;58,4;;
330;2022-05-22 14:57:18;23,9;58,9;;
331;2022-05-22 15:02:18;23,8;59,8;;
332;2022-05-22 15:07:18;23,7;60,3;;
333;2022-05-22 15:12:18;23,6;60,3;;
334;2022-05-22 15:17:18;23,5;60,7;;
335;2022-05-22 15:22:18;23,5;61,2;;
336;2022-05-22 15:27:18;23,4;62,1;;
337;2022-05-22 15:32:18;23,3;63,1;;
338;2022-05-22 15:37:18;23,2;63,5;;
339;2022-05-22 15:42:18;23,2;64;;
340;2022-05-22 15:47:18;23,1;64,5;;
341;2022-05-22 15:52:18;23;65,8;;
342;2022-05-22 15:57:18;22,9;65,4;;
343;2022-05-22 16:02:18;22,9;64,9;;
344;2022-05-22 16:07:18;22,8;65,3;;
345;2022-05-22 16:12:18;22,7;65,3;;
346;2022-05-22 16:17:18;22,7;65,3;;
347;2022-05-22 16:22:18;22,7;65,3;;
348;2022-05-22 16:27:18;22,6;65,8;;
349;2022-05-22 16:32:18;22,6;65,8;;
350;2022-05-22 16:37:18;22,6;65,8;;
351;2022-05-22 16:42:18;22,5;66,7;;
352;2022-05-22 16:47:18;22,4;66,7;;
353;2022-05-22 16:52:18;22,3;66,7;;
354;2022-05-22 16:57:18;22,2;67,1;;
355;2022-05-22 17:02:18;22,2;67,1;;
356;2022-05-22 17:07:18;22,2;67,5;;
357;2022-05-22 17:12:18;22,2;67,5;;
358;2022-05-22 17:17:18;22,1;67,1;;
359;2022-05-22 17:22:18;22,1;67,1;;
360;2022-05-22 17:27:18;22;67,5;;
361;2022-05-22 17:32:18;22;67,5;;
362;2022-05-22 17:37:18;22;68;;
363;2022-05-22 17:42:18;21,9;68;;
364;2022-05-22 17:47:18;21,9;67,9;;
365;2022-05-22 17:52:18;21,8;67,9;;
366;2022-05-22 17:57:18;21,8;67,9;;
367;2022-05-22 18:02:18;21,7;67,9;;
368;2022-05-22 18:07:18;21,7;67,9;;
369;2022-05-22 18:12:18;21,6;68,4;;
370;2022-05-22 18:17:18;21,6;68,4;;
371;2022-05-22 18:22:18;21,5;68,3;;
372;2022-05-22 18:27:18;21,5;68,3;;
373;2022-05-22 18:32:18;21,5;68,8;;
374;2022-05-22 18:37:18;21,4;68,8;;
375;2022-05-22 18:42:18;21,4;69,2;;
376;2022-05-22 18:47:18;21,4;68,8;;
377;2022-05-22 18:52:18;21,3;69,2;;
378;2022-05-22 18:57:18;21,2;69,6;;
379;2022-05-22 19:02:18;21,2;69,6;;
380;2022-05-22 19:07:18;21,2;69,2;;
381;2022-05-22 19:12:18;21,2;69,6;;
382;2022-05-22 19:17:18;21,2;69,6;;
383;2022-05-22 19:22:18;21,1;69,6;;
384;2022-05-22 19:27:18;21,1;70,1;;
385;2022-05-22 19:32:18;21,1;70,1;;
386;2022-05-22 19:37:18;21,1;70,1;;
387;2022-05-22 19:42:18;21,1;70;;
388;2022-05-22 19:47:18;21;70,1;;
389;2022-05-22 19:52:18;21;70;;
390;2022-05-22 19:57:18;21;70,5;;
391;2022-05-22 20:02:18;21;70,5;;
392;2022-05-22 20:07:18;21;70;;
393;2022-05-22 20:12:18;21;69,6;;
394;2022-05-22 20:17:18;21;69,6;;
395;2022-05-22 20:22:18;20,9;69,6;;
396;2022-05-22 20:27:18;20,9;69,6;;
397;2022-05-22 20:32:18;20,9;70;;
398;2022-05-22 20:37:18;20,9;70,5;;
399;2022-05-22 20:42:18;20,9;70,5;;
400;2022-05-22 20:47:18;20,9;70,5;;
401;2022-05-22 20:52:18;20,9;70,5;;
402;2022-05-22 20:57:18;20,9;70,5;;
403;2022-05-22 21:02:18;20,8;70;;
404;2022-05-22 21:07:18;20,8;70,4;;
405;2022-05-22 21:12:18;20,8;70,4;;
406;2022-05-22 21:17:18;20,7;70,9;;
407;2022-05-22 21:22:18;20,7;70,9;;
408;2022-05-22 21:27:18;20,7;70,4;;
409;2022-05-22 21:32:18;20,7;70,4;;
410;2022-05-22 21:37:18;20,6;70,4;;
411;2022-05-22 21:42:18;20,6;70,4;;
412;2022-05-22 21:47:18;20,6;70,4;;
413;2022-05-22 21:52:18;20,6;70,8;;
414;2022-05-22 21:57:18;20,5;70,4;;
415;2022-05-22 22:02:18;20,5;70,4;;
416;2022-05-22 22:07:18;20,5;70,4;;
417;2022-05-22 22:12:18;20,5;70,4;;
418;2022-05-22 22:17:18;20,5;70,4;;
419;2022-05-22 22:22:18;20,4;70,8;;
420;2022-05-22 22:27:18;20,4;70,8;;
421;2022-05-22 22:32:18;20,3;71,3;;
422;2022-05-22 22:37:18;20,3;71,3;;
423;2022-05-22 22:42:18;20,3;70,8;;
424;2022-05-22 22:47:18;20,3;70,8;;
425;2022-05-22 22:52:18;20,3;70,8;;
426;2022-05-22 22:57:18;20,3;70,4;;
427;2022-05-22 23:02:18;20,3;69,9;;
428;2022-05-22 23:07:18;20,3;68,6;;
429;2022-05-22 23:12:18;20,2;68,1;;
430;2022-05-22 23:17:18;20,1;68,1;;
431;2022-05-22 23:22:18;20,1;67,6;;
432;2022-05-22 23:27:18;20;67,6;;
433;2022-05-22 23:32:18;19,8;67,6;;
434;2022-05-22 23:37:18;19,8;68;;
435;2022-05-22 23:42:18;19,8;68,5;;
436;2022-05-22 23:47:18;19,8;68,9;;
437;2022-05-22 23:52:18;19,7;68,9;;
438;2022-05-22 23:57:18;19,7;68,9;;
439;2022-05-23 00:02:18;19,7;68,9;;
440;2022-05-23 00:07:18;19,6;68,4;;
441;2022-05-23 00:12:18;19,6;68,4;;
442;2022-05-23 00:17:18;19,4;68,9;;
443;2022-05-23 00:22:18;19,4;68,4;;
444;2022-05-23 00:27:18;19,4;68,4;;
445;2022-05-23 00:32:18;19,3;67,9;;
446;2022-05-23 00:37:18;19,3;67,9;;
447;2022-05-23 00:42:18;19,3;67,9;;
448;2022-05-23 00:47:18;19,3;68,4;;
449;2022-05-23 00:52:18;19,3;68,4;;
450;2022-05-23 00:57:18;19,3;68,4;;
451;2022-05-23 01:02:18;19,3;68,8;;
452;2022-05-23 01:07:18;19,3;68,8;;
453;2022-05-23 01:12:18;19,3;68,8;;
454;2022-05-23 01:17:18;19,3;68,8;;
455;2022-05-23 01:22:18;19,3;68,4;;
456;2022-05-23 01:27:18;19,2;68,8;;
457;2022-05-23 01:32:18;19,2;68,8;;
458;2022-05-23 01:37:18;19,2;68,8;;
459;2022-05-23 01:42:18;19,2;68,8;;
460;2022-05-23 01:47:18;19,2;68,4;;
461;2022-05-23 01:52:18;19,2;68,4;;
462;2022-05-23 01:57:18;19,2;68,8;;
463;2022-05-23 02:02:18;19,2;68,8;;
464;2022-05-23 02:07:18;19,2;68,8;;
465;2022-05-23 02:12:18;19,2;68,8;;
466;2022-05-23 02:17:18;19,2;68,8;;
467;2022-05-23 02:22:18;19,1;68,8;;
468;2022-05-23 02:27:18;19;68,8;;
469;2022-05-23 02:32:18;18,9;68,8;;
470;2022-05-23 02:37:18;18,9;68,8;;
471;2022-05-23 02:42:18;18,9;68,8;;
472;2022-05-23 02:47:18;18,8;68,7;;
473;2022-05-23 02:52:18;18,8;68,7;;
474;2022-05-23 02:57:18;18,7;68,3;;
475;2022-05-23 03:02:18;18,6;68,3;;
476;2022-05-23 03:07:18;18,4;68,2;;
477;2022-05-23 03:12:18;18,4;68,2;;
478;2022-05-23 03:17:18;18,3;68,2;;
479;2022-05-23 03:22:18;18,2;68,2;;
480;2022-05-23 03:27:18;18,2;68,2;;
481;2022-05-23 03:32:18;18,2;68,2;;
482;2022-05-23 03:37:18;18,2;68,2;;
483;2022-05-23 03:42:18;18,2;68,2;;
484;2022-05-23 03:47:18;18,2;68,2;;
485;2022-05-23 03:52:18;18,3;68,2;;
486;2022-05-23 03:57:18;18,3;68,2;;
487;2022-05-23 04:02:18;18,2;68,2;;
488;2022-05-23 04:07:18;18,2;68,2;;
489;2022-05-23 04:12:18;18,3;68,6;;
490;2022-05-23 04:17:18;18,3;68,6;;
491;2022-05-23 04:22:18;18,3;68,7;;
492;2022-05-23 04:27:18;18,3;68,6;;
493;2022-05-23 04:32:18;18,3;69,1;;
494;2022-05-23 04:37:18;18,3;69,1;;
495;2022-05-23 04:42:18;18,3;69,1;;
496;2022-05-23 04:47:18;18,3;69,1;;
497;2022-05-23 04:52:18;18,3;69,1;;
498;2022-05-23 04:57:18;18,3;69,1;;
499;2022-05-23 05:02:18;18,2;69,1;;
500;2022-05-23 05:07:18;18,2;69,1;;
501;2022-05-23 05:12:18;18,2;69,5;;
502;2022-05-23 05:17:18;18,2;69,5;;
503;2022-05-23 05:22:18;18,1;69,5;;
504;2022-05-23 05:27:18;18,2;69,5;;
505;2022-05-23 05:32:18;18,1;69,5;;
506;2022-05-23 05:37:18;18,1;69,5;;
507;2022-05-23 05:42:18;18,1;69,5;;
508;2022-05-23 05:47:18;18,1;69,5;;
509;2022-05-23 05:52:18;18,1;69,5;;
510;2022-05-23 05:57:18;18,1;69,1;;
511;2022-05-23 06:02:18;18,1;69,1;;
512;2022-05-23 06:07:18;18;68,6;;
513;2022-05-23 06:12:18;18;69;;
514;2022-05-23 06:17:18;18;69;;
515;2022-05-23 06:22:18;18;69;;
516;2022-05-23 06:27:18;18;69;;
517;2022-05-23 06:32:18;17,9;69;;
518;2022-05-23 06:37:18;17,9;69,5;;
519;2022-05-23 06:42:18;17,9;69,5;;
520;2022-05-23 06:47:18;17,9;69,5;;
521;2022-05-23 06:52:18;17,9;69,5;;
522;2022-05-23 06:57:18;17,9;69,9;;
523;2022-05-23 07:02:18;17,9;69,5;;
524;2022-05-23 07:07:18;17,9;69,5;;
525;2022-05-23 07:12:18;17,9;69,5;;
526;2022-05-23 07:17:18;17,8;69,9;;
527;2022-05-23 07:22:18;17,7;70,8;;
528;2022-05-23 07:27:18;17,7;70,8;;
529;2022-05-23 07:32:18;17,7;70,8;;
530;2022-05-23 07:37:18;17,6;70,7;;
531;2022-05-23 07:42:18;17,6;70,7;;
532;2022-05-23 07:47:18;17,6;70,7;;
533;2022-05-23 07:52:18;17,7;70,3;;
534;2022-05-23 07:57:18;17,8;69,9;;
535;2022-05-23 08:02:18;17,8;69,9;;
536;2022-05-23 08:07:18;17,9;69,9;;
537;2022-05-23 08:12:18;18;69,9;;
538;2022-05-23 08:17:18;18,1;69,5;;
539;2022-05-23 08:22:18;18,3;69,1;;
