RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger V501;;
Number;719AH10181;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;3603;;
Temperature Maximum;24,4°C;;
Temperature Minimum;11,8°C;;
Temperature Average;16,4°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;70,4%RH;;
Humidity Minimum;47,5%RH;;
Humidity Average;57,9%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;16/5/2022 09:48;;
End Time;28/5/2022 21:58;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
535;2022-05-18 06:18:28;12;54,7
536;2022-05-18 06:23:28;12;54,7
537;2022-05-18 06:28:28;12;54,7
538;2022-05-18 06:33:28;12;54,7
539;2022-05-18 06:38:28;12;54,7
540;2022-05-18 06:43:28;12;54,7
541;2022-05-18 06:48:28;12;54,7
542;2022-05-18 06:53:28;12;54,7
543;2022-05-18 06:58:28;12;54,7
544;2022-05-18 07:03:28;12;54,7
545;2022-05-18 07:08:28;12;54,7
546;2022-05-18 07:13:28;12;54,7
547;2022-05-18 07:18:28;12;54,7
548;2022-05-18 07:23:28;12;54,7
549;2022-05-18 07:28:28;11,9;54,7
550;2022-05-18 07:33:28;11,9;54,7
551;2022-05-18 07:38:28;11,9;54,7
552;2022-05-18 07:43:28;11,9;54,7
553;2022-05-18 07:48:28;11,9;54,7
554;2022-05-18 07:53:28;11,9;54,7
555;2022-05-18 07:58:28;11,9;54,6
556;2022-05-18 08:03:28;11,8;54,6
557;2022-05-18 08:08:28;11,8;54,6
558;2022-05-18 08:13:28;11,8;54,6
559;2022-05-18 08:18:28;11,8;54,6
560;2022-05-18 08:23:28;11,9;54,7
561;2022-05-18 08:28:28;11,9;54,6
562;2022-05-18 08:33:28;11,9;55,1
563;2022-05-18 08:38:28;11,9;55,1
564;2022-05-18 08:43:28;11,9;55,1
565;2022-05-18 08:48:28;11,9;55,1
566;2022-05-18 08:53:28;11,9;55,1
567;2022-05-18 08:58:28;11,9;55,1
568;2022-05-18 09:03:28;12;55,6
569;2022-05-18 09:08:28;12;55,6
570;2022-05-18 09:13:28;12;55,6
571;2022-05-18 09:18:28;12,1;55,7
572;2022-05-18 09:23:28;12,1;55,7
573;2022-05-18 09:28:28;12,2;55,7
574;2022-05-18 09:33:28;12,3;55,7
575;2022-05-18 09:38:28;12,3;55,7
576;2022-05-18 09:43:28;12,4;55,7
577;2022-05-18 09:48:28;12,4;55,7
578;2022-05-18 09:53:28;12,5;55,7
579;2022-05-18 09:58:28;12,5;55,2
580;2022-05-18 10:03:28;12,6;55,2
581;2022-05-18 10:08:28;12,7;55,7
582;2022-05-18 10:13:28;12,7;55,7
583;2022-05-18 10:18:28;12,8;55,8
584;2022-05-18 10:23:28;12,9;55,8
585;2022-05-18 10:28:28;13;55,3
586;2022-05-18 10:33:28;13;55,3
587;2022-05-18 10:38:28;13,1;55,3
588;2022-05-18 10:43:28;13,2;55,3
589;2022-05-18 10:48:28;13,3;55,3
590;2022-05-18 10:53:28;13,4;55,8
591;2022-05-18 10:58:28;13,4;55,8
592;2022-05-18 11:03:28;13,5;55,4
593;2022-05-18 11:08:28;13,5;55,4
594;2022-05-18 11:13:28;13,6;55,4
595;2022-05-18 11:18:28;13,7;55,4
596;2022-05-18 11:23:28;13,8;55,4
597;2022-05-18 11:28:28;13,8;55,4
598;2022-05-18 11:33:28;13,9;55,4
599;2022-05-18 11:38:28;14;55
600;2022-05-18 11:43:28;14;55
601;2022-05-18 11:48:28;14,1;55
602;2022-05-18 11:53:28;14,2;55
603;2022-05-18 11:58:28;14,3;55,5
604;2022-05-18 12:03:28;14,4;55
605;2022-05-18 12:08:28;14,4;55
606;2022-05-18 12:13:28;14,5;55
607;2022-05-18 12:18:28;14,6;55,1
608;2022-05-18 12:23:28;14,7;55,1
609;2022-05-18 12:28:28;14,8;55,1
610;2022-05-18 12:33:28;15;55,1
611;2022-05-18 12:38:28;15,1;55,1
612;2022-05-18 12:43:28;15,2;54,6
613;2022-05-18 12:48:28;15,2;54,7
614;2022-05-18 12:53:28;15,3;54,7
615;2022-05-18 12:58:28;15,4;54,7
616;2022-05-18 13:03:28;15,4;54,2
617;2022-05-18 13:08:28;15,4;54,2
618;2022-05-18 13:13:28;15,4;54,2
619;2022-05-18 13:18:28;15,5;53,7
620;2022-05-18 13:23:28;15,6;53,7
621;2022-05-18 13:28:28;15,6;53,7
622;2022-05-18 13:33:28;15,7;53,3
623;2022-05-18 13:38:28;15,8;53,3
624;2022-05-18 13:43:28;15,9;53,3
625;2022-05-18 13:48:28;16;53,3
626;2022-05-18 13:53:28;16;53,3
627;2022-05-18 13:58:28;16,1;52,8
628;2022-05-18 14:03:28;16,2;52,8
629;2022-05-18 14:08:28;16,3;52,8
630;2022-05-18 14:13:28;16,4;52,9
631;2022-05-18 14:18:28;16,6;52,4
632;2022-05-18 14:23:28;16,7;52,4
633;2022-05-18 14:28:28;16,7;52,4
634;2022-05-18 14:33:28;16,8;52,4
635;2022-05-18 14:38:28;16,8;52,4
636;2022-05-18 14:43:28;16,9;52,9
637;2022-05-18 14:48:28;17;52,4
638;2022-05-18 14:53:28;17;52,4
639;2022-05-18 14:58:28;17,1;52,5
640;2022-05-18 15:03:28;17,2;52,5
641;2022-05-18 15:08:28;17,2;52
642;2022-05-18 15:13:28;17,3;52
643;2022-05-18 15:18:28;17,4;52
644;2022-05-18 15:23:28;17,4;52
645;2022-05-18 15:28:28;17,4;52
646;2022-05-18 15:33:28;17,5;52,5
647;2022-05-18 15:38:28;17,5;52
648;2022-05-18 15:43:28;17,6;52,5
649;2022-05-18 15:48:28;17,6;53,5
650;2022-05-18 15:53:28;17,6;53
651;2022-05-18 15:58:28;17,7;52,5
652;2022-05-18 16:03:28;17,7;53
653;2022-05-18 16:08:28;17,7;52,5
654;2022-05-18 16:13:28;17,7;52,5
655;2022-05-18 16:18:28;17,7;52,5
656;2022-05-18 16:23:28;17,7;52,5
657;2022-05-18 16:28:28;17,7;53
658;2022-05-18 16:33:28;17,7;53
659;2022-05-18 16:38:28;17,6;53,5
660;2022-05-18 16:43:28;17,6;54
661;2022-05-18 16:48:28;17,5;53,5
662;2022-05-18 16:53:28;17,5;54
663;2022-05-18 16:58:28;17,4;53,5
664;2022-05-18 17:03:28;17,4;54
665;2022-05-18 17:08:28;17,4;54
666;2022-05-18 17:13:28;17,3;54
667;2022-05-18 17:18:28;17,2;54
668;2022-05-18 17:23:28;17,2;54,4
669;2022-05-18 17:28:28;17,2;54,4
670;2022-05-18 17:33:28;17,1;54,4
671;2022-05-18 17:38:28;17;54,4
672;2022-05-18 17:43:28;17;54,9
673;2022-05-18 17:48:28;16,9;54,9
674;2022-05-18 17:53:28;16,9;54,9
675;2022-05-18 17:58:28;16,8;54,9
676;2022-05-18 18:03:28;16,7;55,4
677;2022-05-18 18:08:28;16,7;55,3
678;2022-05-18 18:13:28;16,7;55,3
679;2022-05-18 18:18:28;16,6;55,3
680;2022-05-18 18:23:28;16,5;55,8
681;2022-05-18 18:28:28;16,5;55,8
682;2022-05-18 18:33:28;16,4;55,8
683;2022-05-18 18:38:28;16,3;56,3
684;2022-05-18 18:43:28;16,2;56,7
685;2022-05-18 18:48:28;16,2;56,7
686;2022-05-18 18:53:28;16,1;56,7
687;2022-05-18 18:58:28;16;56,7
688;2022-05-18 19:03:28;16;57,2
689;2022-05-18 19:08:28;16;57,2
690;2022-05-18 19:13:28;15,9;57,2
691;2022-05-18 19:18:28;15,8;57,2
692;2022-05-18 19:23:28;15,8;57,1
693;2022-05-18 19:28:28;15,7;57,1
694;2022-05-18 19:33:28;15,7;57,1
695;2022-05-18 19:38:28;15,6;57,1
696;2022-05-18 19:43:28;15,5;57,1
697;2022-05-18 19:48:28;15,5;57,1
698;2022-05-18 19:53:28;15,4;57,1
699;2022-05-18 19:58:28;15,4;57,6
700;2022-05-18 20:03:28;15,4;57,6
701;2022-05-18 20:08:28;15,3;57,6
702;2022-05-18 20:13:28;15,3;57,6
703;2022-05-18 20:18:28;15,2;57,6
704;2022-05-18 20:23:28;15,2;57,5
705;2022-05-18 20:28:28;15,1;57,5
706;2022-05-18 20:33:28;15,1;57,5
707;2022-05-18 20:38:28;15,1;58
708;2022-05-18 20:43:28;15;58
709;2022-05-18 20:48:28;15;58
710;2022-05-18 20:53:28;14,9;58
711;2022-05-18 20:58:28;14,9;58
712;2022-05-18 21:03:28;14,8;58,4
713;2022-05-18 21:08:28;14,8;58,4
714;2022-05-18 21:13:28;14,8;58,4
715;2022-05-18 21:18:28;14,7;58,4
716;2022-05-18 21:23:28;14,7;58,9
717;2022-05-18 21:28:28;14,7;58,9
718;2022-05-18 21:33:28;14,7;58,9
719;2022-05-18 21:38:28;14,7;58,9
720;2022-05-18 21:43:28;14,6;58,9
721;2022-05-18 21:48:28;14,6;59,4
722;2022-05-18 21:53:28;14,6;59,3
723;2022-05-18 21:58:28;14,5;59,3
724;2022-05-18 22:03:28;14,5;59,3
725;2022-05-18 22:08:28;14,5;59,8
726;2022-05-18 22:13:28;14,5;59,8
727;2022-05-18 22:18:28;14,4;59,8
728;2022-05-18 22:23:28;14,4;59,8
729;2022-05-18 22:28:28;14,4;59,8
730;2022-05-18 22:33:28;14,4;59,8
731;2022-05-18 22:38:28;14,3;60,3
732;2022-05-18 22:43:28;14,3;60,3
733;2022-05-18 22:48:28;14,3;60,3
734;2022-05-18 22:53:28;14,3;60,7
735;2022-05-18 22:58:28;14,3;60,7
736;2022-05-18 23:03:28;14,2;60,7
737;2022-05-18 23:08:28;14,2;60,7
738;2022-05-18 23:13:28;14,2;60,7
739;2022-05-18 23:18:28;14,2;60,7
740;2022-05-18 23:23:28;14,2;60,7
741;2022-05-18 23:28:28;14,2;61,2
742;2022-05-18 23:33:28;14,1;61,2
743;2022-05-18 23:38:28;14,1;61,2
744;2022-05-18 23:43:28;14,1;61,2
745;2022-05-18 23:48:28;14,1;61,2
746;2022-05-18 23:53:28;14,1;61,1
747;2022-05-18 23:58:28;14,1;61,6
748;2022-05-19 00:03:28;14,1;61,6
749;2022-05-19 00:08:28;14,1;61,6
750;2022-05-19 00:13:28;14;61,6
751;2022-05-19 00:18:28;14;61,6
752;2022-05-19 00:23:28;14;61,6
753;2022-05-19 00:28:28;14;61,6
754;2022-05-19 00:33:28;14;61,6
755;2022-05-19 00:38:28;14;61,6
756;2022-05-19 00:43:28;14;61,6
757;2022-05-19 00:48:28;14;62,1
758;2022-05-19 00:53:28;14;61,6
759;2022-05-19 00:58:28;14;62
760;2022-05-19 01:03:28;14;62
761;2022-05-19 01:08:28;13,9;62
762;2022-05-19 01:13:28;13,9;62
763;2022-05-19 01:18:28;13,9;62
764;2022-05-19 01:23:28;13,9;62
765;2022-05-19 01:28:28;13,9;62
766;2022-05-19 01:33:28;13,9;62
767;2022-05-19 01:38:28;13,9;62
768;2022-05-19 01:43:28;13,9;62
769;2022-05-19 01:48:28;13,8;62
770;2022-05-19 01:53:28;13,8;62,5
771;2022-05-19 01:58:28;13,8;62,5
772;2022-05-19 02:03:28;13,8;62,5
773;2022-05-19 02:08:28;13,8;62,5
774;2022-05-19 02:13:28;13,8;62,5
775;2022-05-19 02:18:28;13,8;62,5
776;2022-05-19 02:23:28;13,7;62,5
777;2022-05-19 02:28:28;13,7;62,5
778;2022-05-19 02:33:28;13,7;62,5
779;2022-05-19 02:38:28;13,7;62,5
780;2022-05-19 02:43:28;13,7;62,5
781;2022-05-19 02:48:28;13,7;62,5
782;2022-05-19 02:53:28;13,7;62,5
783;2022-05-19 02:58:28;13,7;62,5
784;2022-05-19 03:03:28;13,7;62,5
785;2022-05-19 03:08:28;13,7;62,5
786;2022-05-19 03:13:28;13,7;62,5
787;2022-05-19 03:18:28;13,7;62,5
788;2022-05-19 03:23:28;13,7;62,5
789;2022-05-19 03:28:28;13,7;62,5
790;2022-05-19 03:33:28;13,7;62,5
791;2022-05-19 03:38:28;13,6;62,9
792;2022-05-19 03:43:28;13,6;62,9
793;2022-05-19 03:48:28;13,6;62,9
794;2022-05-19 03:53:28;13,6;62,9
795;2022-05-19 03:58:28;13,6;62,9
796;2022-05-19 04:03:28;13,6;62,9
797;2022-05-19 04:08:28;13,6;62,9
798;2022-05-19 04:13:28;13,6;62,9
799;2022-05-19 04:18:28;13,5;62,9
800;2022-05-19 04:23:28;13,5;62,9
801;2022-05-19 04:28:28;13,5;62,9
802;2022-05-19 04:33:28;13,5;62,9
803;2022-05-19 04:38:28;13,5;62,9
804;2022-05-19 04:43:28;13,5;62,9
805;2022-05-19 04:48:28;13,5;62,9
806;2022-05-19 04:53:28;13,5;62,9
807;2022-05-19 04:58:28;13,5;63,4
808;2022-05-19 05:03:28;13,5;62,9
809;2022-05-19 05:08:28;13,5;62,9
810;2022-05-19 05:13:28;13,5;63,4
811;2022-05-19 05:18:28;13,5;63,4
812;2022-05-19 05:23:28;13,5;63,4
813;2022-05-19 05:28:28;13,5;63,4
814;2022-05-19 05:33:28;13,5;63,4
815;2022-05-19 05:38:28;13,5;63,4
816;2022-05-19 05:43:28;13,5;63,4
817;2022-05-19 05:48:28;13,5;63,4
818;2022-05-19 05:53:28;13,5;63,4
819;2022-05-19 05:58:28;13,5;63,4
820;2022-05-19 06:03:28;13,4;63,4
821;2022-05-19 06:08:28;13,4;63,3
822;2022-05-19 06:13:28;13,4;63,3
823;2022-05-19 06:18:28;13,4;63,3
824;2022-05-19 06:23:28;13,4;63,3
825;2022-05-19 06:28:28;13,4;63,3
826;2022-05-19 06:33:28;13,4;63,3
827;2022-05-19 06:38:28;13,4;63,3
828;2022-05-19 06:43:28;13,4;63,3
829;2022-05-19 06:48:28;13,3;63,3
830;2022-05-19 06:53:28;13,3;63,3
831;2022-05-19 06:58:28;13,3;62,9
832;2022-05-19 07:03:28;13,2;62,9
833;2022-05-19 07:08:28;13,2;62,9
834;2022-05-19 07:13:28;13,2;62,9
835;2022-05-19 07:18:28;13,2;62,8
836;2022-05-19 07:23:28;13,1;62,8
837;2022-05-19 07:28:28;13,1;62,8
838;2022-05-19 07:33:28;13,1;62,8
839;2022-05-19 07:38:28;13;62,8
840;2022-05-19 07:43:28;13;62,8
841;2022-05-19 07:48:28;13;62,8
842;2022-05-19 07:53:28;13;62,4
843;2022-05-19 07:58:28;12,9;62,3
844;2022-05-19 08:03:28;12,9;62,3
845;2022-05-19 08:08:28;12,9;62,3
846;2022-05-19 08:13:28;12,9;62,3
847;2022-05-19 08:18:28;12,9;62,3
848;2022-05-19 08:23:28;12,9;62,3
849;2022-05-19 08:28:28;12,9;62,3
850;2022-05-19 08:33:28;12,8;62,3
851;2022-05-19 08:38:28;12,8;62,3
852;2022-05-19 08:43:28;12,9;61,9
853;2022-05-19 08:48:28;12,9;61,9
854;2022-05-19 08:53:28;12,9;61,9
855;2022-05-19 08:58:28;12,9;62,3
856;2022-05-19 09:03:28;12,9;62,3
857;2022-05-19 09:08:28;12,9;61,9
858;2022-05-19 09:13:28;13;62,4
859;2022-05-19 09:18:28;13;62,4
860;2022-05-19 09:23:28;13;62,4
861;2022-05-19 09:28:28;13,1;62,4
862;2022-05-19 09:33:28;13,1;62,4
863;2022-05-19 09:38:28;13,2;61,9
864;2022-05-19 09:43:28;13,2;62,4
865;2022-05-19 09:48:28;13,3;61,9
866;2022-05-19 09:53:28;13,4;62
867;2022-05-19 09:58:28;13,4;62
868;2022-05-19 10:03:28;13,4;62
869;2022-05-19 10:08:28;13,4;62
870;2022-05-19 10:13:28;13,4;62
871;2022-05-19 10:18:28;13,4;62
872;2022-05-19 10:23:28;13,4;62
873;2022-05-19 10:28:28;13,5;62
874;2022-05-19 10:33:28;13,5;62
875;2022-05-19 10:38:28;13,5;62
876;2022-05-19 10:43:28;13,5;62
877;2022-05-19 10:48:28;13,6;62
878;2022-05-19 10:53:28;13,6;62
879;2022-05-19 10:58:28;13,7;62
880;2022-05-19 11:03:28;13,7;62
881;2022-05-19 11:08:28;13,8;61,6
882;2022-05-19 11:13:28;13,8;61,6
883;2022-05-19 11:18:28;13,9;61,6
884;2022-05-19 11:23:28;13,9;61,6
885;2022-05-19 11:28:28;14;61,6
886;2022-05-19 11:33:28;14;61,6
887;2022-05-19 11:38:28;14;61,2
888;2022-05-19 11:43:28;14,1;61,2
889;2022-05-19 11:48:28;14,2;61,2
890;2022-05-19 11:53:28;14,2;61,2
891;2022-05-19 11:58:28;14,3;60,7
892;2022-05-19 12:03:28;14,4;60,7
893;2022-05-19 12:08:28;14,4;60,7
894;2022-05-19 12:13:28;14,5;60,7
895;2022-05-19 12:18:28;14,6;60,3
896;2022-05-19 12:23:28;14,6;60,3
897;2022-05-19 12:28:28;14,7;60,3
898;2022-05-19 12:33:28;14,7;60,3
899;2022-05-19 12:38:28;14,8;59,9
900;2022-05-19 12:43:28;14,8;59,9
901;2022-05-19 12:48:28;14,9;59,9
902;2022-05-19 12:53:28;14,9;59,4
903;2022-05-19 12:58:28;15;59,4
904;2022-05-19 13:03:28;15,1;59,4
905;2022-05-19 13:08:28;15,2;59,4
906;2022-05-19 13:13:28;15,3;59
907;2022-05-19 13:18:28;15,3;59
908;2022-05-19 13:23:28;15,4;59
909;2022-05-19 13:28:28;15,4;58,5
910;2022-05-19 13:33:28;15,5;58,5
911;2022-05-19 13:38:28;15,6;58,1
912;2022-05-19 13:43:28;15,6;58,1
913;2022-05-19 13:48:28;15,7;58,1
914;2022-05-19 13:53:28;15,8;58,1
915;2022-05-19 13:58:28;15,8;58,1
916;2022-05-19 14:03:28;15,9;57,6
917;2022-05-19 14:08:28;15,9;57,6
918;2022-05-19 14:13:28;15,9;57,7
919;2022-05-19 14:18:28;16;57,7
920;2022-05-19 14:23:28;16;57,2
921;2022-05-19 14:28:28;16;57,2
922;2022-05-19 14:33:28;16;57,2
923;2022-05-19 14:38:28;16;57,2
924;2022-05-19 14:43:28;16,1;56,7
925;2022-05-19 14:48:28;16,1;56,2
926;2022-05-19 14:53:28;16,2;56,2
927;2022-05-19 14:58:28;16,2;55,8
928;2022-05-19 15:03:28;16,2;55,8
929;2022-05-19 15:08:28;16,3;55,8
930;2022-05-19 15:13:28;16,3;55,8
931;2022-05-19 15:18:28;16,3;55,3
932;2022-05-19 15:23:28;16,4;55,3
933;2022-05-19 15:28:28;16,4;55,3
934;2022-05-19 15:33:28;16,4;55,3
935;2022-05-19 15:38:28;16,4;55,3
936;2022-05-19 15:43:28;16,5;55,8
937;2022-05-19 15:48:28;16,5;55,8
938;2022-05-19 15:53:28;16,6;55,3
939;2022-05-19 15:58:28;16,6;55,3
940;2022-05-19 16:03:28;16,7;55,8
941;2022-05-19 16:08:28;16,7;54,8
942;2022-05-19 16:13:28;16,7;55,3
943;2022-05-19 16:18:28;16,7;54,9
944;2022-05-19 16:23:28;16,7;54,9
945;2022-05-19 16:28:28;16,7;54,9
946;2022-05-19 16:33:28;16,7;54,9
947;2022-05-19 16:38:28;16,7;54,9
948;2022-05-19 16:43:28;16,7;54,9
949;2022-05-19 16:48:28;16,7;54,9
950;2022-05-19 16:53:28;16,7;54,4
951;2022-05-19 16:58:28;16,7;54,9
952;2022-05-19 17:03:28;16,7;54,9
953;2022-05-19 17:08:28;16,7;54,9
954;2022-05-19 17:13:28;16,7;54,9
955;2022-05-19 17:18:28;16,7;54,9
956;2022-05-19 17:23:28;16,7;54,4
957;2022-05-19 17:28:28;16,6;54,8
958;2022-05-19 17:33:28;16,6;54,8
959;2022-05-19 17:38:28;16,5;54,8
960;2022-05-19 17:43:28;16,5;54,8
961;2022-05-19 17:48:28;16,5;54,8
962;2022-05-19 17:53:28;16,4;54,8
963;2022-05-19 17:58:28;16,4;54,8
964;2022-05-19 18:03:28;16,3;54,8
965;2022-05-19 18:08:28;16,3;54,8
966;2022-05-19 18:13:28;16,3;54,8
967;2022-05-19 18:18:28;16,2;54,8
968;2022-05-19 18:23:28;16,2;55,3
969;2022-05-19 18:28:28;16,2;55,3
970;2022-05-19 18:33:28;16,1;55,3
971;2022-05-19 18:38:28;16,1;55,3
972;2022-05-19 18:43:28;16;55,3
973;2022-05-19 18:48:28;16;55,3
974;2022-05-19 18:53:28;16;55,7
975;2022-05-19 18:58:28;16;55,7
976;2022-05-19 19:03:28;16;55,7
977;2022-05-19 19:08:28;16;55,7
978;2022-05-19 19:13:28;15,9;56,2
979;2022-05-19 19:18:28;15,9;56,2
980;2022-05-19 19:23:28;15,9;56,2
981;2022-05-19 19:28:28;15,9;56,2
982;2022-05-19 19:33:28;15,8;56,2
983;2022-05-19 19:38:28;15,8;56,2
984;2022-05-19 19:43:28;15,9;55,7
985;2022-05-19 19:48:28;16,2;55,3
986;2022-05-19 19:53:28;16;55,3
987;2022-05-19 19:58:28;15,9;55,7
988;2022-05-19 20:03:28;15,9;55,7
989;2022-05-19 20:08:28;15,8;56,2
990;2022-05-19 20:13:28;15,7;56,2
991;2022-05-19 20:18:28;15,6;56,2
992;2022-05-19 20:23:28;15,6;56,2
993;2022-05-19 20:28:28;15,6;56,2
994;2022-05-19 20:33:28;15,5;56,2
995;2022-05-19 20:38:28;15,5;56,6
996;2022-05-19 20:43:28;15,5;56,6
997;2022-05-19 20:48:28;15,4;56,6
998;2022-05-19 20:53:28;15,4;56,6
999;2022-05-19 20:58:28;15,4;56,6
1000;2022-05-19 21:03:28;15,4;56,6
1001;2022-05-19 21:08:28;15,4;56,6
1002;2022-05-19 21:13:28;15,4;57,1
1003;2022-05-19 21:18:28;15,3;57,1
1004;2022-05-19 21:23:28;15,3;57,1
1005;2022-05-19 21:28:28;15,3;57,1
1006;2022-05-19 21:33:28;15,3;57,1
1007;2022-05-19 21:38:28;15,3;57,1
1008;2022-05-19 21:43:28;15,2;57,1
1009;2022-05-19 21:48:28;15,2;57,1
1010;2022-05-19 21:53:28;15,2;57,1
1011;2022-05-19 21:58:28;15,2;57,1
1012;2022-05-19 22:03:28;15,2;57,1
1013;2022-05-19 22:08:28;15,1;57,1
1014;2022-05-19 22:13:28;15,1;57,1
1015;2022-05-19 22:18:28;15,1;57,1
1016;2022-05-19 22:23:28;15,1;57,5
1017;2022-05-19 22:28:28;15,1;57,5
1018;2022-05-19 22:33:28;15,1;57,5
1019;2022-05-19 22:38:28;15,1;57,5
1020;2022-05-19 22:43:28;15;57,5
1021;2022-05-19 22:48:28;15;57,5
1022;2022-05-19 22:53:28;15;57,5
1023;2022-05-19 22:58:28;15;57,5
1024;2022-05-19 23:03:28;15;57,5
1025;2022-05-19 23:08:28;15;57,5
1026;2022-05-19 23:13:28;15;57,5
1027;2022-05-19 23:18:28;14,9;57,5
1028;2022-05-19 23:23:28;14,9;58
1029;2022-05-19 23:28:28;14,9;58
1030;2022-05-19 23:33:28;14,9;58
1031;2022-05-19 23:38:28;14,9;58
1032;2022-05-19 23:43:28;14,9;58
1033;2022-05-19 23:48:28;14,9;58
1034;2022-05-19 23:53:28;14,9;58
1035;2022-05-19 23:58:28;14,9;58
1036;2022-05-20 00:03:28;14,8;58
1037;2022-05-20 00:08:28;14,8;58
1038;2022-05-20 00:13:28;14,8;58
1039;2022-05-20 00:18:28;14,8;58
1040;2022-05-20 00:23:28;14,8;58
1041;2022-05-20 00:28:28;14,8;58
1042;2022-05-20 00:33:28;14,8;58
1043;2022-05-20 00:38:28;14,8;58
1044;2022-05-20 00:43:28;14,8;58
1045;2022-05-20 00:48:28;14,8;58
1046;2022-05-20 00:53:28;14,7;58
1047;2022-05-20 00:58:28;14,7;58
1048;2022-05-20 01:03:28;14,7;58
1049;2022-05-20 01:08:28;14,7;58
1050;2022-05-20 01:13:28;14,7;58
1051;2022-05-20 01:18:28;14,7;57,9
1052;2022-05-20 01:23:28;14,7;58,4
1053;2022-05-20 01:28:28;14,7;58,4
1054;2022-05-20 01:33:28;14,7;58,4
1055;2022-05-20 01:38:28;14,7;58,4
1056;2022-05-20 01:43:28;14,7;58,4
1057;2022-05-20 01:48:28;14,7;58,4
1058;2022-05-20 01:53:28;14,7;58,4
1059;2022-05-20 01:58:28;14,7;58,4
1060;2022-05-20 02:03:28;14,7;58,4
1061;2022-05-20 02:08:28;14,7;58,4
1062;2022-05-20 02:13:28;14,7;58,4
1063;2022-05-20 02:18:28;14,7;58,4
1064;2022-05-20 02:23:28;14,6;58,4
1065;2022-05-20 02:28:28;14,6;58,4
1066;2022-05-20 02:33:28;14,6;58,4
1067;2022-05-20 02:38:28;14,6;58,4
1068;2022-05-20 02:43:28;14,6;58,4
1069;2022-05-20 02:48:28;14,6;58,4
1070;2022-05-20 02:53:28;14,6;58,4
1071;2022-05-20 02:58:28;14,6;58,4
1072;2022-05-20 03:03:28;14,6;58,4
1073;2022-05-20 03:08:28;14,6;58,4
1074;2022-05-20 03:13:28;14,6;58,4
1075;2022-05-20 03:18:28;14,6;58,4
1076;2022-05-20 03:23:28;14,6;58,4
1077;2022-05-20 03:28:28;14,6;58,9
1078;2022-05-20 03:33:28;14,6;58,9
1079;2022-05-20 03:38:28;14,6;58,9
1080;2022-05-20 03:43:28;14,6;58,9
1081;2022-05-20 03:48:28;14,6;58,9
1082;2022-05-20 03:53:28;14,6;58,9
1083;2022-05-20 03:58:28;14,5;58,9
1084;2022-05-20 04:03:28;14,5;58,9
1085;2022-05-20 04:08:28;14,5;58,9
1086;2022-05-20 04:13:28;14,5;58,9
1087;2022-05-20 04:18:28;14,5;58,9
1088;2022-05-20 04:23:28;14,5;58,9
1089;2022-05-20 04:28:28;14,5;58,9
1090;2022-05-20 04:33:28;14,5;58,9
1091;2022-05-20 04:38:28;14,5;58,9
1092;2022-05-20 04:43:28;14,5;58,9
1093;2022-05-20 04:48:28;14,5;58,9
1094;2022-05-20 04:53:28;14,5;58,9
1095;2022-05-20 04:58:28;14,5;58,9
1096;2022-05-20 05:03:28;14,5;58,9
1097;2022-05-20 05:08:28;14,5;58,9
1098;2022-05-20 05:13:28;14,5;58,9
1099;2022-05-20 05:18:28;14,5;58,9
1100;2022-05-20 05:23:28;14,5;58,9
1101;2022-05-20 05:28:28;14,4;58,9
1102;2022-05-20 05:33:28;14,4;58,9
1103;2022-05-20 05:38:28;14,4;58,9
1104;2022-05-20 05:43:28;14,4;58,9
1105;2022-05-20 05:48:28;14,4;58,9
1106;2022-05-20 05:53:28;14,4;58,9
1107;2022-05-20 05:58:28;14,4;58,9
1108;2022-05-20 06:03:28;14,4;58,9
1109;2022-05-20 06:08:28;14,4;58,9
1110;2022-05-20 06:13:28;14,4;58,8
1111;2022-05-20 06:18:28;14,4;58,8
1112;2022-05-20 06:23:28;14,4;58,8
1113;2022-05-20 06:28:28;14,4;58,8
1114;2022-05-20 06:33:28;14,4;58,8
1115;2022-05-20 06:38:28;14,4;58,8
1116;2022-05-20 06:43:28;14,4;58,8
1117;2022-05-20 06:48:28;14,3;58,8
1118;2022-05-20 06:53:28;14,3;58,8
1119;2022-05-20 06:58:28;14,3;58,8
1120;2022-05-20 07:03:28;14,3;58,8
1121;2022-05-20 07:08:28;14,3;58,8
1122;2022-05-20 07:13:28;14,3;58,8
1123;2022-05-20 07:18:28;14,3;59,3
1124;2022-05-20 07:23:28;14,3;59,3
1125;2022-05-20 07:28:28;14,3;59,3
1126;2022-05-20 07:33:28;14,3;59,3
1127;2022-05-20 07:38:28;14,3;59,3
1128;2022-05-20 07:43:28;14,3;59,3
1129;2022-05-20 07:48:28;14,3;59,3
1130;2022-05-20 07:53:28;14,3;59,3
1131;2022-05-20 07:58:28;14,3;59,3
1132;2022-05-20 08:03:28;14,3;59,3
1133;2022-05-20 08:08:28;14,3;59,3
